item_id,is_correct,dataset,h0_total_per_step,h0_n_per_step,h1_total_per_step,h1_n_per_step,h0_pi_0_0,h1_pi_0_0,h0_pi_0_1,h1_pi_0_1,h0_pi_0_2,h1_pi_0_2,h0_pi_0_3,h1_pi_0_3,h0_pi_1_0,h1_pi_1_0,h0_pi_1_1,h1_pi_1_1,h0_pi_1_2,h1_pi_1_2,h0_pi_1_3,h1_pi_1_3,h0_pi_2_0,h1_pi_2_0,h0_pi_2_1,h1_pi_2_1,h0_pi_2_2,h1_pi_2_2,h0_pi_2_3,h1_pi_2_3,h0_pi_3_0,h1_pi_3_0,h0_pi_3_1,h1_pi_3_1,h0_pi_3_2,h1_pi_3_2,h0_pi_3_3,h1_pi_3_3
math500_0010,1,math500_qwen7b,0.6716052197930856,0.9911504424778761,0.02070021998565809,0.5309734513274337,0.010491721332073212,3.918616877179545e-16,0.2942144274711609,2.4140937125727175e-26,0.9497000575065613,0.0,0.29216447472572327,0.0,1.4570846428290513e-13,8.975990931503475e-05,4.0860335948078585e-12,1.2610085772888496e-13,1.3189378408884345e-11,2.7685829757346446e-30,4.057564180481865e-12,0.0,2.8103512883564745e-35,0.5094253420829773,7.880934734485019e-34,3.2539608696424693e-07,2.5439012836099284e-33,7.926972146891921e-24,7.826025372977195e-34,0.0,0.0,0.06730202585458755,0.0,3.8979162120256206e-09,0.0,1.4958476010926067e-26,0.0,0.0
math500_0011,0,math500_qwen7b,0.6194888248355953,0.9921875,0.029345681075938046,0.6640625,0.04765145108103752,4.0183916638625305e-08,0.6306886672973633,3.9341540422357e-17,1.452423334121704,5.967536547109132e-35,0.6587448120117188,0.0,6.61780688842456e-13,0.043750327080488205,8.758968376987308e-12,3.722982455656165e-08,2.0171168554905528e-11,2.555408997886942e-24,9.148612423182101e-12,0.0,1.2764089337191981e-34,0.6999561190605164,1.689385767184244e-33,2.6052750854432816e-06,3.8905130817653856e-33,7.969916503949141e-22,1.764538243439182e-33,0.0,0.0,0.4864910840988159,0.0,6.818795128538113e-08,0.0,8.589947417718669e-24,0.0,0.0
math500_0012,1,math500_qwen7b,0.658465912743248,0.9830508474576272,0.035288571048591094,0.5677966101694916,0.02581474743783474,3.758920911423047e-06,0.18880045413970947,4.67566157351314e-16,0.8558897376060486,8.18926445615069e-37,0.46845802664756775,0.0,3.585139184223568e-13,0.00506530562415719,2.6220484117267517e-12,1.6352811327280392e-09,1.1886548169359745e-11,1.1860101669413619e-23,6.505918200006011e-12,0.0,6.914835187218788e-35,0.9213990569114685,5.057275621777475e-34,8.209953375626355e-05,2.2926184276285404e-33,7.738716138085524e-19,1.2548291074077568e-33,1.1210387714598537e-43,0.0,0.1103750467300415,0.0,1.6346192177607577e-09,0.0,7.7890212793827545e-25,0.0,0.0
math500_0013,1,math500_qwen7b,0.8095355563693576,0.8888888888888888,0.0048590898513793945,0.2222222222222222,1.9892391313866472e-32,0.0,3.029107130056441e-12,0.0,0.009128216654062271,0.0,0.08371751755475998,0.0,2.7605579747198896e-43,3.1137932673137344e-27,4.206807143103851e-23,7.94601249520916e-37,1.2677215505650652e-13,0.0,1.1626641489848044e-12,0.0,0.0,9.442610027221576e-10,8.407790785948902e-45,2.4096321835764927e-19,2.4451180763050376e-35,8.539807114272943e-40,2.242488277176274e-34,0.0,0.0,0.004028421360999346,0.0,1.0167968897412116e-12,0.0,3.5976089095572575e-33,0.0,0.0
math500_0014,1,math500_qwen7b,0.7030610835364847,0.9833333333333333,0.016976823409398396,0.45,0.0014265798963606358,7.574215795954612e-21,0.13741599023342133,1.4071951583411168e-29,0.5020427107810974,0.0,0.24086320400238037,0.0,1.9812261572538063e-14,2.4800008304737275e-06,1.9084250239137512e-12,4.731245251940507e-15,6.972341107247537e-12,1.4710402629128964e-34,3.3450946006208238e-12,0.0,3.821290061895103e-36,0.08289012312889099,3.680875051897754e-34,6.725427992293476e-10,1.3447901492536673e-33,1.1017604840132868e-28,6.451850895524343e-34,0.0,0.0,0.0583212710916996,0.0,4.2264544641845703e-10,0.0,6.237755468807958e-29,0.0,0.0
math500_0015,1,math500_qwen7b,0.6599084836486991,0.9927536231884058,0.021315396263979484,0.5144927536231884,0.018994608893990517,8.549061192297813e-08,0.4722996950149536,2.231546970235091e-18,0.8834788799285889,8.165352138636066e-40,0.5511811375617981,0.0,2.637961192802213e-13,0.0025623119436204433,6.559269620509678e-12,6.364811564081585e-13,1.2269705217116122e-11,5.419231142319087e-32,7.654773516441171e-12,0.0,5.087967733359697e-35,0.23776639997959137,1.2651186319037866e-33,2.2873744853768585e-07,2.366519002399853e-33,8.538056147373231e-24,1.4764143843125659e-33,0.0,0.0,0.1996658742427826,0.0,1.3623669303797215e-07,0.0,2.5133256351761165e-24,0.0,0.0
math500_0016,1,math500_qwen7b,0.7021538334114323,0.9914529914529915,0.02349788612789578,0.5213675213675214,0.012853014282882214,2.1512612335710005e-18,0.2595173716545105,6.724504053771024e-23,0.9315106272697449,3.040071055763061e-38,0.34515711665153503,0.0,1.7850190726573234e-13,0.00011789526615757495,3.6041649265766695e-12,3.2029723318061087e-09,1.293676884367434e-11,1.4462780593247988e-24,4.7935227835693706e-12,0.0,3.442856214735768e-35,0.5144972801208496,6.951530585184858e-34,2.1792434381495696e-06,2.49517906314926e-33,9.55781449385077e-22,9.245507351637072e-34,0.0,0.0,0.10165470838546753,0.0,1.0495442293034785e-09,0.0,5.4263249516805365e-28,0.0,0.0
math500_0017,1,math500_qwen7b,0.6162528935011806,0.99609375,0.031134538119658828,0.73046875,0.02589324302971363,1.5205383881253948e-13,1.0832140445709229,1.6553165672167142e-22,1.36326003074646,3.485519735238334e-38,0.3575541079044342,0.0,3.5960381265624786e-13,0.0030026198364794254,1.5043612189291622e-11,5.543937753316186e-09,1.893287610021943e-11,7.222345809130409e-24,4.965691486474855e-12,0.0,6.935857480233055e-35,2.1147961616516113,2.9015346032590627e-33,2.284151196363382e-05,3.651679445643175e-33,2.3755005143040527e-20,9.577576240549714e-34,0.0,0.0,0.18068580329418182,0.0,1.1849830450216814e-08,0.0,7.092577524620164e-26,0.0,0.0
math500_0018,0,math500_qwen7b,0.5775315210458296,0.98828125,0.018837160780094564,0.5,0.036992281675338745,4.918847196222487e-08,1.2798352241516113,2.373969447451175e-16,0.9952067732810974,5.982105100630896e-35,0.4697472155094147,0.0,5.137467057672596e-13,0.08713687211275101,1.777428551563709e-11,2.71032458698528e-08,1.3821380671907857e-11,1.1474735228604103e-24,6.523822714682437e-12,0.0,9.908882435666763e-35,0.6377735733985901,3.4282146634739963e-33,1.3267298299979302e-06,2.6657976600672995e-33,1.1951935649517475e-22,1.2582822138987934e-33,0.0,0.0,0.18735530972480774,0.0,1.2515689595815616e-09,0.0,2.7859489536355006e-27,0.0,0.0
math500_0019,1,math500_qwen7b,0.6625433330613143,0.9911111111111112,0.03133723232481215,0.7155555555555555,0.02243119478225708,6.324807214422301e-13,0.600081741809845,1.3449897791181843e-20,1.9051200151443481,4.0954161144362884e-38,0.15441106259822845,0.0,3.115231596989565e-13,0.010268724523484707,8.333903012136545e-12,1.1312554226705629e-09,2.645820541824495e-11,5.303173287316639e-27,2.1444523674168936e-12,0.0,6.008501492085957e-35,1.0087103843688965,1.6074016483701127e-33,5.3857422699366e-07,5.103126238108779e-33,3.384798933734177e-23,4.136112330725052e-34,0.0,0.0,0.10303002595901489,0.0,7.976767690820452e-09,0.0,3.918741734990405e-25,0.0,0.0
math500_0020,1,math500_qwen7b,0.7217676785954258,0.9824561403508771,0.01265731924458554,0.40350877192982454,0.002410499844700098,1.7120008743987114e-09,0.2407824993133545,1.2367274945592598e-17,0.2642739713191986,1.2408484000715489e-36,0.39494872093200684,0.0,3.3476893539175975e-14,0.022121896967291832,3.3439737524149082e-12,1.5470197345379688e-10,3.670221678658825e-12,1.547920000575231e-29,5.485025628138018e-12,0.0,6.45685544218888e-36,0.022783048450946808,6.449689087944784e-34,6.509116856623365e-11,7.07893993831209e-34,3.4594163037355e-30,1.0579242527534232e-33,0.0,0.0,0.03160249441862106,0.0,2.7770886285027885e-11,0.0,4.097080235497249e-31,0.0,0.0
math500_0021,1,math500_qwen7b,0.6460992703155486,0.99609375,0.028332806890830398,0.640625,0.038198620080947876,2.422768652365903e-10,0.6887892484664917,2.332865492958053e-20,1.687790870666504,3.878596566167624e-39,0.5421786904335022,0.0,5.305005024679177e-13,0.008162147365510464,9.565864593497064e-12,5.726251695037377e-10,2.3439947899328573e-11,5.5105104310376136e-27,7.529745923995357e-12,0.0,1.023202629188529e-34,0.9319033026695251,1.84501607644533e-33,7.415189429593738e-06,4.520978823911365e-33,3.93454436033243e-21,1.4522996687184236e-33,0.0,0.0,0.5318046808242798,0.0,4.3329407617420657e-07,0.0,9.394059844136862e-23,0.0,0.0
math500_0022,1,math500_qwen7b,0.6254064512147222,0.9900990099009901,0.012502689172725866,0.3069306930693069,0.018501466140151024,1.7728289810562542e-13,0.31371957063674927,4.504081013310794e-24,0.44961729645729065,2.3439016346612523e-38,0.2156221568584442,0.0,2.569473496819019e-13,0.0003416564723011106,4.356919772879886e-12,3.1294671298809362e-09,6.2442598834644425e-12,8.852928399970387e-23,2.9945486194893345e-12,0.0,4.95587040774234e-35,0.16129723191261292,8.403408912646909e-34,0.00016408976807724684,1.2043613696716135e-33,4.643794440414535e-18,5.7757350139351725e-34,1.8244906005509118e-42,0.0,0.024797311052680016,0.0,1.366850105322115e-10,0.0,3.382961361141555e-24,0.0,0.0
math500_0023,0,math500_qwen7b,0.759352255113346,0.9896907216494846,0.02522862756375185,0.6494845360824743,0.005119079723954201,4.522618077069348e-20,0.13566206395626068,1.3123735209698899e-30,0.990999162197113,0.0,0.301430344581604,0.0,7.109349458959968e-14,7.45269517210545e-07,1.8840666873853884e-12,4.194256433050908e-15,1.3762939572725674e-11,3.5538944522534615e-30,4.186247702653301e-12,0.0,1.3712155951638258e-35,0.10837830603122711,3.6338933895957683e-34,2.652504690558999e-06,2.6545266896238293e-33,2.1579084327396696e-21,8.07422457666859e-34,0.0,0.0,0.1313885599374771,0.0,1.1938681154788355e-07,0.0,4.467090852148438e-23,0.0,0.0
math500_0024,1,math500_qwen7b,0.6301360093265271,0.9800995024875622,0.02616304952410323,0.5970149253731343,0.0683220624923706,0.0007953377207741141,0.48535582423210144,2.642917080932644e-13,1.2510989904403687,3.9076249734354964e-33,0.6116043329238892,0.0,9.488533006182798e-13,0.012585156597197056,6.740594193921368e-12,1.5171319062146083e-11,1.737518809385996e-11,4.53569629824104e-30,8.493926915986716e-12,0.0,1.8301002929125932e-34,0.3124903440475464,1.3000918847281536e-33,3.184910610798397e-06,3.351238517936353e-33,2.7833619889934616e-21,1.6382659055898827e-33,0.0,0.0,0.4608643054962158,0.0,1.3414276622825128e-07,0.0,9.771441434863731e-23,0.0,0.0
math500_0025,0,math500_qwen7b,0.7015628483874143,0.9727272727272728,0.02724900570782748,0.509090909090909,0.010438447818160057,5.549993227987144e-15,0.18522514402866364,1.0166941651887046e-25,1.0377271175384521,0.0,0.17087408900260925,0.0,1.4496859116787386e-13,2.2090869606472552e-05,2.57239650587604e-12,2.6839441720537607e-14,1.4411896155641646e-11,1.0291990947664063e-30,2.3730897889123748e-12,0.0,2.796082061155001e-35,0.4077971279621124,4.961509107206441e-34,9.446049489270081e-07,2.779693695441371e-33,1.7940843948565458e-22,4.577096740548629e-34,0.0,0.0,0.1687372624874115,0.0,4.464062897113763e-08,0.0,1.8551377639679286e-24,0.0,0.0
math500_0026,0,math500_qwen7b,0.5906042393148667,0.98046875,0.026059963973239064,0.5859375,0.056038688868284225,1.1591209762851218e-12,0.8844136595726013,4.0664595741696603e-22,1.3421094417572021,1.2724612618267898e-38,0.30995169281959534,0.0,7.782622745040879e-13,0.004952182527631521,1.2282693959142499e-11,2.272319443719084e-09,1.8639144047649658e-11,2.6872514688879493e-25,4.3045914055461765e-12,0.0,1.5010733400158145e-34,1.2332993745803833,2.3690235400510736e-33,1.2998360716665047e-06,3.595024291353387e-33,1.0860626735412176e-22,8.302480784014315e-34,0.0,0.0,0.28709086775779724,0.0,2.2232997665128096e-08,0.0,9.022955288658165e-26,0.0,0.0
math500_0027,1,math500_qwen7b,0.7916122888907408,0.9743589743589743,0.011377961207658816,0.3076923076923077,2.9451505270117195e-06,2.8341123724101675e-24,0.04883522912859917,3.814085671684385e-32,0.4284344017505646,0.0,0.1517660766839981,0.0,4.090208613110974e-17,8.625653435956337e-08,6.782210426950486e-13,1.1610537894272423e-15,5.950071598620488e-12,2.1776432333391163e-34,2.1077187304513467e-12,0.0,7.888988055501925e-39,0.058749355375766754,1.30811823821574e-34,1.380718539500947e-09,1.1476200736864294e-33,7.154839854530789e-28,4.065262163794123e-34,0.0,0.0,0.004817756358534098,0.0,1.0552721023404654e-11,0.0,5.347781210252378e-30,0.0,0.0
math500_0028,1,math500_qwen7b,0.7476727799935774,0.9772727272727273,0.011260930787433277,0.25,0.0013040327467024326,1.5836098335713245e-15,0.10613863915205002,7.273564402990823e-26,0.22306720912456512,0.0,0.29151487350463867,0.0,1.8110335212278943e-14,9.669101564213634e-05,1.4740474466035103e-12,3.3882903535849274e-14,3.0979448607110216e-12,2.0665449296212995e-31,4.04854188368331e-12,0.0,3.493029820596873e-36,0.07681276649236679,2.843068315231795e-34,2.0743573259096593e-07,5.97516130397202e-34,8.046430142630444e-24,7.80862530152014e-34,0.0,0.0,0.10064798593521118,0.0,3.3463647408638053e-09,0.0,5.915750743239976e-27,0.0,0.0
math500_0029,1,math500_qwen7b,0.8203236642811034,0.9722222222222222,0.021923995680279203,0.3333333333333333,0.0004452517896424979,8.662170369952918e-28,0.037372056394815445,2.0214493296381087e-33,0.36245155334472656,0.0,0.14995014667510986,0.0,6.183631894290248e-15,1.1086154216854993e-09,5.190210240757498e-13,2.964957516700742e-14,5.033706958201822e-12,4.7659877914767365e-29,2.0824991037171614e-12,0.0,1.1926679473362387e-36,0.0684761106967926,1.0010618946254288e-34,6.04300339546171e-06,9.708764165166366e-34,9.7136651359476e-21,4.016620115721601e-34,0.0,0.0,0.05104001611471176,0.0,2.1654081194810715e-08,0.0,2.7503850030696797e-23,0.0,0.0
math500_0030,1,math500_qwen7b,0.6597320646047592,0.9925925925925926,0.019127739800347224,0.5333333333333333,0.007694872561842203,7.200310660204767e-12,0.5130764245986938,1.574275019915349e-19,0.6318206191062927,9.871112962382279e-38,0.317219078540802,0.0,1.0686596600044743e-13,0.011065532453358173,7.1255761707744725e-12,3.402015114062351e-09,8.774689308488348e-12,3.560075277594225e-25,4.405521520506328e-12,0.0,2.0611773997143668e-35,0.30388176441192627,1.3743453833112012e-33,3.131725918592565e-07,1.6924181752673808e-33,3.4469580176219716e-23,8.497147240285294e-34,0.0,0.0,0.12454493343830109,0.0,5.773745925807816e-09,0.0,6.027114945972246e-27,0.0,0.0
math500_0031,0,math500_qwen7b,0.7072027699466337,0.9824561403508771,0.015119693781200209,0.3508771929824561,0.005635145120322704,1.6244609620679785e-15,0.12279770523309708,2.785711022709427e-24,0.5183970928192139,6.58610278232664e-44,0.24165619909763336,0.0,7.826057239323364e-14,0.00036069139605388045,1.7054078418551888e-12,6.185406462196064e-13,7.1994680182763116e-12,1.4732597064498443e-32,3.3561079262889315e-12,0.0,1.5094506887697166e-35,0.049753256142139435,3.289304337903167e-34,7.196815920984534e-10,1.3885970584534714e-33,1.8397425330753411e-28,6.473092445785687e-34,0.0,0.0,0.036432020366191864,0.0,2.438808321958419e-10,0.0,5.772643989091548e-29,0.0,0.0
math500_0032,1,math500_qwen7b,0.6727825952237751,0.9921875,0.03269280306994915,0.73046875,0.03128107637166977,1.0551762168555835e-14,0.6168622374534607,1.761760611005836e-21,1.9974350929260254,7.461081390722456e-38,0.5544077157974243,0.0,4.3442980874990045e-13,0.0018382022390142083,8.566949233346222e-12,3.034991369332829e-09,2.7740264946229942e-11,1.3358781342785728e-25,7.699584025910866e-12,0.0,8.379067225624012e-35,1.3730733394622803,1.6523507156356338e-33,9.073941669157648e-07,5.35040359708974e-33,5.369153297268665e-23,1.4850571146914906e-33,0.0,0.0,0.30565476417541504,0.0,3.3176650049426826e-07,0.0,3.481846495560638e-23,0.0,0.0
math500_0033,0,math500_qwen7b,0.7494711952679085,0.9848484848484849,0.018093382770364933,0.42424242424242425,7.303571328520775e-05,9.782206420102994e-22,0.11226910352706909,2.2176174511426513e-29,0.6114017963409424,0.0,0.340807169675827,0.0,1.0143160251063939e-15,1.662216504882963e-06,1.5591873495438002e-12,3.779665653808745e-14,8.491112327146944e-12,1.2101959726161184e-32,4.733111472199347e-12,0.0,1.956361754354049e-37,0.14657267928123474,3.0072818913880434e-34,8.171888943309114e-09,1.6377229741365967e-33,9.584468175812832e-27,9.128987392466774e-34,0.0,0.0,0.0750608965754509,0.0,3.8107633715256384e-10,0.0,4.5616056983659325e-29,0.0,0.0
math500_0034,1,math500_qwen7b,0.6884930559710195,0.993006993006993,0.025215673279928994,0.5804195804195804,0.006748569197952747,3.831061965438772e-21,0.30330806970596313,7.445457085904922e-30,1.0000859498977661,0.0,0.5226879715919495,0.0,9.372372805150145e-14,2.2385588636097964e-06,4.212324499625053e-12,7.331448782213392e-15,1.3889138970879511e-11,5.431498601364268e-31,7.259061407527412e-12,0.0,1.8076963635572226e-35,0.13625480234622955,8.124521041204398e-34,1.0095697007272975e-06,2.678867871551497e-33,2.483449997525504e-22,1.4000912809881018e-33,0.0,0.0,0.4570392966270447,0.0,2.5079046395148907e-07,0.0,5.348889669424072e-23,0.0,0.0
math500_0035,1,math500_qwen7b,0.7347390577934756,0.9900990099009901,0.022721498319418124,0.5445544554455446,0.006215285509824753,3.7225025944392055e-18,0.14794282615184784,7.234473879946793e-26,0.8647797703742981,3.0982709046221705e-42,0.35072600841522217,0.0,8.631754978751655e-14,6.474490510299802e-05,2.0546214469369106e-12,4.686846397095046e-11,1.201001017386849e-11,3.45620300397538e-26,4.8708636950223205e-12,0.0,1.6648494061286477e-35,0.20233570039272308,3.962850432721097e-34,7.124588137230603e-06,2.3164306370983383e-33,5.383453389105277e-21,9.39467758475642e-34,0.0,0.0,0.25265052914619446,0.0,3.619606303573164e-08,0.0,1.9776868618597536e-25,0.0,0.0
math500_0036,0,math500_qwen7b,0.6325859647239135,0.9955947136563876,0.031102984618510444,0.6784140969162996,0.0438462533056736,5.875024271517759e-07,0.6453898549079895,1.0231392860765337e-17,1.5441627502441406,1.1018021665311419e-38,0.3603329062461853,0.0,6.089340728702985e-13,0.00873082596808672,8.963138391215875e-12,1.8254205924606026e-09,2.14452500896245e-11,4.277329552815096e-25,5.004283012283173e-12,0.0,1.1744822088602562e-34,1.467642068862915,1.7287648279367905e-33,7.661197741981596e-06,4.136251645172723e-33,3.608932870915957e-21,9.652009828540727e-34,0.0,0.0,0.1025373563170433,0.0,2.2062993654259344e-09,0.0,2.417514934525927e-26,0.0,0.0
math500_0037,1,math500_qwen7b,0.7133601031652311,0.975609756097561,0.013427871029551437,0.4146341463414634,0.001496665645390749,1.9776532968537556e-20,0.07075925171375275,5.0477815102276086e-30,0.31443801522254944,0.0,0.10327599197626114,0.0,2.0785609155084608e-14,1.2019675068586366e-06,9.82700249299584e-13,1.493253186846035e-14,4.3668979023137044e-12,3.618927968977358e-33,1.434291162401291e-12,0.0,4.009023698718856e-36,0.08712996542453766,1.8953833920664244e-34,8.177495347538866e-10,8.422652122511854e-34,1.719422707953422e-28,2.766388890182238e-34,0.0,0.0,0.005103717558085918,0.0,7.084008293162247e-12,0.0,1.575019019791065e-31,0.0,0.0
math500_0038,1,math500_qwen7b,0.6937867750043738,0.9863013698630136,0.014971688185652641,0.3424657534246575,0.003776105120778084,1.2657687120665173e-09,0.2425626963376999,6.420497332478408e-19,0.38083720207214355,4.524909049077373e-39,0.39582404494285583,0.0,5.244234069896013e-14,0.007703808601945639,3.3686970313945297e-12,5.392130318637722e-12,5.2890461108012765e-12,7.27414535874292e-32,5.497183003938533e-12,0.0,1.0114813921772555e-35,0.1595192402601242,6.4973737509698595e-34,2.1812658346220815e-08,1.0201246706992979e-33,9.288276944475191e-26,1.0602689048058329e-33,0.0,0.0,0.05912138894200325,0.0,1.7243205474581913e-10,0.0,4.759385462886134e-29,0.0,0.0
