item_id,is_correct,dataset,h0_total_persistence,h0_max_persistence,h0_n_bars,h0_persistence_entropy,h1_total_persistence,h1_max_persistence,h1_n_bars
gpqa_0027,0,gpqa_diamond_llama8b,152.05174180496067,1.1327183246612549,252.0,5.43015170160406,6.34526127576828,0.19996094703674316,145.0
gpqa_0028,1,gpqa_diamond_llama8b,63.99350433721378,1.1763499975204468,90.0,4.430109029403891,2.3650696873664856,0.15730774402618408,50.0
gpqa_0029,0,gpqa_diamond_llama8b,148.62447916934752,1.135033369064331,253.0,5.441269628555318,5.903636813163757,0.18729162216186523,140.0
gpqa_0030,0,gpqa_diamond_llama8b,149.84398705837296,1.1732999086380005,232.0,5.382087064703176,5.71522843837738,0.17641323804855347,134.0
gpqa_0031,1,gpqa_diamond_llama8b,127.8565536483039,1.1106423139572144,251.0,5.3459859795013935,4.371579140424728,0.17272329330444336,126.0
gpqa_0032,1,gpqa_diamond_llama8b,151.78523784258473,1.1564240455627441,254.0,5.453945395133259,7.011615127325058,0.16209733486175537,174.0
gpqa_0033,0,gpqa_diamond_llama8b,146.56171071626392,1.1520439386367798,253.0,5.433640401282,6.460393905639648,0.16610759496688843,135.0
gpqa_0034,0,gpqa_diamond_llama8b,138.71438578557127,1.1285825967788696,254.0,5.410078085395004,6.69818714261055,0.19801616668701172,124.0
gpqa_0035,0,gpqa_diamond_llama8b,116.19449000422121,1.2003173828125,171.0,5.089527829215495,4.240088522434235,0.17710155248641968,106.0
gpqa_0036,0,gpqa_diamond_llama8b,164.82012777912058,1.147984266281128,255.0,5.4640101257476426,7.4035064578056335,0.19357949495315552,171.0
gpqa_0037,0,gpqa_diamond_llama8b,137.11514495232095,1.1407489776611328,255.0,5.385720437222805,4.842909514904022,0.1859602928161621,119.0
gpqa_0038,1,gpqa_diamond_llama8b,101.34561052971443,1.13251793384552,189.0,5.096757837193406,3.429875910282135,0.14029496908187866,82.0
gpqa_0039,0,gpqa_diamond_llama8b,20.80839866399765,1.2807738780975342,25.0,3.1972793527321524,0.3116559386253357,0.12024694681167603,7.0
gpqa_0040,1,gpqa_diamond_llama8b,75.68529913446625,1.222190022468567,108.0,4.6174864369385595,2.0806674361228943,0.16279548406600952,43.0
gpqa_0041,1,gpqa_diamond_llama8b,98.50577386393383,1.2219395637512207,135.0,4.860192679499162,3.176126480102539,0.24040961265563965,69.0
gpqa_0042,0,gpqa_diamond_llama8b,142.63124216327668,1.1558146476745605,245.0,5.390648743923201,8.121592432260513,0.2045486569404602,171.0
gpqa_0043,0,gpqa_diamond_llama8b,26.262325644493103,1.2444833517074585,33.0,3.4601197305411318,0.3465358018875122,0.06393253803253174,12.0
gpqa_0044,1,gpqa_diamond_llama8b,134.3628541439346,1.1515368223190308,252.0,5.406287309628318,5.441215991973877,0.187480628490448,136.0
gpqa_0045,0,gpqa_diamond_llama8b,140.60024137833702,1.2281924486160278,254.0,5.341657077513114,6.282164245843887,0.23326951265335083,140.0
gpqa_0046,0,gpqa_diamond_llama8b,166.65944330305152,1.1347967386245728,253.0,5.450114995038371,8.234466671943665,0.23377156257629395,183.0
gpqa_0047,1,gpqa_diamond_llama8b,135.11959215524195,1.2286243438720703,246.0,5.354169583346361,3.406596392393112,0.1673070192337036,96.0
gpqa_0048,1,gpqa_diamond_llama8b,158.10211133043668,1.205368995666504,253.0,5.403227471253136,5.511078834533691,0.2001650333404541,147.0
gpqa_0049,1,gpqa_diamond_llama8b,88.31537184119225,1.1435457468032837,129.0,4.803797778295672,2.726246654987335,0.14679080247879028,67.0
gpqa_0050,0,gpqa_diamond_llama8b,141.00038143660566,1.1148720979690552,253.0,5.434936865017242,5.03869041800499,0.13975918292999268,135.0
gpqa_0051,1,gpqa_diamond_llama8b,126.04804690939972,1.1910234689712524,208.0,5.257034851629145,5.604799151420593,0.21690505743026733,106.0
gpqa_0052,0,gpqa_diamond_llama8b,159.89668061584234,1.1428773403167725,254.0,5.468492888240214,6.422507494688034,0.1696007251739502,150.0
gpqa_0053,0,gpqa_diamond_llama8b,132.9888924636461,1.124325156211853,254.0,5.356918794082709,6.142666831612587,0.1657778024673462,133.0
gpqa_0054,0,gpqa_diamond_llama8b,139.79602182395092,1.171018362045288,253.0,5.438256900109463,5.638181030750275,0.1737058162689209,133.0
gpqa_0055,1,gpqa_diamond_llama8b,150.8875911549156,1.1003353595733643,249.0,5.377385877973779,6.467672049999237,0.18516117334365845,148.0
gpqa_0056,1,gpqa_diamond_llama8b,154.5961368378687,1.1584292650222778,255.0,5.432043265662352,6.083022773265839,0.2586830258369446,134.0
gpqa_0057,0,gpqa_diamond_llama8b,31.185492664575577,1.2303967475891113,39.0,3.6365927103895457,0.7466087341308594,0.18122047185897827,19.0
gpqa_0058,1,gpqa_diamond_llama8b,147.4783895942207,1.132507085800171,254.0,5.392952752082987,5.645555257797241,0.17343991994857788,123.0
gpqa_0059,0,gpqa_diamond_llama8b,5.627549588680267,0.8604411482810974,7.0,1.9428716784660014,0.040651023387908936,0.040651023387908936,1.0
gpqa_0060,1,gpqa_diamond_llama8b,161.6250705584675,1.1456763744354248,254.0,5.465257671614555,6.783322691917419,0.1309841275215149,163.0
gpqa_0061,0,gpqa_diamond_llama8b,165.40975247936154,1.1234148740768433,253.0,5.464749193098881,8.274646192789078,0.16475939750671387,186.0
gpqa_0062,1,gpqa_diamond_llama8b,168.3087335729424,1.1062963008880615,252.0,5.455257454218442,7.171043574810028,0.19451725482940674,152.0
gpqa_0063,0,gpqa_diamond_llama8b,155.597877052103,1.1648393869400024,255.0,5.468644977028736,6.709545463323593,0.214735209941864,157.0
gpqa_0064,1,gpqa_diamond_llama8b,160.13196143663788,1.1766740083694458,253.0,5.399618337568833,6.752597987651825,0.15273594856262207,165.0
gpqa_0065,0,gpqa_diamond_llama8b,47.28563331547798,1.2325490713119507,70.0,4.192138272134348,0.7984132766723633,0.14289093017578125,23.0
gpqa_0066,1,gpqa_diamond_llama8b,100.84722298277148,1.1134098768234253,167.0,5.021451124425546,3.4069498777389526,0.16528570652008057,74.0
gpqa_0067,1,gpqa_diamond_llama8b,162.11761864112447,1.1116626262664795,251.0,5.42868258896085,7.706254154443741,0.17940962314605713,146.0
gpqa_0068,1,gpqa_diamond_llama8b,162.99897966389761,1.075522780418396,255.0,5.474293311343153,6.464042156934738,0.23204487562179565,155.0
gpqa_0069,0,gpqa_diamond_llama8b,159.53538927411057,1.1144230365753174,253.0,5.461291128589533,7.153330743312836,0.18776953220367432,154.0
gpqa_0070,1,gpqa_diamond_llama8b,85.1505856710543,1.0914413928985596,141.0,4.822998122225767,1.8045274317264557,0.1487431526184082,52.0
gpqa_0071,0,gpqa_diamond_llama8b,174.53024136199787,1.1835780143737793,255.0,5.485194313493469,7.528424263000488,0.200434148311615,187.0
gpqa_0072,0,gpqa_diamond_llama8b,159.1039167257281,1.1087863445281982,255.0,5.459674833051257,6.0558802485466,0.16647404432296753,154.0
gpqa_0073,0,gpqa_diamond_llama8b,17.213037610054016,1.2198460102081299,24.0,3.1288103000337113,0.19184988737106323,0.08659636974334717,6.0
gpqa_0074,0,gpqa_diamond_llama8b,71.9033820554614,1.2345834970474243,99.0,4.541054895766109,1.674817681312561,0.10828495025634766,51.0
gpqa_0075,1,gpqa_diamond_llama8b,72.18466418010696,1.0989140272140503,115.0,4.676021611488839,2.3056157529354095,0.13503873348236084,55.0
gpqa_0076,0,gpqa_diamond_llama8b,137.8322399732738,1.079339623451233,252.0,5.379772847183336,5.193574920296669,0.19202059507369995,132.0
gpqa_0077,1,gpqa_diamond_llama8b,154.4806707496133,1.1234148740768433,255.0,5.429345874705949,5.903600841760635,0.13214147090911865,159.0
gpqa_0078,0,gpqa_diamond_llama8b,165.66792852394286,1.165704369544983,255.0,5.473600733091048,7.766844928264618,0.17865890264511108,176.0
gpqa_0079,0,gpqa_diamond_llama8b,142.57811849917334,1.1874487400054932,255.0,5.422477740481693,6.675331026315689,0.19222724437713623,149.0
gpqa_0080,0,gpqa_diamond_llama8b,158.80850343696196,1.1291567087173462,252.0,5.420697675703264,6.483452498912811,0.2296677827835083,152.0
gpqa_0081,1,gpqa_diamond_llama8b,42.04004919528961,1.2713420391082764,50.0,3.8967998011031875,1.013957440853119,0.12631458044052124,30.0
gpqa_0082,0,gpqa_diamond_llama8b,151.09499142524066,1.098311424255371,250.0,5.406484723358907,7.014033854007721,0.18469572067260742,154.0
gpqa_0083,1,gpqa_diamond_llama8b,45.523288547992706,1.2123548984527588,56.0,3.995008819673471,0.6678069233894348,0.09391045570373535,21.0
gpqa_0084,0,gpqa_diamond_llama8b,162.1098172645033,1.110122799873352,255.0,5.437484441233803,5.988750070333481,0.20138061046600342,149.0
gpqa_0085,0,gpqa_diamond_llama8b,159.04960819152535,1.1655548810958862,253.0,5.4327095213277,7.148035824298859,0.17409509420394897,166.0
gpqa_0086,0,gpqa_diamond_llama8b,162.75850684790282,1.1810485124588013,255.0,5.493401141411731,6.947477877140045,0.22130155563354492,161.0
gpqa_0087,1,gpqa_diamond_llama8b,34.652227617800236,1.2596161365509033,46.0,3.785704650038564,0.6989891529083252,0.16335570812225342,16.0
gpqa_0088,1,gpqa_diamond_llama8b,167.23869406154319,1.1686056852340698,255.0,5.4736732045201535,7.05015766620636,0.20904427766799927,172.0
gpqa_0089,0,gpqa_diamond_llama8b,153.45138437414752,1.052121639251709,255.0,5.433668353412855,6.254669785499573,0.17908167839050293,132.0
gpqa_0090,0,gpqa_diamond_llama8b,136.6502705396049,1.0539898872375488,251.0,5.370363949050702,4.349493384361267,0.13330161571502686,127.0
gpqa_0091,0,gpqa_diamond_llama8b,131.53556282397813,1.1713275909423828,244.0,5.380274632055695,4.74002543091774,0.17613893747329712,127.0
gpqa_0092,1,gpqa_diamond_llama8b,103.6766675479634,1.1972330808639526,154.0,4.989378903563695,4.4266714453697205,0.19640308618545532,110.0
gpqa_0093,0,gpqa_diamond_llama8b,45.03436750173569,1.220072865486145,57.0,4.0203299476201275,1.451011061668396,0.15202468633651733,35.0
gpqa_0094,0,gpqa_diamond_llama8b,140.59274016417444,1.1001538038253784,252.0,5.35186558663987,5.2984778881073,0.18379861116409302,127.0
gpqa_0095,0,gpqa_diamond_llama8b,144.64529953430522,1.1195569038391113,252.0,5.372786912323992,6.243735313415527,0.19745278358459473,122.0
gpqa_0096,0,gpqa_diamond_llama8b,53.482372015714645,1.1892799139022827,66.0,4.15110267976354,0.8283276557922363,0.08691030740737915,29.0
gpqa_0097,0,gpqa_diamond_llama8b,158.67711427213112,1.1811128854751587,254.0,5.457526835364277,8.217184662818909,0.16136246919631958,191.0
gpqa_0098,0,gpqa_diamond_llama8b,111.47277874715141,1.1401680707931519,255.0,5.248626341681714,3.1473600268363953,0.13069796562194824,94.0
gpqa_0099,0,gpqa_diamond_llama8b,163.19249755500215,1.104940414428711,254.0,5.444594826534189,6.732104659080505,0.1996452808380127,166.0
gpqa_0100,0,gpqa_diamond_llama8b,121.12537043266674,1.0914441347122192,186.0,5.1507496112281235,4.94160521030426,0.16414999961853027,126.0
gpqa_0101,0,gpqa_diamond_llama8b,82.84718258527437,1.187615156173706,142.0,4.863026213658795,3.0660824179649353,0.17923521995544434,62.0
gpqa_0102,0,gpqa_diamond_llama8b,154.12822739506697,1.128135085105896,235.0,5.408017937761581,5.6551274061203,0.24431991577148438,160.0
gpqa_0103,1,gpqa_diamond_llama8b,129.74349828214974,1.1774643659591675,251.0,5.285584236313218,4.7657793164253235,0.24847710132598877,106.0
gpqa_0104,1,gpqa_diamond_llama8b,90.50609069008422,1.1876671314239502,135.0,4.840693007262557,3.0907739996910095,0.16425615549087524,74.0
gpqa_0105,0,gpqa_diamond_llama8b,114.9041776008946,1.1267536878585815,185.0,5.136864448079168,4.777337402105331,0.16560745239257812,104.0
gpqa_0106,1,gpqa_diamond_llama8b,29.93581610918045,1.1759653091430664,33.0,3.4816218267516374,0.9265466928482056,0.14048945903778076,16.0
gpqa_0107,1,gpqa_diamond_llama8b,106.64429228007793,1.19556725025177,154.0,5.003969515329601,4.711372375488281,0.19345921277999878,95.0
gpqa_0108,1,gpqa_diamond_llama8b,154.41389080655586,1.148805856704712,255.0,5.454149955479271,7.82108673453331,0.19237446784973145,161.0
gpqa_0109,0,gpqa_diamond_llama8b,71.05819927155972,1.221748948097229,104.0,4.600204827269328,2.495779573917389,0.17239373922348022,59.0
gpqa_0110,0,gpqa_diamond_llama8b,163.32229145825858,1.0717219114303589,252.0,5.4773919030572396,7.279934346675873,0.20807385444641113,177.0
gpqa_0111,1,gpqa_diamond_llama8b,153.3961624433769,1.1347118616104126,255.0,5.424835302913602,7.702730715274811,0.15268248319625854,176.0
gpqa_0112,0,gpqa_diamond_llama8b,171.83236021088283,1.193250298500061,253.0,5.484675641428531,7.628955662250519,0.21591484546661377,193.0
gpqa_0113,0,gpqa_diamond_llama8b,57.42765470210672,1.22612464427948,82.0,4.3520734627329185,2.333389937877655,0.17972135543823242,45.0
gpqa_0114,0,gpqa_diamond_llama8b,167.04735470461162,1.1603987216949463,254.0,5.481446060021297,8.901466935873032,0.23740726709365845,172.0
gpqa_0115,1,gpqa_diamond_llama8b,148.6926478771994,1.1545097827911377,253.0,5.425204654287188,4.734884262084961,0.13593745231628418,126.0
gpqa_0116,1,gpqa_diamond_llama8b,76.57187695801258,1.144208550453186,109.0,4.653540884554935,2.475102484226227,0.1384102702140808,64.0
gpqa_0117,0,gpqa_diamond_llama8b,100.6450646519661,1.1170523166656494,145.0,4.933911218185273,3.353377938270569,0.18019640445709229,85.0
gpqa_0118,1,gpqa_diamond_llama8b,142.93980705738068,1.1411399841308594,191.0,5.218756492380261,7.471373796463013,0.1410229206085205,176.0
gpqa_0119,1,gpqa_diamond_llama8b,59.55091945571344,1.1701558828353882,84.0,4.3651332784329595,1.9617365598678589,0.19864267110824585,41.0
gpqa_0120,0,gpqa_diamond_llama8b,164.88523753386482,1.126198410987854,255.0,5.4862797637147525,7.2901288866996765,0.20662051439285278,164.0
gpqa_0121,0,gpqa_diamond_llama8b,158.38965413013074,1.039908528327942,248.0,5.455650457096426,7.891844153404236,0.18148303031921387,166.0
gpqa_0122,0,gpqa_diamond_llama8b,141.46258276741742,1.205029845237732,253.0,5.392901912542209,4.210059016942978,0.12499010562896729,133.0
gpqa_0123,0,gpqa_diamond_llama8b,164.16756392642856,1.200941562652588,252.0,5.474167108438225,8.04703438282013,0.18641698360443115,180.0
gpqa_0124,1,gpqa_diamond_llama8b,65.45525143523537,1.171228289604187,102.0,4.5082627472122265,2.0515668988227844,0.17241257429122925,49.0
gpqa_0125,0,gpqa_diamond_llama8b,141.63886590244988,1.1207959651947021,251.0,5.345994554368468,5.872523218393326,0.18085908889770508,130.0
gpqa_0126,0,gpqa_diamond_llama8b,133.18519087369643,1.0799639225006104,240.0,5.313453879289842,6.519069075584412,0.21227091550827026,131.0
gpqa_0127,0,gpqa_diamond_llama8b,55.302317917346954,1.2333213090896606,68.0,4.199849087681799,1.2193992137908936,0.16082894802093506,33.0
gpqa_0128,0,gpqa_diamond_llama8b,164.95231611771027,1.082837462425232,253.0,5.484803782672924,6.822462856769562,0.17913544178009033,177.0
gpqa_0129,0,gpqa_diamond_llama8b,81.13251844704442,1.1747690439224243,134.0,4.799897760874394,2.281190812587738,0.14034736156463623,56.0
gpqa_0130,0,gpqa_diamond_llama8b,150.36589511898035,1.1290758848190308,253.0,5.453217035285551,5.729232668876648,0.1743738055229187,139.0
gpqa_0131,0,gpqa_diamond_llama8b,135.7673739518081,1.2094980478286743,249.0,5.4062686281999355,5.372093081474304,0.16412824392318726,146.0
gpqa_0132,0,gpqa_diamond_llama8b,142.50754237309826,1.096045732498169,253.0,5.439571374013259,5.4502624571323395,0.1823253631591797,136.0
gpqa_0133,0,gpqa_diamond_llama8b,148.06912672284867,1.2057693004608154,254.0,5.459199029422722,6.413685649633408,0.19329220056533813,156.0
gpqa_0134,1,gpqa_diamond_llama8b,144.87695265654077,1.1450062990188599,246.0,5.411377620888208,6.013164460659027,0.17194902896881104,135.0
gpqa_0135,0,gpqa_diamond_llama8b,153.46225919823877,1.1555899381637573,254.0,5.429442737483478,6.6144527196884155,0.2072298526763916,154.0
gpqa_0136,1,gpqa_diamond_llama8b,171.79751739688763,1.2078578472137451,253.0,5.449880412635293,8.37762901186943,0.219931960105896,185.0
gpqa_0137,1,gpqa_diamond_llama8b,67.7633260935545,1.2010407447814941,96.0,4.530400321240291,2.3473816514015198,0.1442682147026062,50.0
gpqa_0138,0,gpqa_diamond_llama8b,147.63633778672482,1.1400384902954102,255.0,5.430141698767283,8.286552876234055,0.20989185571670532,172.0
gpqa_0139,0,gpqa_diamond_llama8b,163.82754964409,1.2292474508285522,254.0,5.460286485158821,6.771532475948334,0.20173877477645874,158.0
gpqa_0140,0,gpqa_diamond_llama8b,145.85585247657914,1.1445837020874023,254.0,5.424122570579146,5.602123707532883,0.17350834608078003,153.0
gpqa_0141,1,gpqa_diamond_llama8b,81.4683238830852,1.1941152811050415,121.0,4.70968674157324,3.3085729479789734,0.16194021701812744,65.0
gpqa_0142,0,gpqa_diamond_llama8b,157.69414446201205,1.1830291748046875,255.0,5.435194055186836,7.948850780725479,0.2147669792175293,176.0
gpqa_0143,1,gpqa_diamond_llama8b,159.2319200583677,1.1620911359786987,255.0,5.471401348987113,6.118625730276108,0.16869044303894043,147.0
gpqa_0144,1,gpqa_diamond_llama8b,109.95791142756872,1.161329984664917,247.0,5.204808126248391,3.8412452936172485,0.16999393701553345,93.0
gpqa_0145,0,gpqa_diamond_llama8b,122.71897974298614,1.1726913452148438,203.0,5.206144745162953,6.126318573951721,0.21071892976760864,114.0
gpqa_0146,1,gpqa_diamond_llama8b,164.5037118222847,1.0985552072525024,253.0,5.45061224917211,9.036410480737686,0.21145111322402954,193.0
gpqa_0147,0,gpqa_diamond_llama8b,165.22782571336194,1.1435246467590332,255.0,5.470441348206149,6.989432156085968,0.21137374639511108,163.0
gpqa_0148,1,gpqa_diamond_llama8b,110.53401096397445,1.0957798957824707,172.0,5.085776583752578,4.244779884815216,0.14964735507965088,100.0
gpqa_0149,1,gpqa_diamond_llama8b,174.13469689497865,1.138759970664978,251.0,5.4734916179825195,6.973694920539856,0.20244789123535156,173.0
gpqa_0150,1,gpqa_diamond_llama8b,115.26086426195378,1.1496901512145996,162.0,5.0266070588793035,4.585012197494507,0.15504539012908936,109.0
gpqa_0151,1,gpqa_diamond_llama8b,55.40178380033692,1.2423049211502075,87.0,4.402595675359206,1.4376921653747559,0.18012011051177979,30.0
gpqa_0152,0,gpqa_diamond_llama8b,158.6513710843774,1.1463325023651123,254.0,5.428261268907234,7.09015217423439,0.17333775758743286,161.0
gpqa_0153,0,gpqa_diamond_llama8b,160.7457273504707,1.1386816501617432,254.0,5.469842675060145,6.113999664783478,0.17672765254974365,140.0
gpqa_0154,0,gpqa_diamond_llama8b,127.55861394053815,1.073699951171875,253.0,5.3585419432034795,4.219205051660538,0.16215813159942627,110.0
gpqa_0155,0,gpqa_diamond_llama8b,144.8025912607413,1.140871524810791,249.0,5.403044505163011,6.375472128391266,0.1945757269859314,133.0
gpqa_0156,0,gpqa_diamond_llama8b,58.890774101018906,1.149994969367981,80.0,4.351133014084096,1.6842736601829529,0.1314670443534851,42.0
gpqa_0157,1,gpqa_diamond_llama8b,95.65785575619606,1.1774755716323853,159.0,4.999004183993689,3.85461163520813,0.2255266308784485,84.0
gpqa_0158,1,gpqa_diamond_llama8b,160.51061071115677,1.216213345527649,253.0,5.455950429003271,6.609503149986267,0.22469836473464966,137.0
gpqa_0159,0,gpqa_diamond_llama8b,130.20337182434827,1.1873348951339722,253.0,5.391253699320233,6.445923030376434,0.21807992458343506,129.0
gpqa_0160,0,gpqa_diamond_llama8b,157.7748715303101,1.1218923330307007,237.0,5.415079374831626,7.898573398590088,0.21755170822143555,159.0
gpqa_0161,1,gpqa_diamond_llama8b,140.90019329178529,1.105654001235962,234.0,5.373667165604596,5.163032740354538,0.2197246551513672,116.0
gpqa_0162,0,gpqa_diamond_llama8b,146.21233202583733,1.1271098852157593,251.0,5.408663624052878,5.719369053840637,0.19866329431533813,132.0
gpqa_0163,1,gpqa_diamond_llama8b,140.08354790298063,1.094918131828308,252.0,5.402074217681264,7.003061264753342,0.24538826942443848,153.0
gpqa_0164,0,gpqa_diamond_llama8b,96.41639148003208,1.1954432725906372,150.0,4.950571687016291,4.319238901138306,0.1798464059829712,84.0
gpqa_0165,1,gpqa_diamond_llama8b,151.58031304180622,1.1136940717697144,228.0,5.388126973982439,7.127107709646225,0.21419978141784668,144.0
gpqa_0166,1,gpqa_diamond_llama8b,155.7943505361432,1.1115682125091553,255.0,5.440815364244358,6.6738967299461365,0.20414716005325317,139.0
gpqa_0167,0,gpqa_diamond_llama8b,72.1521213286571,1.1352574825286865,116.0,4.63698437337415,2.172331929206848,0.1535000205039978,52.0
gpqa_0168,1,gpqa_diamond_llama8b,68.74830201268196,1.2521681785583496,100.0,4.578617493838734,3.163148522377014,0.1969050168991089,67.0
gpqa_0169,0,gpqa_diamond_llama8b,144.55986261541483,1.136390209197998,255.0,5.393560287724536,6.1271874606609344,0.17141711711883545,136.0
gpqa_0170,1,gpqa_diamond_llama8b,153.70885068042963,1.1120641231536865,252.0,5.451704983105561,9.383945286273956,0.21709078550338745,189.0
gpqa_0171,1,gpqa_diamond_llama8b,96.65441740373242,1.0850709676742554,201.0,5.010894196007346,3.796136975288391,0.25516974925994873,86.0
gpqa_0172,0,gpqa_diamond_llama8b,88.42000744888358,1.0791560411453247,150.0,4.9353310397840495,2.3322272896766663,0.19331949949264526,54.0
gpqa_0173,0,gpqa_diamond_llama8b,160.1806917148747,1.1756774187088013,254.0,5.448281836406084,7.174186557531357,0.20795035362243652,161.0
gpqa_0174,0,gpqa_diamond_llama8b,158.79598474007253,1.1543680429458618,255.0,5.4451772400426774,6.752100318670273,0.19365590810775757,146.0
gpqa_0175,1,gpqa_diamond_llama8b,152.39180890375252,1.1381540298461914,254.0,5.413730507391364,7.148023933172226,0.19035041332244873,161.0
gpqa_0176,1,gpqa_diamond_llama8b,104.97482400777093,1.1347732543945312,171.0,5.0293351534668815,4.520512819290161,0.20788323879241943,80.0
gpqa_0177,0,gpqa_diamond_llama8b,146.30742379631738,1.1418638229370117,253.0,5.409261516869032,6.365764677524567,0.18537181615829468,132.0
gpqa_0178,0,gpqa_diamond_llama8b,139.0881663731987,1.2734358310699463,255.0,5.3853409602959,7.4496279656887054,0.24123787879943848,139.0
gpqa_0179,0,gpqa_diamond_llama8b,132.19913717740442,1.1647882461547852,254.0,5.371246274241911,5.14102777838707,0.15491151809692383,138.0
gpqa_0180,0,gpqa_diamond_llama8b,126.08213965861523,1.147282361984253,253.0,5.390452517586544,5.616580322384834,0.154302716255188,133.0
gpqa_0181,1,gpqa_diamond_llama8b,88.74048292636871,1.2010407447814941,137.0,4.871483301022293,3.3276240825653076,0.14692693948745728,71.0
gpqa_0182,0,gpqa_diamond_llama8b,160.74029472349832,1.1533230543136597,255.0,5.473645679665026,7.473093152046204,0.18210583925247192,171.0
gpqa_0183,0,gpqa_diamond_llama8b,168.45188992470503,1.1009083986282349,255.0,5.486718400959703,7.101354122161865,0.16208350658416748,171.0
gpqa_0184,1,gpqa_diamond_llama8b,40.953394055366516,1.2175055742263794,51.0,3.8965842629551393,1.299567699432373,0.1470906138420105,31.0
gpqa_0185,1,gpqa_diamond_llama8b,124.46174171618924,1.2099076509475708,190.0,5.187791173045808,4.847443610429764,0.16074758768081665,124.0
