item_id,is_correct,dataset,h0_total_persistence,h0_max_persistence,h0_n_bars,h0_persistence_entropy,h1_total_persistence,h1_max_persistence,h1_n_bars
math500_0062,1,math500_qwen7b,128.48957148867893,1.1528016328811646,186.0,5.15981174962651,4.756534814834595,0.21268272399902344,111.0
math500_0063,1,math500_qwen7b,92.38140954077244,1.1764605045318604,147.0,4.935524355411651,3.452493041753769,0.18405944108963013,87.0
math500_0064,0,math500_qwen7b,63.4308914489411,1.19560706615448,97.0,4.479174919057892,0.9943982660770416,0.12198835611343384,42.0
math500_0065,1,math500_qwen7b,45.72253279387951,1.1954305171966553,64.0,4.097302611179492,0.6557426452636719,0.0620349645614624,25.0
math500_0066,1,math500_qwen7b,70.21048915794559,1.174800992012024,105.0,4.573271477870111,1.8917438983917236,0.16300368309020996,44.0
math500_0067,0,math500_qwen7b,51.685716420412064,1.1557611227035522,71.0,4.23294754693386,1.4378326535224915,0.11682361364364624,40.0
math500_0068,1,math500_qwen7b,70.68367021740953,1.1620495319366455,105.0,4.52832036989844,1.3883522748947144,0.12169712781906128,43.0
math500_0069,1,math500_qwen7b,54.65573509037495,1.2057782411575317,75.0,4.262102547729655,1.6948406100273132,0.17528969049453735,39.0
math500_0070,1,math500_qwen7b,82.23347333986737,1.2073068618774414,114.0,4.687820797888913,2.359048008918762,0.10488295555114746,73.0
math500_0071,0,math500_qwen7b,93.09245654016908,1.136445164680481,124.0,4.760765971831122,3.3722819685935974,0.1493484377861023,83.0
math500_0072,1,math500_qwen7b,42.98654811118013,1.2274781465530396,66.0,4.074817610863786,1.2801074981689453,0.1714075803756714,29.0
math500_0073,0,math500_qwen7b,70.82328638923805,1.2689694166183472,100.0,4.541000920455642,1.8310438394546509,0.11514806747436523,53.0
math500_0074,1,math500_qwen7b,27.922632306814194,1.2236032485961914,41.0,3.6532363434650215,0.3238186836242676,0.060349464416503906,14.0
math500_0075,0,math500_qwen7b,54.45068132132292,1.1830260753631592,77.0,4.270295296701737,1.2422144412994385,0.1200028657913208,32.0
math500_0076,1,math500_qwen7b,79.32345191253287,1.0969691276550293,135.0,4.8096044594355245,1.7371862828731537,0.14737814664840698,52.0
math500_0077,1,math500_qwen7b,68.40764540433884,1.151589035987854,93.0,4.491504021016176,1.6293700337409973,0.1210407018661499,49.0
math500_0078,0,math500_qwen7b,81.10750493283658,1.198540449142456,125.0,4.753639746636084,3.6438016295433044,0.1591503620147705,71.0
math500_0079,1,math500_qwen7b,63.62886390089989,1.1120460033416748,84.0,4.390243875736727,1.294054627418518,0.11852377653121948,36.0
math500_0080,1,math500_qwen7b,156.59760983694983,1.1809314489364624,254.0,5.438019936314765,7.346280753612518,0.20778334140777588,168.0
math500_0081,1,math500_qwen7b,39.14363396409568,1.1085035800933838,60.0,4.019398284138896,0.6746243238449097,0.08805036544799805,21.0
math500_0082,0,math500_qwen7b,96.95524302560878,1.1497081518173218,162.0,5.001905364233226,3.707419663667679,0.1832004189491272,78.0
math500_0083,1,math500_qwen7b,88.07159071030702,1.2288539409637451,149.0,4.932085275073361,3.5318285822868347,0.21993404626846313,75.0
math500_0084,1,math500_qwen7b,74.2917062912647,1.1990242004394531,105.0,4.602745195150845,3.6401623487472534,0.1908394694328308,71.0
math500_0085,1,math500_qwen7b,50.551383286714554,1.2003991603851318,63.0,4.111633682327309,1.2376407384872437,0.18561923503875732,29.0
math500_0086,1,math500_qwen7b,57.08919121069353,1.1346256732940674,76.0,4.282467627956249,1.4180420637130737,0.11666750907897949,42.0
math500_0087,1,math500_qwen7b,35.3580781519413,1.1782567501068115,50.0,3.8692086405655632,0.9032015204429626,0.14410674571990967,20.0
math500_0088,1,math500_qwen7b,167.1243885211024,1.1473631858825684,255.0,5.464139624963743,8.46725982427597,0.1605297327041626,186.0
math500_0089,1,math500_qwen7b,68.5788465656264,1.168556809425354,98.0,4.54034606364516,2.525608777999878,0.149530827999115,62.0
math500_0090,0,math500_qwen7b,40.74348658323288,1.2090542316436768,52.0,3.907435309139336,0.866845965385437,0.1029897928237915,22.0
math500_0091,1,math500_qwen7b,87.2070710580041,1.2542548179626465,146.0,4.8544626814487,3.2662498354911804,0.17026978731155396,72.0
math500_0092,0,math500_qwen7b,113.95761478262256,1.141303300857544,178.0,5.09842899639791,4.399935573339462,0.21030938625335693,101.0
math500_0093,1,math500_qwen7b,40.010981887578964,1.0905280113220215,54.0,3.9513327569139984,1.278001308441162,0.12433028221130371,31.0
math500_0094,0,math500_qwen7b,130.7991233858929,1.1312873363494873,200.0,5.245072530211228,5.403129279613495,0.17960399389266968,122.0
math500_0095,1,math500_qwen7b,59.64923581891215,1.1566778421401978,95.0,4.420334708873953,2.040600001811981,0.14133286476135254,45.0
math500_0096,0,math500_qwen7b,164.97439952066858,1.0833877325057983,254.0,5.481728740203566,7.541268020868301,0.1939636468887329,171.0
math500_0097,1,math500_qwen7b,52.26060016453266,1.177924394607544,74.0,4.25266499450763,1.174564242362976,0.10661065578460693,34.0
math500_0098,1,math500_qwen7b,41.647942930459976,1.2008111476898193,56.0,3.987510721196229,1.0286715030670166,0.12921208143234253,27.0
math500_0099,0,math500_qwen7b,61.120298981666565,1.1671481132507324,93.0,4.476710489373296,2.0483913123607635,0.13107937574386597,48.0
math500_0100,0,math500_qwen7b,149.63669002247246,1.133840560913086,254.0,5.437660149481799,5.542104780673981,0.1766924262046814,141.0
math500_0101,1,math500_qwen7b,148.30726074723782,1.1305148601531982,234.0,5.374177915452132,7.430401504039764,0.18705886602401733,160.0
math500_0102,1,math500_qwen7b,77.01361528038979,1.1642110347747803,106.0,4.623680332326577,1.8212231993675232,0.12029510736465454,58.0
math500_0103,0,math500_qwen7b,145.8321382240741,1.0877306461334229,251.0,5.390376990491431,6.216703444719315,0.20875102281570435,131.0
math500_0104,1,math500_qwen7b,110.85267098248005,1.2112834453582764,173.0,5.06652757779079,5.049167633056641,0.203166663646698,116.0
math500_0105,1,math500_qwen7b,2.774339973926544,1.0753298997879028,3.0,1.0818877991701832,0.006226301193237305,0.006226301193237305,1.0
math500_0106,0,math500_qwen7b,28.687477245926857,1.3002233505249023,39.0,3.5951250843865807,0.7316814064979553,0.13138455152511597,15.0
math500_0107,1,math500_qwen7b,61.311977035019005,1.2141979932785034,94.0,4.489649744064451,1.3389994502067566,0.08904796838760376,44.0
math500_0108,1,math500_qwen7b,120.41801547855731,1.1268032789230347,185.0,5.137965760363137,5.647320508956909,0.23384451866149902,118.0
math500_0109,0,math500_qwen7b,78.37401477842002,1.1411482095718384,119.0,4.7010964543559925,2.3293254375457764,0.1353471279144287,53.0
math500_0110,0,math500_qwen7b,151.9236887038269,1.1749058961868286,252.0,5.407469740121974,7.581245541572571,0.20827001333236694,169.0
math500_0111,1,math500_qwen7b,36.318634659051895,1.1587458848953247,46.0,3.803531393089132,1.234896719455719,0.17003488540649414,21.0
math500_0112,1,math500_qwen7b,85.46085811331108,1.1632194519042969,124.0,4.774963355331777,2.901906430721283,0.17392921447753906,63.0
math500_0113,1,math500_qwen7b,57.68448667228222,1.159959316253662,81.0,4.359644833864449,1.5084086060523987,0.11416447162628174,38.0
math500_0114,1,math500_qwen7b,61.534044784810405,1.1741348505020142,95.0,4.398565828104522,1.1189706325531006,0.1257849931716919,38.0
math500_0115,1,math500_qwen7b,64.33852949738503,1.128553032875061,82.0,4.376573669258207,1.7024997472763062,0.13726216554641724,42.0
math500_0116,1,math500_qwen7b,73.93137633800507,1.1951541900634766,104.0,4.588640560420471,1.6339034736156464,0.12221068143844604,55.0
math500_0117,1,math500_qwen7b,35.899745523929596,1.2485805749893188,46.0,3.7856027368789626,0.4439578056335449,0.10226869583129883,11.0
math500_0118,1,math500_qwen7b,150.80091672315433,1.1447099447250366,254.0,5.468427286762399,9.987363129854202,0.18206346035003662,214.0
math500_0119,1,math500_qwen7b,117.5895877849234,1.1170786619186401,252.0,5.380060783084882,4.864904001355171,0.1472122073173523,136.0
math500_0120,1,math500_qwen7b,74.59668810379313,1.1378015279769897,150.0,4.9008003844003944,3.9371856451034546,0.1613977551460266,84.0
math500_0121,1,math500_qwen7b,62.34032713118609,1.1404927968978882,84.0,4.378555692804342,1.6479114294052124,0.11116975545883179,49.0
math500_0122,1,math500_qwen7b,30.809660375118256,1.192309856414795,38.0,3.6090253041312943,0.5893497467041016,0.1647050976753235,21.0
math500_0123,1,math500_qwen7b,159.7907470880523,1.1680331230163574,253.0,5.439134038722647,7.498394101858139,0.21593540906906128,162.0
math500_0124,0,math500_qwen7b,62.45657084909803,1.1578434705734253,102.0,4.508801034848,2.1566381454467773,0.20685184001922607,54.0
math500_0125,1,math500_qwen7b,56.60470899939537,1.061637043952942,78.0,4.318690857986098,1.6562620401382446,0.12386184930801392,38.0
math500_0126,1,math500_qwen7b,143.4917026977068,1.1748496294021606,232.0,5.342625283005885,5.194567680358887,0.19711065292358398,114.0
math500_0127,0,math500_qwen7b,95.28162807697989,1.130102515220642,137.0,4.882525527907399,3.7512431144714355,0.1578497290611267,77.0
math500_0128,1,math500_qwen7b,96.20949691895605,1.0994940996170044,172.0,5.061906108741912,3.016010344028473,0.12224453687667847,93.0
math500_0129,0,math500_qwen7b,151.57298982601358,1.1533401012420654,226.0,5.3563378442215495,4.986760199069977,0.13223403692245483,139.0
math500_0130,1,math500_qwen7b,112.25449905797268,1.1167644262313843,163.0,5.038682625167771,3.9718993306159973,0.12681150436401367,99.0
math500_0131,1,math500_qwen7b,74.27116344664168,1.193678617477417,111.0,4.633362395936534,3.0850788950920105,0.21198242902755737,70.0
math500_0132,1,math500_qwen7b,48.89156600832939,1.1907312870025635,63.0,4.116305622209059,1.3800150156021118,0.1827874779701233,35.0
math500_0133,1,math500_qwen7b,39.459978155039096,1.286909818649292,49.0,3.826022034616824,0.8890659809112549,0.11141049861907959,19.0
math500_0134,1,math500_qwen7b,51.801356983608414,1.2320894002914429,63.0,4.108767372327094,1.8655573725700378,0.15858405828475952,34.0
math500_0135,1,math500_qwen7b,36.900504380464554,1.2056348323822021,48.0,3.8422070097730834,0.8056651949882507,0.13252878189086914,19.0
math500_0136,1,math500_qwen7b,158.17161558726943,1.1403220891952515,228.0,5.371923471475226,6.851651906967163,0.15727859735488892,155.0
math500_0137,1,math500_qwen7b,97.10622952507244,1.1153101921081543,155.0,4.928550853605337,3.5443978905677795,0.14939731359481812,89.0
math500_0138,0,math500_qwen7b,109.2611545291781,1.1132756471633911,163.0,5.037118601480369,4.0444188714027405,0.14709436893463135,108.0
math500_0139,1,math500_qwen7b,132.3913370743394,1.098068356513977,190.0,5.200619266973815,5.548223555088043,0.18972092866897583,121.0
math500_0140,1,math500_qwen7b,49.03794339299202,1.229478120803833,68.0,4.169857722211666,1.2327964901924133,0.12447953224182129,28.0
math500_0141,1,math500_qwen7b,29.278678080651368,1.1803451776504517,43.0,3.6859391948394586,0.5005233883857727,0.13932013511657715,16.0
math500_0142,1,math500_qwen7b,48.27099874615669,1.2570472955703735,59.0,4.041247825366689,0.5310139060020447,0.06588625907897949,23.0
math500_0143,0,math500_qwen7b,72.98380255699158,1.1372804641723633,95.0,4.526893887645814,2.3276068568229675,0.15888220071792603,55.0
math500_0144,0,math500_qwen7b,85.79876831865462,1.1923950910568237,117.0,4.719215818423961,2.7737626433372498,0.19046342372894287,63.0
math500_0145,1,math500_qwen7b,104.44989371807111,1.1795207262039185,186.0,5.103274696206391,6.40614527463913,0.16821253299713135,129.0
math500_0146,0,math500_qwen7b,49.30910614132881,1.2121552228927612,73.0,4.226756267962694,0.9184360504150391,0.13488531112670898,25.0
math500_0147,1,math500_qwen7b,129.87407593382991,1.1267499923706055,194.0,5.189789370176136,5.819537699222565,0.2046900987625122,120.0
math500_0148,1,math500_qwen7b,28.73870649933815,1.167601466178894,35.0,3.5337134985999406,0.5752966403961182,0.13595092296600342,15.0
math500_0149,1,math500_qwen7b,52.365105763077736,1.2297450304031372,68.0,4.182370675788994,1.8620485067367554,0.14917415380477905,42.0
math500_0150,1,math500_qwen7b,111.83115513821706,1.1018002033233643,255.0,5.3721125237084975,4.218556046485901,0.13304001092910767,129.0
math500_0151,1,math500_qwen7b,114.82146026140603,1.1979585886001587,166.0,5.05114396566277,5.186199963092804,0.22835654020309448,118.0
math500_0152,1,math500_qwen7b,169.0005048629331,1.1487596035003662,255.0,5.47289226583029,7.051796019077301,0.18477660417556763,158.0
math500_0153,0,math500_qwen7b,144.77422591281203,1.102841854095459,255.0,5.424912914673518,5.968243896961212,0.1854608654975891,143.0
math500_0154,0,math500_qwen7b,150.87350720090726,1.1243009567260742,255.0,5.462512059436563,7.778685450553894,0.16498762369155884,177.0
math500_0155,0,math500_qwen7b,45.605118270839114,1.1842856407165527,62.0,4.072747590724318,0.5938704013824463,0.0800018310546875,23.0
math500_0156,0,math500_qwen7b,159.33794853482166,1.125533103942871,255.0,5.4545109879547855,7.092776283621788,0.1962713599205017,165.0
math500_0157,0,math500_qwen7b,82.25581732875936,1.1741282939910889,119.0,4.679428697545734,3.0967527627944946,0.19199401140213013,71.0
math500_0158,1,math500_qwen7b,88.99726369976997,1.1419148445129395,122.0,4.781957032124358,3.289060592651367,0.2018263339996338,82.0
math500_0159,1,math500_qwen7b,49.058131128549576,1.176073670387268,66.0,4.16286374973267,0.8487169146537781,0.09467184543609619,31.0
math500_0160,1,math500_qwen7b,89.9195966720581,1.1157457828521729,120.0,4.761668936381291,3.1221312284469604,0.1643398404121399,74.0
math500_0161,1,math500_qwen7b,1.3088085055351257,0.6659061908721924,2.0,0.6929927112526177,0.0,0.0,0.0
math500_0162,1,math500_qwen7b,7.233578145503998,1.1405612230300903,8.0,2.068625986452533,4.26173210144043e-05,4.26173210144043e-05,1.0
math500_0163,0,math500_qwen7b,111.96550722420216,1.108388066291809,167.0,5.074185700438511,3.4733346104621887,0.13056409358978271,92.0
math500_0164,1,math500_qwen7b,143.31524781703044,1.1382158994674683,252.0,5.413575752844608,4.7065430879592896,0.16191250085830688,127.0
math500_0165,0,math500_qwen7b,38.148998498916626,1.2015361785888672,51.0,3.8975609935686055,1.2149415016174316,0.12900608777999878,27.0
math500_0166,0,math500_qwen7b,145.4600222897243,1.178418755531311,252.0,5.434567893234612,6.9787605702877045,0.16664248704910278,143.0
math500_0167,1,math500_qwen7b,4.660089194774628,1.0408471822738647,5.0,1.6045755924086742,0.05760037899017334,0.05760037899017334,1.0
math500_0168,0,math500_qwen7b,160.6135657900103,1.1386005878448486,255.0,5.481601783422347,7.017125368118286,0.18950027227401733,166.0
math500_0169,1,math500_qwen7b,76.56331960073379,1.1665215492248535,102.0,4.566592000798207,2.5006507635116577,0.1559930443763733,65.0
math500_0170,1,math500_qwen7b,94.0037258099172,1.2001419067382812,144.0,4.896270374592518,3.4951966404914856,0.19679057598114014,88.0
math500_0171,0,math500_qwen7b,94.38042285151658,1.109495759010315,137.0,4.86555422461245,2.6121005415916443,0.25414562225341797,60.0
math500_0172,1,math500_qwen7b,69.64086377367528,1.1824142932891846,95.0,4.494161222252408,2.2226850986480713,0.1329636573791504,61.0
math500_0173,1,math500_qwen7b,59.216099242223116,1.1590672731399536,89.0,4.418451902678585,1.3585855960845947,0.16770023107528687,36.0
math500_0174,1,math500_qwen7b,48.48794008610122,1.1150100231170654,68.0,4.154005768196247,1.602078914642334,0.214771568775177,31.0
math500_0175,1,math500_qwen7b,89.19452934584339,1.110901117324829,145.0,4.915675306315645,4.23406720161438,0.15174901485443115,100.0
math500_0176,1,math500_qwen7b,86.04778080160357,1.1243782043457031,127.0,4.791642220756112,2.6126709580421448,0.12142729759216309,69.0
math500_0177,0,math500_qwen7b,117.71224814328576,1.1707817316055298,177.0,5.109696126339954,4.142772436141968,0.17039012908935547,107.0
math500_0178,1,math500_qwen7b,62.03564120573442,1.2066717147827148,81.0,4.343694327879593,1.6300035119056702,0.14183074235916138,50.0
math500_0179,1,math500_qwen7b,82.37562165753303,1.1579862833023071,115.0,4.6775082740071925,3.2515012621879578,0.2585669755935669,60.0
math500_0180,1,math500_qwen7b,35.823487028479576,1.25347900390625,49.0,3.837397568873702,0.7565972805023193,0.1495298147201538,15.0
math500_0181,0,math500_qwen7b,66.98649901151657,1.1654484272003174,107.0,4.597639940592064,1.6663758158683777,0.14290714263916016,45.0
math500_0182,1,math500_qwen7b,8.842735171318054,1.0971379280090332,10.0,2.2727930953877307,0.0,0.0,0.0
math500_0183,1,math500_qwen7b,38.202542036771774,1.1780521869659424,54.0,3.9382964806164704,0.9666919708251953,0.13222205638885498,21.0
math500_0184,0,math500_qwen7b,175.3877295457235,1.1250171661376953,253.0,5.47975844478429,9.92395880818367,0.21322345733642578,198.0
math500_0185,1,math500_qwen7b,36.22810834646225,1.1785935163497925,48.0,3.8276540034388504,0.47512197494506836,0.07410323619842529,17.0
math500_0186,1,math500_qwen7b,30.214563012123108,1.2585830688476562,39.0,3.62066300267559,0.314913272857666,0.06411969661712646,12.0
math500_0187,1,math500_qwen7b,60.935003655586804,1.2199695110321045,83.0,4.372098762779616,1.7231295108795166,0.1649063229560852,43.0
math500_0188,1,math500_qwen7b,165.82803779708402,1.220909595489502,254.0,5.468812429761351,7.220595598220825,0.1424107551574707,168.0
math500_0189,1,math500_qwen7b,137.48892797529697,1.1715599298477173,194.0,5.231111585080816,5.654034614562988,0.18334585428237915,134.0
math500_0190,0,math500_qwen7b,67.9757752418518,1.1683584451675415,90.0,4.465982323062396,2.755517840385437,0.18128907680511475,54.0
math500_0191,1,math500_qwen7b,7.960076689720154,1.063583493232727,10.0,2.2813255566073822,0.18724626302719116,0.0773971676826477,4.0
math500_0192,1,math500_qwen7b,58.97322274744511,1.1613538265228271,76.0,4.293535619907399,2.064261019229889,0.1529255509376526,50.0
math500_0193,1,math500_qwen7b,48.301875892818984,1.2276703119277954,75.0,4.206433503519863,0.8221340477466583,0.1283855438232422,26.0
math500_0194,0,math500_qwen7b,93.50471598654985,1.2371647357940674,134.0,4.843429283383871,3.254326432943344,0.16729819774627686,80.0
math500_0195,1,math500_qwen7b,59.22274891211822,1.1550517082214355,87.0,4.395255905951792,2.255063474178314,0.23551851511001587,43.0
math500_0196,1,math500_qwen7b,65.98787859006956,1.1811333894729614,83.0,4.376707498198406,1.2356252670288086,0.11693191528320312,38.0
math500_0197,1,math500_qwen7b,103.61356503388603,1.1069422960281372,142.0,4.921433853625902,4.940138339996338,0.2150455117225647,101.0
math500_0198,0,math500_qwen7b,42.11986282467842,1.199985384941101,52.0,3.913819387603035,0.7371740341186523,0.08743584156036377,25.0
math500_0199,1,math500_qwen7b,7.5261969566345215,1.1155807971954346,9.0,2.178220113279098,0.03338658809661865,0.029131770133972168,2.0
math500_0200,1,math500_qwen7b,61.36389197409153,1.177790641784668,99.0,4.519672580379126,1.6632960438728333,0.13262856006622314,45.0
math500_0201,1,math500_qwen7b,55.50160767138004,1.250550627708435,72.0,4.2352322651184595,1.0873252153396606,0.12555736303329468,32.0
math500_0202,0,math500_qwen7b,66.38482978532602,1.1898727416992188,95.0,4.490823299754039,1.7473300099372864,0.09962081909179688,55.0
math500_0203,1,math500_qwen7b,71.568567285088,1.0802359580993652,117.0,4.618094860021598,2.506400227546692,0.16522765159606934,53.0
math500_0204,0,math500_qwen7b,172.43200912425237,1.1394585371017456,252.0,5.456168951018762,8.487218499183655,0.21746045351028442,190.0
