item_id,is_correct,dataset,h0_total_per_step,h0_n_per_step,h1_total_per_step,h1_n_per_step,h0_pi_0_0,h1_pi_0_0,h0_pi_0_1,h1_pi_0_1,h0_pi_0_2,h1_pi_0_2,h0_pi_0_3,h1_pi_0_3,h0_pi_1_0,h1_pi_1_0,h0_pi_1_1,h1_pi_1_1,h0_pi_1_2,h1_pi_1_2,h0_pi_1_3,h1_pi_1_3,h0_pi_2_0,h1_pi_2_0,h0_pi_2_1,h1_pi_2_1,h0_pi_2_2,h1_pi_2_2,h0_pi_2_3,h1_pi_2_3,h0_pi_3_0,h1_pi_3_0,h0_pi_3_1,h1_pi_3_1,h0_pi_3_2,h1_pi_3_2,h0_pi_3_3,h1_pi_3_3
arc_0010,0,arc_challenge_qwen7b,0.5384128388205736,0.972027972027972,0.015481774415169562,0.3356643356643357,0.08686625212430954,6.517116707982495e-05,0.3374042809009552,5.2174908680589424e-15,0.6635755300521851,5.836154390418106e-36,0.19927634298801422,0.0,1.206393600468314e-12,0.006682586390525103,4.68585283422418e-12,1.1168423824647888e-10,9.215701986253766e-12,5.531696430797851e-28,2.767538585454754e-12,0.0,2.3268318335576962e-34,0.28202393651008606,9.03783607075516e-34,1.7054156842277735e-07,1.7774780485188354e-33,6.519075128834519e-24,5.3378895413702754e-34,0.0,0.0,0.1030401885509491,0.0,1.2134370308558573e-07,0.0,7.264721839237071e-24,0.0,0.0
arc_0011,1,arc_challenge_qwen7b,0.7652341624101003,0.9722222222222222,0.015445310208532546,0.3888888888888889,7.728440665211167e-10,2.2216077517676904e-22,0.0434296578168869,6.922784074049085e-29,0.27211958169937134,0.0,0.10483754426240921,0.0,1.073321451632679e-20,1.188392730000487e-06,6.0314860744759e-13,4.346948148659102e-13,3.779182262270142e-12,2.5074481282135983e-30,1.4559779163564324e-12,0.0,2.0697178318077548e-42,0.10350605100393295,1.163322818544618e-34,3.791605251990404e-08,7.289096746897518e-34,2.186804766629627e-25,2.808217203617318e-34,0.0,0.0,0.023007182404398918,0.0,3.2304398739357865e-11,0.0,1.0332300999942461e-30,0.0,0.0
arc_0012,0,arc_challenge_qwen7b,0.7738837361335754,0.9,0.0,0.0,3.850764508846351e-16,0.0,0.0004550234880298376,0.0,0.09748854488134384,0.0,0.0027651721611618996,0.0,5.347920343644532e-27,0.0,6.319340124967543e-15,0.0,1.353915460647337e-12,0.0,3.8402556145917394e-14,0.0,0.0,0.0,1.2188426780370971e-36,0.0,2.611364373771558e-34,0.0,7.406892215013672e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arc_0013,0,arc_challenge_qwen7b,0.5595333081331801,0.9888268156424581,0.02114680059795273,0.5698324022346368,0.040923863649368286,3.7172000588725496e-08,0.9398782253265381,9.19883240110213e-18,0.7737715840339661,7.458261417692849e-38,0.2192467600107193,0.0,5.683480487454762e-13,0.045045364648103714,1.3052973632521336e-11,2.2835078272720466e-10,1.0746097588165693e-11,6.660602223301795e-27,3.0448868253152295e-12,0.0,1.0962016319351845e-34,0.470137357711792,2.5175920669995948e-33,1.526952655694913e-05,2.072652945204966e-33,2.267754908081479e-20,5.872824878005843e-34,0.0,0.0,0.010688298381865025,0.0,3.238208590161662e-09,0.0,2.0952307359155644e-24,0.0,0.0
arc_0014,1,arc_challenge_qwen7b,0.6661738714751075,0.9764705882352941,0.014300811991972081,0.4588235294117647,0.01316734030842781,6.931605289750564e-11,0.2831396758556366,1.0439201568647912e-19,0.4924156069755554,2.3142738411001862e-39,0.2825717031955719,0.0,1.8286725757786504e-13,0.010376733727753162,3.932225205172113e-12,3.5100127665499414e-11,6.838640331102708e-12,2.616761316365491e-29,3.924339585931191e-12,0.0,3.527051858571191e-35,0.11069534718990326,7.584280827133264e-34,1.8517626321212788e-09,1.3190026500970072e-33,1.697135052190871e-27,7.569069654727135e-34,0.0,0.0,0.006567707750946283,0.0,5.2170867452516756e-12,0.0,6.916587601340025e-32,0.0,0.0
arc_0015,1,arc_challenge_qwen7b,0.7720695086147474,0.9565217391304348,0.007359877876613451,0.21739130434782608,1.843158091430208e-11,1.0745045886252225e-26,0.011983202770352364,4.5907789667380974e-36,0.30814871191978455,0.0,0.06916695833206177,0.0,2.5597678093756953e-22,2.7000890412409717e-09,1.6642201126296913e-13,2.2643411660052153e-18,4.279551973213058e-12,4.4847114013297516e-38,9.605868617895696e-13,0.0,4.90454462513686e-44,0.018186461180448532,3.209864682222211e-35,1.7463152451879793e-11,8.254185414939789e-34,3.4784507076001727e-31,1.8527316586139176e-34,0.0,0.0,4.07699417337426e-06,0.0,2.2108063907940855e-15,0.0,3.816119005996594e-35,0.0,0.0
arc_0016,0,arc_challenge_qwen7b,0.8206352164347966,0.9666666666666667,0.009902807076772054,0.3,0.0006420084391720593,9.80908925027372e-45,0.02783278375864029,0.0,0.2014201283454895,0.0,0.220159113407135,0.0,8.916177122791566e-15,7.163017043312399e-20,3.865401380052924e-13,1.7515975343455983e-28,2.797311210792075e-12,0.0,3.0575570287433296e-12,0.0,1.7197073756318645e-36,9.246081390301697e-06,7.455392118957297e-35,4.433222384569828e-14,5.395314736295348e-34,5.6344933983766244e-33,5.8972627627109654e-34,0.0,0.0,0.04428483918309212,0.0,3.764583922372111e-10,0.0,6.150453666281992e-29,0.0,0.0
arc_0017,1,arc_challenge_qwen7b,0.6591398725286126,0.96875,0.00335020013153553,0.15625,4.601081855071243e-06,1.2511612337654936e-16,0.15810972452163696,8.70920311993881e-27,0.16328974068164825,0.0,0.09857115894556046,0.0,6.389957658826828e-17,3.342154741403647e-05,2.1958194811044773e-12,2.3494180386563314e-15,2.26775868049367e-12,2.340007364571761e-36,1.3689506342742797e-12,0.0,1.232462878720795e-38,0.005307004787027836,4.2351844639802926e-34,9.15939633167051e-13,4.373940092657844e-34,2.486253571277665e-33,2.640363268393367e-34,0.0,0.0,0.00028051540721207857,0.0,1.1942880800248305e-14,0.0,7.494026881712076e-36,0.0,0.0
arc_0018,1,arc_challenge_qwen7b,0.7142744386249087,0.975,0.010158093273639679,0.225,0.003609422827139497,1.4474245453910211e-25,0.07700459659099579,1.9465792659009556e-32,0.36056002974510193,0.0,0.22037987411022186,0.0,5.012746064048633e-14,3.3913369890115064e-08,1.0694354473164691e-12,7.49915622357206e-15,5.0074376069242366e-12,4.7782408319082107e-32,3.060623369327553e-12,0.0,9.668334850720882e-36,0.14622095227241516,2.062673227755225e-34,4.568421019257585e-08,9.658094848516155e-34,3.1925378327998022e-25,5.90317696866354e-34,0.0,0.0,0.00011433839245000854,0.0,4.130563512755314e-12,0.0,2.985775211314608e-29,0.0,0.0
arc_0019,0,arc_challenge_qwen7b,0.7843424055887305,0.9565217391304348,0.005317125631415326,0.08695652173913043,1.4532435088201174e-17,9.015954319465873e-42,0.00012279416841920465,0.0,0.1873513013124466,0.0,0.1963922381401062,0.0,2.0182563777674864e-28,3.3763275080857634e-18,1.7053583260031582e-15,1.1564601685147897e-27,2.6019245352032483e-12,0.0,2.727484470915753e-12,0.0,0.0,2.1764964913018048e-05,3.289209591293527e-37,1.686116524179937e-13,5.018460890148819e-34,8.732380190274142e-32,5.260635226114769e-34,0.0,0.0,0.04314021021127701,0.0,1.6074807041022154e-09,0.0,8.565431871811319e-28,0.0,0.0
arc_0020,1,arc_challenge_qwen7b,0.7243363499641419,0.9333333333333333,0.002683258056640625,0.06666666666666667,1.6855503659485294e-08,1.2568817501841143e-16,0.04429113492369652,3.660871425091016e-26,0.05390667915344238,0.0,0.027688778936862946,0.0,2.3408826179277963e-19,7.24568308214657e-05,6.151127784209676e-13,2.1104223986326102e-14,7.486529300139433e-13,8.5368457737701e-35,3.8454019157287134e-13,0.0,4.515123781900993e-41,0.0005800991202704608,1.1863987828417172e-34,1.6896325918253075e-13,1.4439641739918955e-34,6.8347135381844895e-34,7.416818340711686e-35,0.0,0.0,6.450049506003322e-14,0.0,1.8786813965703402e-23,0.0,7.567011707354012e-44,0.0,0.0
arc_0021,0,arc_challenge_qwen7b,0.7954886668190664,0.9795918367346939,0.011253726725675622,0.3469387755102041,0.006036926992237568,1.2553431115267044e-17,0.047252826392650604,2.153238596445517e-27,0.3478270471096039,0.0,0.3055429756641388,0.0,8.38405069653568e-14,2.372560447838623e-05,6.562446441295278e-13,4.176391237643894e-15,4.830602931549244e-12,1.855565902915501e-35,4.243363906780706e-12,0.0,1.617073567675043e-35,0.025572260841727257,1.2657319093471297e-34,1.4447480711776706e-10,9.317024244270107e-34,1.1694065314070625e-29,8.18438676443987e-34,0.0,0.0,0.09326233714818954,0.0,3.765041611814013e-09,0.0,3.0998547345272207e-27,0.0,0.0
arc_0022,1,arc_challenge_qwen7b,0.7967744134366512,0.96875,0.01610063575208187,0.40625,4.919239700029721e-07,2.786862279688075e-20,0.04395906999707222,1.4688924745728388e-29,0.20744535326957703,0.0,0.16158680617809296,0.0,6.8318133056607076e-18,3.521269945849781e-06,6.105010702701918e-13,1.753421516529209e-15,2.8809895007836372e-12,1.3614917945432848e-35,2.2441085448243747e-12,0.0,1.3176857875554839e-39,0.008397029712796211,1.1775039410669648e-34,5.504104116926811e-12,5.556708273953325e-34,3.4808463650871485e-31,4.3283235650062464e-34,0.0,0.0,0.06211108714342117,0.0,2.625394623922972e-10,0.0,2.5149336386238154e-29,0.0,0.0
arc_0023,1,arc_challenge_qwen7b,0.8028069919347763,0.98,0.022582957744598387,0.58,0.005845927633345127,3.1049200106806765e-20,0.039521776139736176,6.369279030269485e-30,0.48792827129364014,0.0,0.3230086863040924,0.0,8.118791148268092e-14,2.167899992855382e-06,5.488763740388314e-13,4.877577287479621e-16,6.776321257589979e-12,2.087461418960442e-33,4.485925953617853e-12,0.0,1.5659118692724634e-35,0.08548977971076965,1.0586448170151528e-34,1.0000947980870478e-07,1.3069829448533608e-33,6.155783777166255e-24,8.652229842647294e-34,0.0,0.0,0.06152721494436264,0.0,5.195255337042681e-09,0.0,2.526937183576672e-25,0.0,0.0
arc_0024,1,arc_challenge_qwen7b,0.8457035014503881,0.9473684210526315,0.00661199971249229,0.2631578947368421,8.50662769391608e-12,2.7674355852496986e-34,0.005828136578202248,1.14906474074635e-43,0.20265251398086548,0.0,0.05385984852910042,0.0,1.1813956935218354e-22,1.3735883361721407e-13,8.094082858383506e-14,5.986856629605684e-23,2.8144270768082347e-12,3.797518838320254e-43,7.480025713407779e-13,0.0,2.2420775429197073e-44,0.0013276176759973168,1.5611461809937146e-35,7.346344669742488e-13,5.428325005389338e-34,6.323073009833365e-33,1.4427098159087475e-34,0.0,0.0,0.0015026492765173316,0.0,4.1171401140779884e-13,0.0,3.658802941409158e-33,0.0,0.0
arc_0025,0,arc_challenge_qwen7b,0.7640602111816406,0.9714285714285714,0.012807277270725795,0.4,0.0002208201913163066,2.5440964490091847e-27,0.017138611525297165,3.3405170695779475e-37,0.48762157559394836,0.0,0.05429364740848541,0.0,3.0667384779504763e-15,6.057300216966155e-10,2.3801999867595347e-13,7.316313773345906e-19,6.772061210413849e-12,2.505856004026361e-38,7.540271033425194e-13,0.0,5.914971397847787e-37,0.01854751631617546,4.590811396147678e-35,1.170940566730394e-10,1.3061610171627468e-33,4.3142323349980983e-29,1.454329646443248e-34,0.0,0.0,0.004317424260079861,0.0,6.397053026185873e-11,0.0,2.87458315060818e-29,0.0,0.0
arc_0026,0,arc_challenge_qwen7b,0.8304972207104718,0.9629629629629629,0.012502835856543647,0.2962962962962963,5.908336970714134e-13,9.384115779110008e-25,0.00727118831127882,1.7036430442917797e-34,0.24536435306072235,0.0,0.11064251512289047,0.0,8.205464501123e-24,1.5566245181730665e-08,1.0098187206136061e-13,3.5983792631600096e-17,3.4076064452798205e-12,3.261061019825998e-34,1.5365971299183268e-12,0.0,1.401298464324817e-45,0.03572126477956772,1.9476873805482467e-35,2.1615953471609828e-08,6.572419881720247e-34,2.118798547104721e-25,2.963711458590846e-34,0.0,0.0,0.004656689241528511,0.0,3.04623243296831e-10,0.0,1.9674212161441423e-27,0.0,0.0
arc_0027,1,arc_challenge_qwen7b,0.7577085939587139,0.9836065573770492,0.027460271217783945,0.5245901639344263,4.82485711472691e-06,1.8094508044937857e-20,0.06765791773796082,1.65227918082112e-27,0.5120859146118164,4.203895392974451e-45,0.24157613515853882,0.0,6.700734708918921e-17,1.1766807801905088e-05,9.396294506358593e-13,1.8057488013548118e-12,7.1118180788865004e-12,1.2073958155329823e-28,3.354995751700396e-12,0.0,1.2924039810516748e-38,0.4423656463623047,1.8123095762137566e-34,2.0270450477255508e-05,1.3716918884852122e-33,3.5318296050299133e-19,6.470948086950398e-34,8.547920632381384e-44,0.0,0.03262372314929962,0.0,8.863883067533607e-07,0.0,1.5496685938903986e-20,0.0,4.203895392974451e-45
arc_0028,0,arc_challenge_qwen7b,0.7225463159622685,0.9838709677419355,0.020361791695317915,0.5645161290322581,0.0014622934395447373,4.1252368003768386e-15,0.10643907636404037,4.1695964953184856e-24,0.5334802865982056,7.567011707354012e-44,0.19351452589035034,0.0,2.030825018513229e-14,0.000521916663274169,1.4782197818238862e-12,1.8771234566727912e-12,7.40894498529876e-12,3.206495434579807e-30,2.687518827274027e-12,0.0,3.9169528741019596e-36,0.1372307538986206,2.8511167781150813e-34,2.1656575199813233e-08,1.4289999013171873e-33,6.845235118168773e-26,5.183551724882117e-34,0.0,0.0,0.06793303042650223,0.0,4.162299116483581e-10,0.0,1.921342499630327e-28,0.0,0.0
arc_0029,0,arc_challenge_qwen7b,0.7305829967513229,0.9696969696969697,0.015553290193731134,0.45454545454545453,3.1808180978032397e-08,3.225162284870865e-29,0.04444055259227753,3.391414135568136e-39,0.33495140075683594,0.0,0.10532788932323456,0.0,4.41750274363598e-19,6.980119954258512e-11,6.171878329588876e-13,1.1151708937348235e-20,4.6517854672412096e-12,4.2170675985391045e-41,1.4627877902018138e-12,0.0,8.520315052634185e-41,0.007794080767780542,1.1904010885586526e-34,4.894373968611365e-12,8.972132365028925e-34,9.166610742203772e-32,2.8213517458665744e-34,0.0,0.0,0.019581753760576248,0.0,3.379101859435352e-11,0.0,1.4857272463884791e-30,0.0,0.0
arc_0030,1,arc_challenge_qwen7b,0.7822576202452183,0.9791666666666666,0.020153493930896122,0.5,3.2537442962166097e-08,8.196525245162438e-18,0.07208909094333649,1.2694689228265717e-27,0.34786224365234375,0.0,0.1645744889974594,0.0,4.518781703861207e-19,2.9616518077091314e-05,1.0011693080472228e-12,3.84303184977966e-14,4.831092557250338e-12,3.1649550628940647e-32,2.285601395646264e-12,0.0,8.7153757988682e-41,0.13861607015132904,1.931004544316186e-34,2.6082547677219736e-08,9.31796739481565e-34,1.3022724131971248e-25,4.408353148955647e-34,0.0,0.0,0.05726011097431183,0.0,3.4086875544403483e-09,0.0,4.5484633570554906e-27,0.0,0.0
arc_0031,1,arc_challenge_qwen7b,0.8342357188463211,0.975,0.014144828915596009,0.275,0.00011996731336694211,2.327080752353126e-25,0.041206419467926025,4.0144780527737154e-34,0.4451492428779602,0.0,0.20244914293289185,0.0,1.666099301809987e-15,1.6987058870654437e-08,5.72272535349222e-13,2.816159556493934e-17,6.182208824728752e-12,7.411241576397631e-37,2.8116025133084754e-12,0.0,3.213488803267517e-37,0.04184494540095329,1.1037704839397858e-34,3.843075024878573e-10,1.1923934596478003e-33,1.0561482036578778e-28,5.422877782934727e-34,0.0,0.0,0.01845075935125351,0.0,3.4650590730045394e-10,0.0,1.9063413109228733e-28,0.0,0.0
arc_0032,1,arc_challenge_qwen7b,0.8228884718634866,0.9545454545454546,0.009243260730396618,0.2727272727272727,2.9724235517392117e-08,2.0360979520310467e-27,0.038469526916742325,1.8278606547500402e-34,0.17054535448551178,0.0,0.1120176687836647,0.0,4.1280851720007466e-19,2.624510608839614e-09,5.342626297963338e-13,2.350632366265339e-16,2.3685242135640383e-12,2.932718585758707e-34,1.5556951343462244e-12,0.0,7.962037744447178e-41,0.047343719750642776,1.0304590109174528e-34,4.1982310960975155e-09,4.568290634822039e-34,5.237805299074192e-27,3.000546446511076e-34,0.0,0.0,0.004225386306643486,0.0,1.9276336169632424e-12,0.0,1.3021155930273262e-30,0.0,0.0
arc_0033,0,arc_challenge_qwen7b,0.8538880442318163,0.9473684210526315,0.009477809855812475,0.42105263157894735,2.7984919936940855e-11,8.106170730649441e-36,0.012197705917060375,1.401298464324817e-45,0.13011416792869568,0.0,0.08980860561132431,0.0,3.8865301204551e-22,1.3583299016009607e-14,1.694010600197804e-13,3.0346072879288768e-24,1.8070179684179233e-12,9.80908925027372e-45,1.2472569635088582e-12,0.0,7.567011707354012e-44,0.0003296984068583697,3.2673221343653093e-35,7.538041642708021e-14,3.4852854193016473e-34,2.444108058038855e-34,2.4056464338929266e-34,0.0,0.0,0.006193505600094795,0.0,1.5183779797714458e-12,0.0,7.221246202777597e-33,0.0,0.0
arc_0034,1,arc_challenge_qwen7b,0.8207754240586207,0.9615384615384616,0.01143727394250723,0.2692307692307692,1.9226142899952947e-09,8.342899680870703e-37,0.027510834857821465,3.923635700109488e-44,0.19316618144512177,0.0,0.07726382464170456,0.0,2.6701157528664453e-20,9.501132993967702e-15,3.820688611409079e-13,6.644266171201736e-22,2.682681334020831e-12,8.841899037212088e-40,1.0730356490504245e-12,0.0,5.149771856393703e-42,0.002143080113455653,7.369152848346434e-35,1.577199898461501e-10,5.174220779294984e-34,2.074649291727846e-28,2.0696173687972117e-34,0.0,0.0,0.011709228157997131,0.0,5.343304687599471e-10,0.0,6.776368138921962e-28,0.0,0.0
arc_0035,1,arc_challenge_qwen7b,0.6301015622361943,0.9938271604938271,0.023380309711267918,0.5370370370370371,0.04044779762625694,6.770051966947799e-12,0.46204763650894165,4.0867498339584137e-22,0.9513441920280457,5.34609377124561e-41,0.3252332806587219,0.0,5.617366381077682e-13,0.001878787181340158,6.4168895891336675e-12,4.191685540333445e-11,1.321221604344558e-11,3.349812804213982e-28,4.516820945044131e-12,0.0,1.0834493549386859e-34,0.43482473492622375,1.2376574308296471e-33,3.7542561130976537e-06,2.5483062650186426e-33,1.6463370077087941e-21,8.711818222684368e-34,0.0,0.0,0.5946999788284302,0.0,1.6543468746021972e-06,0.0,2.3599630998174e-22,0.0,0.0
arc_0036,1,arc_challenge_qwen7b,0.5621208017385791,0.990909090909091,0.017383501204577358,0.41818181818181815,0.018949104472994804,9.043788850249257e-06,0.6448361277580261,1.197520950674616e-14,0.3993736207485199,2.2073060985981475e-34,0.12687940895557404,0.0,2.6316424625409673e-13,0.05377811938524246,8.955450964132083e-12,5.751088494321266e-10,5.546479508317104e-12,1.897074698995454e-28,1.762094268241421e-12,0.0,5.075778293160277e-35,0.04210329055786133,1.7272826030288005e-33,2.6067477065794264e-08,1.0697771847360467e-33,7.26323266706324e-25,3.398638858265323e-34,0.0,0.0,0.0779377818107605,0.0,2.542295192142774e-07,0.0,2.1616440677791256e-23,0.0,0.0
arc_0037,1,arc_challenge_qwen7b,0.8000579424526381,0.9565217391304348,0.010880485824916674,0.34782608695652173,7.587480123361079e-12,3.1723309137549265e-18,0.008886728435754776,8.227182721608533e-28,0.1293848305940628,0.0,0.276809960603714,0.0,1.0537449986293577e-22,1.7113143258029595e-05,1.2341837892382995e-13,6.053973596438717e-15,1.7968892433023465e-12,1.0858211214213362e-34,3.844321128793071e-12,0.0,1.961817850054744e-44,0.02237248793244362,2.380431735684678e-35,7.969321730305623e-11,3.465749942970179e-34,4.256250257999721e-30,7.4147336749489e-34,0.0,0.0,0.014082510955631733,0.0,7.286846126497437e-11,0.0,5.788120641754022e-30,0.0,0.0
arc_0038,0,arc_challenge_qwen7b,0.8547187539247366,0.9615384615384616,0.011261078027578501,0.34615384615384615,2.9288636428732233e-16,1.102919743376531e-29,0.0002663206832949072,2.450607569992812e-39,0.3313688635826111,0.0,0.13488978147506714,0.0,4.067589079635119e-27,5.545545966878507e-11,3.698645597151155e-15,3.1773916952154054e-20,4.602032730588457e-12,4.7946421878783287e-39,1.8733415426547273e-12,0.0,0.0,0.0112216891720891,7.133764301763431e-37,1.1239662672801742e-10,8.876169781673594e-34,3.081715411494258e-29,3.6132074440861807e-34,0.0,0.0,0.001976048806682229,0.0,1.0486547394328305e-11,0.0,2.7921485341635453e-30,0.0,0.0
