item_id,dataset,is_correct,total_tokens,total_episodes,prop_forward,prop_verification,prop_backtrack,prop_restart,prop_hesitation,prop_subgoal,prop_conclusion,backtrack_count,verification_count,restart_count,vf_ratio,bt_position_mean,first_conclusion_pos,v_clustering,max_forward_run,transition_entropy,cycle_count,wait_ratio,question_mark_count,negation_count,repetition_rate_4gram,semantic_recurrence_rate,max_semantic_cycle_span,progress_repetition,termination_recycle,revision_ineffectiveness,problem_conclusion_sim,problem_trace_max_sim,problem_drift,problem_keyword_coverage
arc_0010,arc_challenge,1,532.0,48.0,0.7291666666666666,0.0,0.125,0.0416666666666666,0.0833333333333333,0.0,0.0208333333333333,6.0,0.0,2.0,0.0,0.5851063829787234,1.0,0.0,9.0,0.7169047298788408,15.0,0.0150375939849624,2.0,12.0,0.0604914933837429,0.032377428307123,0.9375,0.64777470760523,0.277676522731781,0.36713141699632,0.3313346993560806,0.7519209384918213,0.2579000600628775,0.7272727272727273
arc_0011,arc_challenge,0,577.0,45.0,0.9333333333333332,0.0,0.0222222222222222,0.0,0.0,0.0222222222222222,0.0222222222222222,1.0,0.0,0.0,0.0,0.9090909090909092,1.0,0.0,30.0,0.1614813112784146,3.0,0.0017331022530329,1.0,6.0,0.0592334494773518,0.0570824524312896,0.8444444444444444,0.6728896457193927,0.3695050477981567,0.800058901309967,0.7815275069526788,0.9315268993377686,0.010826642052682578,1.0
arc_0012,arc_challenge,1,824.0,61.0,0.6557377049180327,0.0,0.0983606557377049,0.0491803278688524,0.1639344262295081,0.0,0.0327868852459016,6.0,0.0,3.0,0.0,0.6138888888888889,0.9166666666666666,0.0,7.0,1.1039850683068613,17.0,0.0084951456310679,6.0,21.0,0.0414129110840438,0.0694915254237288,0.9344262295081968,0.6824244708443681,0.4064512252807617,0.5455674137920141,0.6229766205226299,0.8406538963317871,0.10021780141835912,0.8571428571428571
arc_0013,arc_challenge,0,376.0,26.0,0.8846153846153846,0.0,0.0384615384615384,0.0,0.0384615384615384,0.0384615384615384,0.0,1.0,0.0,0.0,0.0,0.84,1.0,0.0,17.0,0.132601519457651,2.0,0.0053191489361702,0.0,4.0,0.0268096514745308,0.0233333333333333,0.7692307692307693,0.5740178960561753,0.2526432871818542,0.0678795203566551,0.3855761927306954,0.8317551612854004,0.26682143580776446,0.6363636363636364
arc_0014,arc_challenge,1,421.0,29.0,0.7586206896551724,0.0,0.0689655172413793,0.0,0.1379310344827586,0.0,0.0344827586206896,2.0,0.0,0.0,0.0,0.4821428571428571,1.0,0.0,8.0,0.9653614931015488,3.0,0.009501187648456,2.0,6.0,0.0358851674641148,0.0449735449735449,0.7931034482758621,0.5902726884399141,0.3864426016807556,0.4088984727859497,0.677880620906855,0.8714306950569153,0.04992348807003444,1.0
arc_0015,arc_challenge,1,81.0,6.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.4056390622295664,0.0,0.0,1.0,1.0,0.0,0.2,0.6666666666666666,0.6155287981033325,0.4790371358394623,0.0,0.6907733265639159,0.7551990747451782,0.22741234257038279,1.0
arc_0016,arc_challenge,0,352.0,29.0,0.9310344827586208,0.0,0.0,0.0,0.0344827586206896,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.227510329889732,0.0,0.002840909090909,1.0,3.0,0.0315186246418338,0.0238095238095238,0.7241379310344828,0.5678471705344106,0.2596342265605926,0.0,0.4807218584342522,0.8478159308433533,0.1410057053825548,0.95
arc_0017,arc_challenge,0,4306.0,308.0,0.7305194805194806,0.0,0.1298701298701298,0.0454545454545454,0.0941558441558441,0.0,0.0,40.0,0.0,14.0,0.0,0.528013029315961,1.0,0.0,14.0,1.0396069587456198,288.0,0.0085926614026939,3.0,117.0,0.6769695561236346,0.2041898192501756,0.974025974025974,0.918197785482927,0.4027268290519714,0.2848394042147057,0.5258774808333544,0.7150739431381226,0.05700929325864412,0.9444444444444444
arc_0018,arc_challenge,1,378.0,26.0,0.8846153846153846,0.0,0.0384615384615384,0.0,0.0384615384615384,0.0,0.0384615384615384,1.0,0.0,0.0,0.0,0.72,1.0,0.0,11.0,0.2551212042255659,7.0,0.0079365079365079,2.0,9.0,0.0346666666666666,0.1133333333333333,0.8076923076923077,0.6910461863176898,0.438406229019165,0.0295613706111907,0.43684256003835203,0.8167890310287476,0.20493158196192318,0.8636363636363636
arc_0019,arc_challenge,1,476.0,30.0,0.8666666666666667,0.0,0.0,0.0,0.0666666666666666,0.0333333333333333,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.2833838084826648,0.0,0.0021008403361344,1.0,5.0,0.0169133192389006,0.0172413793103448,0.8666666666666667,0.542678653680045,0.2807666063308716,0.0,0.6110268207889671,0.7907953858375549,0.30116951469281406,0.7222222222222222
arc_0020,arc_challenge,1,575.0,40.0,0.725,0.0,0.075,0.05,0.1,0.025,0.025,3.0,0.0,2.0,0.0,0.6923076923076924,1.0,0.0,17.0,0.7264794749612985,12.0,0.0139130434782608,4.0,8.0,0.0646853146853146,0.1079622132253711,0.975,0.725573052962621,0.4356146156787872,0.4056031331419945,0.6127471049944224,0.8209880590438843,0.11237918984265971,1.0
arc_0021,arc_challenge,1,632.0,57.0,0.8771929824561403,0.0,0.0526315789473684,0.0,0.0526315789473684,0.0,0.0175438596491228,3.0,0.0,0.0,0.0,0.5892857142857143,1.0,0.0,21.0,0.5409181497950412,10.0,0.0110759493670886,4.0,6.0,0.0333863275039745,0.0448051948051948,0.6842105263157895,0.6152344668683196,0.2953521311283111,0.2546263622740904,0.2694632229137474,0.72113037109375,0.23116455248282797,0.6875
arc_0022,arc_challenge,0,894.0,58.0,0.7241379310344828,0.0172413793103448,0.0862068965517241,0.0517241379310344,0.0689655172413793,0.0172413793103448,0.0344827586206896,5.0,1.0,3.0,0.0238095238095238,0.6596491228070176,0.9473684210526316,0.0,23.0,0.8587991281531578,17.0,0.0067114093959731,1.0,13.0,0.1066217732884399,0.043859649122807,0.7931034482758621,0.6517537573450489,0.2831780016422272,0.4864963293075561,0.2744473774870021,0.757315993309021,0.309208597170756,1.0
arc_0023,arc_challenge,0,187.0,14.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695651,0.2051282051282051,0.7142857142857143,0.7758318506754361,0.6262912154197693,0.0,0.7462297745929307,0.8221311569213867,0.09050545814428834,0.6666666666666666
arc_0024,arc_challenge,1,405.0,32.0,0.96875,0.0,0.03125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6774193548387096,1.0,0.0,21.0,0.105421150159266,4.0,0.0024691358024691,1.0,5.0,0.027363184079602,0.0451612903225806,0.75,0.6430481316581849,0.3858026564121246,0.8314769268035889,0.5511205231977547,0.8595657348632812,0.226276741515535,1.0
arc_0025,arc_challenge,1,303.0,26.0,0.8461538461538461,0.0,0.0769230769230769,0.0,0.0384615384615384,0.0,0.0384615384615384,2.0,0.0,0.0,0.0,0.56,1.0,0.0,8.0,0.3189219027887714,2.0,0.0099009900990099,5.0,5.0,0.02,0.0366666666666666,0.6153846153846154,0.5886303514242173,0.3243630826473236,0.2356372475624084,0.6599184947973943,0.7961393594741821,0.18506004164623258,0.6666666666666666
arc_0026,arc_challenge,1,384.0,26.0,0.9230769230769232,0.0,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.1710617262457584,0.0,0.0026041666666666,0.0,8.0,0.0131233595800525,0.0566666666666666,0.8076923076923077,0.6153865182399749,0.3185349106788635,0.0,0.5504532824155873,0.968313455581665,0.214112763680535,1.0
arc_0027,arc_challenge,1,162.0,15.0,0.9333333333333332,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0188679245283018,0.0769230769230769,0.4,0.6922772037131446,0.3711708188056946,0.0,0.7176586871205018,0.7296659350395203,-0.05019691678416549,0.5652173913043478
arc_0028,arc_challenge,1,1126.0,91.0,0.8241758241758241,0.0109890109890109,0.0659340659340659,0.0219780219780219,0.0549450549450549,0.0109890109890109,0.0109890109890109,6.0,1.0,2.0,0.0133333333333333,0.7370370370370369,1.0,0.0,13.0,0.3106070170854852,33.0,0.0062166962699822,4.0,17.0,0.0623330365093499,0.0609238451935081,0.956043956043956,0.7001495772765742,0.3267222940921783,0.4557504529754321,0.5618354330391551,0.8702783584594727,0.1450703010854294,0.7692307692307693
arc_0029,arc_challenge,1,334.0,28.0,0.9285714285714286,0.0,0.0,0.0,0.0357142857142857,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.2340833202761662,0.0,0.0029940119760479,1.0,5.0,0.0181268882175226,0.0683760683760683,0.9285714285714286,0.637845931229768,0.3484435975551605,0.0,0.721548609100195,0.884469747543335,0.16484468109096506,0.7142857142857143
arc_0030,arc_challenge,1,471.0,30.0,0.9333333333333332,0.0,0.0333333333333333,0.0,0.0333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.2758620689655172,1.0,0.0,21.0,0.1516735532598213,3.0,0.0063694267515923,1.0,8.0,0.0235042735042735,0.083743842364532,0.9333333333333332,0.6626848561753487,0.3770551085472107,0.5752726793289185,0.7527418431964608,0.8167922496795654,0.0712488201349124,0.9090909090909091
arc_0031,arc_challenge,1,600.0,38.0,0.8421052631578947,0.0,0.0263157894736842,0.0263157894736842,0.0526315789473684,0.0263157894736842,0.0263157894736842,1.0,0.0,1.0,0.0,0.8648648648648649,1.0,0.0,14.0,0.2236785458020725,3.0,0.0016666666666666,0.0,8.0,0.0519262981574539,0.0135135135135135,0.9210526315789472,0.5803573260436187,0.3064922094345093,0.1360708177089691,0.6520796462756487,0.8344820737838745,0.17439185115373768,0.8888888888888888
arc_0032,arc_challenge,1,415.0,30.0,0.9,0.0333333333333333,0.0333333333333333,0.0,0.0333333333333333,0.0,0.0,1.0,1.0,0.0,0.037037037037037,0.6896551724137931,1.0,0.0,11.0,0.174706804638049,2.0,0.0072289156626506,3.0,17.0,0.0291262135922329,0.0467980295566502,0.5333333333333333,0.6362905594809303,0.3417953252792358,0.1516266018152237,0.5158449829788704,0.8006083965301514,0.23160715316820812,1.0
arc_0033,arc_challenge,0,325.0,19.0,0.8947368421052632,0.0,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.1124300222056712,0.0,0.003076923076923,0.0,3.0,0.0,0.0196078431372549,0.6842105263157895,0.5413629209829701,0.3276080787181854,0.0,0.551213673862763,0.8649501800537109,-0.07266896570627945,0.6666666666666666
arc_0034,arc_challenge,1,287.0,25.0,0.92,0.0,0.04,0.0,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.7916666666666666,1.0,0.0,19.0,0.2565925893686376,4.0,0.0034843205574912,3.0,2.0,0.0035211267605633,0.0434782608695652,0.88,0.5951681478569906,0.3932987451553345,0.1233099475502967,0.5650556016578266,0.8217950463294983,0.06992995718034944,0.75
arc_0035,arc_challenge,1,837.0,64.0,0.703125,0.0,0.078125,0.03125,0.140625,0.015625,0.03125,5.0,0.0,2.0,0.0,0.7238095238095239,0.9206349206349206,0.0,11.0,0.8310357002552747,14.0,0.007168458781362,2.0,20.0,0.0491606714628297,0.046594982078853,0.875,0.6552133851108097,0.3006206750869751,0.4336925644427538,0.41094630014108646,0.8352515697479248,0.15127143694059308,0.7142857142857143
arc_0036,arc_challenge,1,1341.0,103.0,0.8349514563106796,0.0097087378640776,0.0485436893203883,0.0194174757281553,0.0679611650485436,0.0,0.0194174757281553,5.0,1.0,2.0,0.0116279069767441,0.7549019607843137,0.9607843137254902,0.0,24.0,0.466405846950134,54.0,0.0074571215510812,7.0,22.0,0.1838565022421524,0.1310425160163075,0.970873786407767,0.7313674539327621,0.366098403930664,0.4259514234960079,0.61713877229105,0.9328229427337646,0.08401529118517503,1.0
arc_0037,arc_challenge,1,552.0,45.0,0.8,0.0222222222222222,0.0888888888888888,0.0,0.0222222222222222,0.0444444444444444,0.0222222222222222,4.0,1.0,0.0,0.0277777777777777,0.4204545454545454,1.0,0.0,13.0,0.513783131617001,16.0,0.0072463768115942,5.0,6.0,0.1092896174863388,0.0750528541226215,0.8888888888888888,0.6388143118132245,0.3723376095294952,0.2073739035986364,0.6107625870136115,0.9117217063903809,0.07843625292438494,1.0
arc_0038,arc_challenge,0,333.0,28.0,0.9285714285714286,0.0,0.0357142857142857,0.0,0.0,0.0357142857142857,0.0,1.0,0.0,0.0,0.0,0.3703703703703703,1.0,0.0,17.0,0.1607263967340909,1.0,0.003003003003003,3.0,6.0,0.003030303030303,0.0199430199430199,0.5714285714285714,0.5691268780717142,0.3314808905124664,0.41473588347435,0.5484686841231896,0.9181810617446899,0.14424746555676116,0.8333333333333334
arc_0039,arc_challenge,1,406.0,30.0,0.8333333333333334,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0333333333333333,0.0,2.0,0.0,0.0,0.0,0.7586206896551724,1.0,0.0,10.0,0.2565784284662087,2.0,0.0049261083743842,1.0,6.0,0.0124069478908188,0.083743842364532,0.9333333333333332,0.6286563313212887,0.3402613401412964,0.2326326854526996,0.7543229076902274,0.9424853920936584,0.03214347866586886,0.8571428571428571
arc_0040,arc_challenge,1,344.0,26.0,0.8846153846153846,0.0,0.0769230769230769,0.0384615384615384,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.64,1.0,0.0,12.0,0.4798323289738378,1.0,0.002906976744186,2.0,6.0,0.035190615835777,0.02,0.3461538461538461,0.5265388822555541,0.1871230602264404,0.2625658561786015,0.4326094976071519,0.8933701515197754,0.22758715545984576,0.7692307692307693
arc_0041,arc_challenge,0,581.0,52.0,0.8461538461538461,0.0384615384615384,0.0576923076923076,0.0,0.0384615384615384,0.0,0.0192307692307692,3.0,2.0,0.0,0.0454545454545454,0.3725490196078431,1.0,0.0,18.0,0.6886293318612635,14.0,0.0086058519793459,6.0,12.0,0.0536332179930796,0.0384313725490196,0.8076923076923077,0.6489111228900797,0.3276116847991943,0.4553979237874349,0.5867590019922314,0.808908224105835,0.03837397757442895,1.0
arc_0042,arc_challenge,1,364.0,29.0,0.896551724137931,0.0,0.0344827586206896,0.0,0.0689655172413793,0.0,0.0,1.0,0.0,0.0,0.0,0.6785714285714286,1.0,0.0,15.0,0.2131854551246343,2.0,0.0082417582417582,1.0,1.0,0.0083102493074792,0.0555555555555555,0.9310344827586208,0.6585399508476257,0.4107657074928283,0.4236990511417389,0.6953251260624537,0.8224306106567383,0.030282308507504907,1.0
arc_0043,arc_challenge,0,550.0,32.0,0.90625,0.0,0.03125,0.0,0.03125,0.0,0.03125,1.0,0.0,0.0,0.0,0.7419354838709677,1.0,0.0,19.0,0.214597887207255,0.0,0.0054545454545454,2.0,5.0,0.0383912248628884,0.0494623655913978,0.78125,0.6776808846381404,0.2970535457134247,0.4488721787929535,0.5454355993345452,0.8866208791732788,0.2943050917155242,0.9
arc_0044,arc_challenge,0,407.0,28.0,0.8928571428571429,0.0,0.0714285714285714,0.0,0.0,0.0,0.0357142857142857,2.0,0.0,0.0,0.0,0.8148148148148149,1.0,0.0,21.0,0.3197781826869516,5.0,0.0049140049140049,4.0,4.0,0.0396039603960396,0.0427350427350427,0.8571428571428571,0.6410938170221117,0.4155285954475403,0.2788197621703148,0.61865255332787,0.8547899127006531,-0.039329725655086745,1.0
arc_0045,arc_challenge,1,937.0,72.0,0.7777777777777778,0.0,0.0833333333333333,0.0555555555555555,0.0555555555555555,0.0,0.0277777777777777,6.0,0.0,4.0,0.0,0.5164319248826291,0.9014084507042254,0.0,11.0,0.5584643425068487,26.0,0.0085378868729989,5.0,22.0,0.0813704496788008,0.0772635814889336,0.8888888888888888,0.6838916848662873,0.361043632030487,0.510900367051363,0.5613518903909119,0.8364943265914917,0.020767660995647197,1.0
arc_0046,arc_challenge,0,273.0,21.0,0.8095238095238095,0.0,0.0476190476190476,0.0,0.0952380952380952,0.0476190476190476,0.0,1.0,0.0,0.0,0.0,0.35,1.0,0.0,10.0,0.1671411107998991,0.0,0.0073260073260073,3.0,5.0,0.0,0.0210526315789473,0.9523809523809524,0.5289321590214968,0.4122795462608337,0.1635238379240036,0.7000571912946885,0.8850460648536682,-0.11884664381974541,1.0
arc_0047,arc_challenge,1,238.0,15.0,0.7333333333333333,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.0,1.0,1.0,0.0,0.0909090909090909,0.5714285714285714,1.0,0.0,6.0,0.1843856189774724,0.0,0.0042016806722689,1.0,5.0,0.0127659574468085,0.0329670329670329,0.4,0.5516394674777985,0.3917983770370483,0.0266935061663389,0.6250753611774899,0.947786808013916,0.10182036760288693,1.0
arc_0048,arc_challenge,0,422.0,28.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0357142857142857,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.2340833202761662,0.0,0.0,0.0,9.0,0.0095465393794749,0.0569800569800569,0.9285714285714286,0.6041914815152133,0.4228513240814209,0.0,0.6949565042434105,0.8338846564292908,-0.12332562290751148,0.875
arc_0049,arc_challenge,0,303.0,27.0,0.8888888888888888,0.0,0.0,0.0,0.074074074074074,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.5043950595790917,0.0,0.0033003300330033,1.0,4.0,0.0,0.0092307692307692,0.3333333333333333,0.5471836371490588,0.3029731512069702,0.0,0.610796205256372,0.8087687492370605,0.13596097412341246,1.0
arc_0050,arc_challenge,1,753.0,66.0,0.8636363636363636,0.0151515151515151,0.0757575757575757,0.0,0.0151515151515151,0.0151515151515151,0.0151515151515151,5.0,1.0,0.0,0.0175438596491228,0.6984615384615385,1.0,0.0,21.0,0.3539340971944094,17.0,0.0119521912350597,1.0,12.0,0.0759999999999999,0.0221153846153846,0.7727272727272727,0.6608654054311606,0.3416556119918823,0.3850669090946515,0.562351849722705,0.8213411569595337,0.13165187649035315,0.9333333333333333
arc_0051,arc_challenge,0,383.0,29.0,0.896551724137931,0.0,0.0,0.0,0.0689655172413793,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.3109520708145596,0.0,0.0026109660574412,3.0,9.0,0.0263157894736841,0.0238095238095238,0.6551724137931034,0.5726722819464547,0.370910108089447,0.0,0.5972157011411847,0.8686425089836121,0.2784112340976175,1.0
arc_0052,arc_challenge,1,425.0,31.0,0.8709677419354839,0.0,0.032258064516129,0.0,0.0967741935483871,0.0,0.0,1.0,0.0,0.0,0.0,0.8333333333333334,1.0,0.0,18.0,0.478080921353979,1.0,0.0047058823529411,3.0,4.0,0.0118483412322274,0.0367816091954023,0.967741935483871,0.6228219243387381,0.3754330575466156,0.7077887654304504,0.5946488119209149,0.8791548013687134,0.04052578305515686,0.75
arc_0053,arc_challenge,1,362.0,28.0,0.7857142857142857,0.0,0.1071428571428571,0.0,0.0714285714285714,0.0,0.0357142857142857,3.0,0.0,0.0,0.0,0.4444444444444444,1.0,0.0,12.0,0.7063731410418904,9.0,0.011049723756906,1.0,9.0,0.0835654596100278,0.0427350427350427,0.9285714285714286,0.5919327001880716,0.331821084022522,0.1849496413875992,0.6100522411348835,0.917044997215271,0.07807651157699325,0.8571428571428571
arc_0054,arc_challenge,0,408.0,29.0,0.896551724137931,0.0,0.0,0.0,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.2329424061840654,0.0,0.0,2.0,4.0,0.0,0.0291005291005291,0.896551724137931,0.6397596070809024,0.3614215850830078,0.0,0.6216445494566689,0.8199965953826904,0.21171128848346943,0.7777777777777778
arc_0055,arc_challenge,1,284.0,25.0,0.92,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.2565925893686376,0.0,0.0,0.0,4.0,0.0249110320284697,0.0579710144927536,0.88,0.5638209773848455,0.397005170583725,0.0,0.6619413086245172,0.7979273200035095,-0.10779922989739965,0.5555555555555556
arc_0056,arc_challenge,1,507.0,32.0,0.90625,0.0,0.03125,0.03125,0.03125,0.0,0.0,1.0,0.0,1.0,0.0,0.7741935483870968,1.0,0.0,20.0,0.1652636881539713,0.0,0.0039447731755424,1.0,4.0,0.0158730158730159,0.032258064516129,0.375,0.5951571311921843,0.3648098111152649,0.2577512562274933,0.5316584403610135,0.7689340114593506,0.33267179000863284,0.782608695652174
arc_0057,arc_challenge,1,968.0,67.0,0.835820895522388,0.0,0.0298507462686567,0.044776119402985,0.0597014925373134,0.0,0.0298507462686567,2.0,0.0,3.0,0.0,0.5757575757575757,0.7424242424242424,0.0,20.0,0.368035091507099,26.0,0.006198347107438,2.0,8.0,0.1533678756476684,0.068065268065268,0.8656716417910447,0.6625157401643016,0.3386684358119964,0.4769101925194263,0.6397739215330701,0.7247644066810608,0.11470948153687621,0.7333333333333333
arc_0058,arc_challenge,1,551.0,34.0,0.8529411764705882,0.0,0.0294117647058823,0.0,0.088235294117647,0.0294117647058823,0.0,1.0,0.0,0.0,0.0,0.8484848484848485,1.0,0.0,11.0,0.2304386189833763,4.0,0.0036297640653357,0.0,2.0,0.0273722627737226,0.0643939393939393,0.9705882352941176,0.6808826408602975,0.4261678755283355,0.6408381462097168,0.6861117203469433,0.8989514112472534,-0.1673948087845677,0.75
arc_0059,arc_challenge,1,312.0,25.0,0.96,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.3754045307443365,0.1123188405797101,0.6,0.815565437078476,0.4845892190933227,0.0,0.6827193800782905,0.8786716461181641,0.07992629944440344,0.6666666666666666
arc_0060,arc_challenge,1,364.0,33.0,0.8787878787878788,0.0303030303030303,0.0,0.0,0.0606060606060606,0.0,0.0303030303030303,0.0,1.0,0.0,0.0344827586206896,0.0,1.0,0.0,15.0,0.2618970587854192,0.0,0.0054945054945054,1.0,5.0,0.0,0.0221774193548387,0.7878787878787878,0.607361942762509,0.3369649350643158,0.2230374664068222,0.5454603156739469,0.8428089618682861,0.1308939480731206,0.6
arc_0061,arc_challenge,1,388.0,30.0,0.8333333333333334,0.0,0.0,0.0,0.1333333333333333,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.7876960895065801,0.0,0.0025773195876288,2.0,8.0,0.0363636363636363,0.0295566502463054,0.9333333333333332,0.6263657397237317,0.3495697379112243,0.0,0.727269278475752,0.9030036926269531,0.1702083104917511,1.0
