item_id,dataset,is_correct,g_n_nodes,g_n_edges,g_edge_density,g_avg_in_degree,g_avg_out_degree,g_avg_clustering,g_approx_diameter,g_betweenness_centralization,g_eigenvector_centralization,g_modularity,g_largest_scc_frac,g_cycles_leq5,g_spectral_radius,g_von_neumann_entropy,g_small_world_sigma
arc_0019,arc_challenge_qwen7b,0,23.0,165.0,0.32608695652173914,7.173913043478261,7.173913043478261,0.7205366357069143,3.0,0.08076472324466978,0.05719610122286544,0.10261069988586477,0.043478260869565216,0.0,4.043704248940046,0.9646661562213515,1.0
arc_0020,arc_challenge_qwen7b,1,15.0,62.0,0.29523809523809524,4.133333333333334,4.133333333333334,0.6208417508417508,3.0,0.12568681318681316,0.09092899372070214,0.10658786610053055,0.06666666666666667,0.0,3.3268553751603935,0.9436662771726798,1.0
arc_0021,arc_challenge_qwen7b,0,49.0,885.0,0.3762755102040816,18.06122448979592,18.06122448979592,0.8652900774354236,3.0,0.03269415461902165,0.02428406624463757,0.0805684635831523,0.02040816326530612,0.0,5.339771206648452,0.982648559536408,1.0
arc_0022,arc_challenge_qwen7b,1,32.0,317.0,0.31955645161290325,9.90625,9.90625,0.7307056982872201,3.0,0.05515664266060141,0.04779244718251043,0.10914149386452844,0.03125,0.0,4.609043363092219,0.9723293946278836,1.0
arc_0023,arc_challenge_qwen7b,1,50.0,703.0,0.2869387755102041,14.06,14.06,0.7906222976625457,4.0,0.07274571883631796,0.04545384183022642,0.14695654803790892,0.02,0.0,4.921647929302297,0.9746591907283708,1.0
arc_0024,arc_challenge_qwen7b,1,19.0,124.0,0.36257309941520466,6.526315789473684,6.526315789473684,0.7660304607673032,3.0,0.10624413108073238,0.038821324681109826,0.026569256128457064,0.05263157894736842,0.0,4.040590297501534,0.9616313839363472,1.0
arc_0025,arc_challenge_qwen7b,0,35.0,447.0,0.37563025210084033,12.771428571428572,12.771428571428572,0.8206229311648032,3.0,0.054094234179148444,0.03018243532793401,0.06766444460555715,0.02857142857142857,0.0,5.0720172384238325,0.9779259794583958,1.0
arc_0026,arc_challenge_qwen7b,0,27.0,263.0,0.37464387464387466,9.74074074074074,9.74074074074074,0.8041205707872374,3.0,0.030047183585645135,0.026772261564593874,0.06841321927989354,0.037037037037037035,0.0,4.414077679821325,0.9727101360642562,1.0
arc_0027,arc_challenge_qwen7b,1,61.0,1216.0,0.33224043715846996,19.934426229508198,19.934426229508198,0.820904633672216,3.0,0.028182604097139335,0.029603490026686732,0.10739043280754655,0.01639344262295082,0.0,5.49015820490955,0.9826010203370151,1.0
arc_0028,arc_challenge_qwen7b,0,62.0,1176.0,0.31094658910629297,18.967741935483872,18.967741935483872,0.8160754411977355,4.0,0.04162394657564897,0.03434336168012283,0.09580611932121347,0.016129032258064516,0.0,5.593090858761601,0.9812088346040393,1.0
arc_0029,arc_challenge_qwen7b,0,33.0,302.0,0.2859848484848485,9.151515151515152,9.151515151515152,0.7576670716196408,5.0,0.14823376447217065,0.05991740050636021,0.09062995631693335,0.030303030303030304,0.0,4.4207585503026054,0.967530685412713,1.0
arc_0030,arc_challenge_qwen7b,1,48.0,673.0,0.2983156028368794,14.020833333333334,14.020833333333334,0.7916231015302221,3.0,0.06044914487893025,0.044214242723418194,0.1416195921192589,0.020833333333333332,0.0,4.781215640910402,0.9773689842902389,1.0
arc_0031,arc_challenge_qwen7b,1,40.0,578.0,0.37051282051282053,14.45,14.45,0.8297811188258295,3.0,0.04651776739408971,0.028894718080937826,0.07047484443834948,0.025,0.0,5.110159307469541,0.9799889508999513,1.0
arc_0032,arc_challenge_qwen7b,1,22.0,178.0,0.3852813852813853,8.090909090909092,8.090909090909092,0.807945945523345,3.0,0.041917137225260484,0.03858177377603112,0.032940273763632566,0.045454545454545456,0.0,4.234404305859118,0.968455198404821,1.0
arc_0033,arc_challenge_qwen7b,0,19.0,126.0,0.3684210526315789,6.631578947368421,6.631578947368421,0.7690813572392522,2.0,0.09923827080689827,0.04963630225420668,0.026798372564417028,0.05263157894736842,0.0,3.900326476114788,0.9623184459373406,1.0
arc_0034,arc_challenge_qwen7b,1,26.0,260.0,0.4,10.0,10.0,0.8383811840333577,3.0,0.03587047619047621,0.0303260719183295,0.053406411429950014,0.038461538461538464,0.0,4.553713952335885,0.9737955872893004,1.0
arc_0035,arc_challenge_qwen7b,1,162.0,7056.0,0.27053140096618356,43.55555555555556,43.55555555555556,0.8966705451648568,4.0,0.013891141816681826,0.026604161317574822,0.09117731297572287,0.006172839506172839,0.0,6.334845726413869,0.9878756546987278,1.0
arc_0036,arc_challenge_qwen7b,1,110.0,3642.0,0.3037531276063386,33.10909090909091,33.10909090909091,0.8936608852069038,3.0,0.017915797765452622,0.027415624531621396,0.0824280692099304,0.00909090909090909,0.0,5.9432262545990255,0.9879198455393694,1.0
arc_0037,arc_challenge_qwen7b,1,23.0,124.0,0.2450592885375494,5.391304347826087,5.391304347826087,0.5844640866379998,3.0,0.08258534394898036,0.09493523792622226,0.1047148999507283,0.043478260869565216,0.0,3.544431878153488,0.9563349383864037,1.0
arc_0038,arc_challenge_qwen7b,0,26.0,242.0,0.3723076923076923,9.307692307692308,9.307692307692308,0.7967418546365915,3.0,0.031007351712614865,0.03786665353514139,0.07165880218869924,0.038461538461538464,0.0,4.388371961431099,0.971910708639675,1.0
arc_0039,arc_challenge_qwen7b,0,27.0,227.0,0.32336182336182334,8.407407407407407,8.407407407407407,0.7688682986928602,3.0,0.053120325019110466,0.0530148849544466,0.12168933821347856,0.037037037037037035,0.0,4.045642260108091,0.9673707619272541,1.0
arc_0040,arc_challenge_qwen7b,1,33.0,341.0,0.3229166666666667,10.333333333333334,10.333333333333334,0.7441209944108496,3.0,0.08371461753485333,0.04617331267286916,0.14691121452542957,0.030303030303030304,0.0,4.7002981875256555,0.9727154284800164,1.0
arc_0041,arc_challenge_qwen7b,1,41.0,608.0,0.37073170731707317,14.829268292682928,14.829268292682928,0.8190018912221204,3.0,0.045385022453037174,0.023796676016836278,0.07753796386965972,0.024390243902439025,0.0,5.316208789711743,0.9801963717428845,1.0
arc_0042,arc_challenge_qwen7b,1,28.0,226.0,0.29894179894179895,8.071428571428571,8.071428571428571,0.6944862155388469,4.0,0.1300463356343798,0.05952066891817491,0.12497580538907221,0.03571428571428571,0.0,4.242616734133992,0.9652801891094226,1.0
arc_0043,arc_challenge_qwen7b,1,20.0,143.0,0.3763157894736842,7.15,7.15,0.7880987394957986,3.0,0.04329537293526213,0.044159260836981386,0.05276876690848928,0.05,0.0,4.008615557934482,0.9645829991485966,1.0
arc_0044,arc_challenge_qwen7b,0,41.0,640.0,0.3902439024390244,15.609756097560975,15.609756097560975,0.8487904252610137,4.0,0.09391622674710916,0.019684972123793464,0.0623567627908955,0.024390243902439025,0.0,5.366942273488901,0.979507985889211,1.0
arc_0045,arc_challenge_qwen7b,0,53.0,896.0,0.3251088534107402,16.90566037735849,16.90566037735849,0.8071501546110647,3.0,0.04535103013432053,0.033923026440887245,0.11597002287876884,0.018867924528301886,0.0,5.2077899194660215,0.9804878654042908,1.0
arc_0046,arc_challenge_qwen7b,0,29.0,308.0,0.3793103448275862,10.620689655172415,10.620689655172415,0.8151401571941299,3.0,0.06701487230084538,0.026500208727503177,0.07125528007335971,0.034482758620689655,0.0,4.757641458253388,0.9746639926771886,1.0
arc_0047,arc_challenge_qwen7b,1,25.0,198.0,0.33,7.92,7.92,0.746171310629515,4.0,0.13442453269552596,0.04323759275497687,0.11584892256474592,0.04,0.0,4.353984231087654,0.9647706993588178,1.0
arc_0048,arc_challenge_qwen7b,1,25.0,219.0,0.365,8.76,8.76,0.7876791979949874,3.0,0.07740195143656244,0.04163784249405019,0.07573662023021624,0.04,0.0,4.379122892173461,0.9701380425346202,1.0
arc_0049,arc_challenge_qwen7b,0,40.0,368.0,0.2358974358974359,9.2,9.2,0.7477441471571906,5.0,0.07386222031110738,0.06622955619322599,0.21375363702142897,0.025,0.0,4.206530629131155,0.9672467763929137,1.0
arc_0050,arc_challenge_qwen7b,1,98.0,3867.0,0.40679570797391124,39.45918367346939,39.45918367346939,0.9190792318570832,3.0,0.019016578884626788,0.011824456631135932,0.05092883283140108,0.01020408163265306,0.0,6.866197556868244,0.9904046980988697,1.0
arc_0051,arc_challenge_qwen7b,1,39.0,572.0,0.38596491228070173,14.666666666666666,14.666666666666666,0.8394805042101056,3.0,0.04877793643738377,0.02051548643442222,0.060253517866282434,0.02564102564102564,0.0,5.273373452903391,0.9802292955449202,1.0
arc_0052,arc_challenge_qwen7b,0,28.0,284.0,0.37566137566137564,10.142857142857142,10.142857142857142,0.8117135193998548,3.0,0.0691062183279038,0.03520058819904998,0.05069237981877801,0.03571428571428571,0.0,4.690549885307549,0.9735920738810706,1.0
arc_0053,arc_challenge_qwen7b,0,81.0,1746.0,0.26944444444444443,21.555555555555557,21.555555555555557,0.7934051236345302,4.0,0.038520779917450725,0.03837409026791032,0.14182355091193927,0.012345679012345678,0.0,5.836979374592627,0.9821938423801428,1.0
arc_0054,arc_challenge_qwen7b,0,120.0,2663.0,0.18648459383753502,22.191666666666666,22.191666666666666,0.8677175426834035,4.0,0.014414090094990633,0.05698442098935225,0.20468013949867334,0.008333333333333333,0.0,5.243495038211823,0.9827191253279743,1.0
arc_0055,arc_challenge_qwen7b,1,54.0,1142.0,0.39902166317260657,21.14814814814815,21.14814814814815,0.8668830872191954,3.0,0.03300267352476422,0.015628638967498214,0.06705185471891922,0.018518518518518517,0.0,5.917660194743732,0.9847319333462727,1.0
arc_0056,arc_challenge_qwen7b,0,23.0,196.0,0.38735177865612647,8.521739130434783,8.521739130434783,0.8115059601262322,3.0,0.04030822613710314,0.03744581238510559,0.040150693461270565,0.043478260869565216,0.0,4.382586038248161,0.9697855833918934,1.0
arc_0057,arc_challenge_qwen7b,1,19.0,125.0,0.3654970760233918,6.578947368421052,6.578947368421052,0.7734673221515329,3.0,0.10600072887654587,0.03592528645567245,0.0632102573806331,0.05263157894736842,0.0,3.9842047180077307,0.9618666728822352,1.0
arc_0058,arc_challenge_qwen7b,1,26.0,258.0,0.39692307692307693,9.923076923076923,9.923076923076923,0.8380047488743141,3.0,0.07726106782106786,0.0316058200477303,0.044188449583320744,0.038461538461538464,0.0,4.690333260946943,0.9734680694778298,1.0
arc_0059,arc_challenge_qwen7b,1,66.0,1672.0,0.38974358974358975,25.333333333333332,25.333333333333332,0.868332385775877,4.0,0.05787825897802999,0.015604290130316239,0.06714700258078278,0.015151515151515152,0.0,6.155580374658291,0.9851827827406914,1.0
arc_0060,arc_challenge_qwen7b,1,17.0,86.0,0.3161764705882353,5.0588235294117645,5.0588235294117645,0.6825586178527354,3.0,0.11146227904040404,0.07262612296726072,0.08216312996747838,0.058823529411764705,0.0,3.607412115067849,0.9525076382928893,1.0
arc_0061,arc_challenge_qwen7b,1,27.0,213.0,0.3034188034188034,7.888888888888889,7.888888888888889,0.802429457813015,3.0,0.06555884065404965,0.06185125388849018,0.07988815562609453,0.037037037037037035,0.0,4.1383060456703795,0.9662764333471338,1.0
arc_0062,arc_challenge_qwen7b,1,26.0,258.0,0.39692307692307693,9.923076923076923,9.923076923076923,0.8380047488743141,3.0,0.07726106782106786,0.03160582004773018,0.044188449583320744,0.038461538461538464,0.0,4.690333260946943,0.9734680694778298,1.0
arc_0063,arc_challenge_qwen7b,1,37.0,566.0,0.42492492492492495,15.297297297297296,15.297297297297296,0.8876849939468541,3.0,0.05417360044376175,0.018466242049914476,0.030690903018724458,0.02702702702702703,0.0,5.417503426749222,0.9816666908356712,1.0
arc_0064,arc_challenge_qwen7b,0,74.0,1231.0,0.22787856349500185,16.635135135135137,16.635135135135137,0.8200468956024752,4.0,0.02857256357838599,0.055518379184512315,0.11422388653529765,0.013513513513513514,0.0,4.709980744697356,0.9800141737794954,1.0
arc_0065,arc_challenge_qwen7b,1,25.0,217.0,0.3616666666666667,8.68,8.68,0.7835689223057644,3.0,0.07716298470612927,0.03313282239703383,0.06206620270234335,0.04,0.0,4.48533251928614,0.9698703272547764,1.0
arc_0066,arc_challenge_qwen7b,1,27.0,241.0,0.3433048433048433,8.925925925925926,8.925925925925926,0.7603579656211236,3.0,0.0689294834719936,0.03623010836254633,0.09490760787910683,0.037037037037037035,0.0,4.32940989672071,0.9701734015135213,1.0
arc_0067,arc_challenge_qwen7b,0,40.0,640.0,0.41025641025641024,16.0,16.0,0.8730071725659958,3.0,0.04550478821295183,0.02033714275323842,0.07844236758433365,0.025,0.0,5.393275404396913,0.9814918747708309,1.0
arc_0068,arc_challenge_qwen7b,0,73.0,1766.0,0.3359969558599696,24.19178082191781,24.19178082191781,0.8469895686671909,3.0,0.031919739143099236,0.0262780285270394,0.10921419987180263,0.0136986301369863,0.0,5.80068409565502,0.985247222263621,1.0
arc_0069,arc_challenge_qwen7b,0,31.0,361.0,0.3881720430107527,11.64516129032258,11.64516129032258,0.8359499520789847,3.0,0.05686763925729445,0.030158342564749918,0.08423086732665583,0.03225806451612903,0.0,4.874239704068973,0.9759717465714923,1.0
arc_0070,arc_challenge_qwen7b,1,198.0,13449.0,0.34479310875249963,67.92424242424242,67.92424242424242,0.9299029479976934,3.0,0.014182897038267556,0.014145026247300553,0.056578631324151404,0.005050505050505051,0.0,7.5615649647665855,0.9913612002122113,1.0
arc_0071,arc_challenge_qwen7b,1,41.0,641.0,0.3908536585365854,15.634146341463415,15.634146341463415,0.8505459082216611,3.0,0.04657772129830956,0.024157670976516894,0.09226268059000772,0.024390243902439025,0.0,5.445458746055709,0.9808775219053196,1.0
arc_0072,arc_challenge_qwen7b,0,135.0,5169.0,0.2857379767827529,38.28888888888889,38.28888888888889,0.883765765819198,3.0,0.02026102501737378,0.02631870654958948,0.06369594634244502,0.007407407407407408,0.0,6.465160314354833,0.9875606785757528,1.0
arc_0073,arc_challenge_qwen7b,0,46.0,649.0,0.3135265700483092,14.108695652173912,14.108695652173912,0.8324710384812688,3.0,0.04355673347067684,0.041787877059253985,0.0697799615441239,0.021739130434782608,0.0,4.729580605900999,0.9791342063521772,1.0
arc_0074,arc_challenge_qwen7b,1,28.0,269.0,0.3558201058201058,9.607142857142858,9.607142857142858,0.7914461832163694,3.0,0.028860136106512918,0.03256248103361336,0.09838008054316924,0.03571428571428571,0.0,4.299083291220799,0.9728325466890997,1.0
arc_0075,arc_challenge_qwen7b,0,167.0,5980.0,0.21571315200923455,35.808383233532936,35.808383233532936,0.895575321930259,4.0,0.01438334535198765,0.03798656733552113,0.17129472705792678,0.005988023952095809,0.0,6.061161172437213,0.9859163670517525,1.0
arc_0076,arc_challenge_qwen7b,1,36.0,481.0,0.3817460317460317,13.36111111111111,13.36111111111111,0.8397419825673438,3.0,0.022621351989071493,0.028297658799550245,0.07321912418884219,0.027777777777777776,0.0,4.972267386475934,0.9791954688598021,1.0
arc_0077,arc_challenge_qwen7b,0,52.0,757.0,0.2854449472096531,14.557692307692308,14.557692307692308,0.7810678760577545,3.0,0.06043328945125078,0.045330324937560784,0.14686621531939759,0.019230769230769232,0.0,4.987716618160865,0.9781720171222313,1.0
arc_0078,arc_challenge_qwen7b,1,155.0,6888.0,0.28856304985337244,44.438709677419354,44.438709677419354,0.9018182723651137,5.0,0.02287900244117591,0.02435107440534282,0.06397010889236923,0.0064516129032258064,0.0,6.45784450925468,0.9885198324178507,1.0
arc_0079,arc_challenge_qwen7b,0,55.0,778.0,0.26195286195286194,14.145454545454545,14.145454545454545,0.8063558659252438,4.0,0.04838282493040236,0.05262513581561409,0.143824451800428,0.01818181818181818,0.0,5.134643243340797,0.9762917732916293,1.0
arc_0080,arc_challenge_qwen7b,0,33.0,442.0,0.4185606060606061,13.393939393939394,13.393939393939394,0.8738225163512522,3.0,0.028654023512677197,0.021331683082938903,0.03050326363581088,0.030303030303030304,0.0,5.136982650786559,0.9797094345042437,1.0
arc_0081,arc_challenge_qwen7b,1,91.0,2220.0,0.27106227106227104,24.395604395604394,24.395604395604394,0.838478509162664,3.0,0.022592980276127314,0.03614510172853211,0.09785060478102191,0.01098901098901099,0.0,5.598052788929596,0.9831227365475542,1.0
arc_0082,arc_challenge_qwen7b,1,23.0,182.0,0.35968379446640314,7.913043478260869,7.913043478260869,0.7693722798043704,3.0,0.034927354780295954,0.04501222142504695,0.08688907688537435,0.043478260869565216,0.0,4.117960250363527,0.9676050350161121,1.0
arc_0083,arc_challenge_qwen7b,1,25.0,219.0,0.365,8.76,8.76,0.7878629908103592,3.0,0.07740305499053592,0.04160790450509772,0.07412306427552165,0.04,0.0,4.407658488691657,0.9701974702861998,1.0
arc_0084,arc_challenge_qwen7b,1,36.0,535.0,0.4246031746031746,14.86111111111111,14.86111111111111,0.8844832735961772,3.0,0.025395035433528258,0.013329853856260208,0.05029433808644499,0.027777777777777776,0.0,5.17531374560693,0.9813445919257537,1.0
arc_0085,arc_challenge_qwen7b,1,38.0,542.0,0.38549075391180654,14.263157894736842,14.263157894736842,0.8354189175284255,3.0,0.022337802056633792,0.026155301402473397,0.06125589297910787,0.02631578947368421,0.0,5.067443154783609,0.9801106400524908,1.0
arc_0086,arc_challenge_qwen7b,1,56.0,1025.0,0.3327922077922078,18.303571428571427,18.303571428571427,0.8205613297499037,5.0,0.10192687124949282,0.031474521298910894,0.11265529991677639,0.017857142857142856,0.0,5.511104379880717,0.9808580026758965,1.0
arc_0087,arc_challenge_qwen7b,0,34.0,417.0,0.3716577540106952,12.264705882352942,12.264705882352942,0.8125598014036148,3.0,0.055607423347322354,0.02594320573944884,0.07729959998131543,0.029411764705882353,0.0,4.960874297361231,0.9771699147288895,1.0
arc_0088,arc_challenge_qwen7b,1,106.0,1906.0,0.17124887690925428,17.9811320754717,17.9811320754717,0.8119129046374176,4.0,0.026474766554861875,0.06447007383559727,0.208148563122492,0.009433962264150943,0.0,4.825543676760964,0.9803530995605206,1.0
arc_0089,arc_challenge_qwen7b,1,33.0,469.0,0.4441287878787879,14.212121212121213,14.212121212121213,0.9056575608299742,2.0,0.02931076381991897,0.01003828485419895,0.030603804689958797,0.030303030303030304,0.0,5.15394252131513,0.9810247085578628,1.0
arc_0090,arc_challenge_qwen7b,1,88.0,2420.0,0.3160919540229885,27.5,27.5,0.8437013078650571,4.0,0.032313195286548,0.02715710586134695,0.08573962841123745,0.011363636363636364,0.0,6.143184392155623,0.9843875130947294,1.0
arc_0091,arc_challenge_qwen7b,1,35.0,445.0,0.3739495798319328,12.714285714285714,12.714285714285714,0.81823806917403,3.0,0.05399763186224626,0.024859709854449887,0.07112966217915412,0.02857142857142857,0.0,5.030289517720367,0.9777090637470471,1.0
arc_0092,arc_challenge_qwen7b,0,34.0,369.0,0.32887700534759357,10.852941176470589,10.852941176470589,0.7522071392659628,3.0,0.052077976737067634,0.042495291046647614,0.0999415721104278,0.029411764705882353,0.0,4.596513486148513,0.974087942740919,1.0
arc_0093,arc_challenge_qwen7b,1,114.0,4048.0,0.3142369197329607,35.50877192982456,35.50877192982456,0.8587478766526581,3.0,0.013743239947260916,0.0237760623242718,0.06328762557102743,0.008771929824561403,0.0,6.321736086196035,0.9874500110229065,1.0
arc_0094,arc_challenge_qwen7b,0,21.0,144.0,0.34285714285714286,6.857142857142857,6.857142857142857,0.7435974389755904,3.0,0.09108223684210527,0.040626474697732444,0.06618483415860038,0.047619047619047616,0.0,3.9386224105240712,0.9628915787903294,1.0
arc_0095,arc_challenge_qwen7b,1,18.0,99.0,0.3235294117647059,5.5,5.5,0.7000314500314501,3.0,0.10724526338713192,0.06900144780584813,0.09397317966251423,0.05555555555555555,0.0,3.710075757161931,0.9560570106961179,1.0
arc_0096,arc_challenge_qwen7b,1,28.0,226.0,0.29894179894179895,8.071428571428571,8.071428571428571,0.7556903622693095,4.0,0.10094610545119538,0.0516721954114646,0.1700744272023789,0.03571428571428571,0.0,4.174951617577033,0.9655528100392887,1.0
arc_0097,arc_challenge_qwen7b,1,24.0,217.0,0.39311594202898553,9.041666666666666,9.041666666666666,0.8235867446393761,3.0,0.03610676459149248,0.02349560191534815,0.05345449285685437,0.041666666666666664,0.0,4.317337143650942,0.9711668359616704,1.0
arc_0098,arc_challenge_qwen7b,1,41.0,674.0,0.41097560975609754,16.4390243902439,16.4390243902439,0.8732993702864574,3.0,0.04766917151475973,0.01532356542350526,0.05261682641304094,0.024390243902439025,0.0,5.409861251187099,0.982361210691855,1.0
arc_0099,arc_challenge_qwen7b,1,37.0,597.0,0.44819819819819817,16.135135135135137,16.135135135135137,0.9160052718876242,3.0,0.05563910433702103,0.009105931482429181,0.025549971410333577,0.02702702702702703,0.0,5.504065126917068,0.98283251241367,1.0
arc_0100,arc_challenge_qwen7b,1,31.0,337.0,0.36236559139784946,10.870967741935484,10.870967741935484,0.7957766030136296,3.0,0.06063537120328725,0.028928531741332218,0.07903866098706779,0.03225806451612903,0.0,4.6118020428878745,0.9748083847234595,1.0
arc_0101,arc_challenge_qwen7b,1,73.0,1526.0,0.2903348554033486,20.904109589041095,20.904109589041095,0.8313893118539402,3.0,0.025325239696948474,0.03626074591569561,0.07038658728957653,0.0136986301369863,0.0,5.283769529786538,0.9822382688668378,1.0
arc_0102,arc_challenge_qwen7b,0,33.0,364.0,0.3446969696969697,11.030303030303031,11.030303030303031,0.7791976605769712,3.0,0.11090951974772544,0.04035683428148594,0.13431214905541858,0.030303030303030304,0.0,4.874437556409961,0.9748172099146354,1.0
arc_0103,arc_challenge_qwen7b,0,50.0,683.0,0.27877551020408164,13.66,13.66,0.7993935402170697,4.0,0.043624826127152724,0.048189934373199544,0.11941778974009036,0.02,0.0,4.783443372733444,0.9763437982182889,1.0
arc_0104,arc_challenge_qwen7b,1,32.0,307.0,0.3094758064516129,9.59375,9.59375,0.8245518068887638,3.0,0.0545452986711234,0.053406038312675035,0.07989857071395727,0.03125,0.0,4.280397951347017,0.9712512330165145,1.0
arc_0105,arc_challenge_qwen7b,0,19.0,154.0,0.4502923976608187,8.105263157894736,8.105263157894736,0.8894994840041283,2.0,0.0006399782135076247,0.011170591161003388,0.029060622199850894,0.05263157894736842,0.0,4.27102557814717,0.9689739729478009,1.0
arc_0106,arc_challenge_qwen7b,1,51.0,656.0,0.2572549019607843,12.862745098039216,12.862745098039216,0.7742814169717281,4.0,0.06504974715760416,0.056068439366453976,0.16290215073035708,0.0196078431372549,0.0,4.72707818312233,0.9765053965099134,1.0
arc_0107,arc_challenge_qwen7b,1,46.0,868.0,0.41932367149758454,18.869565217391305,18.869565217391305,0.8864395060577455,3.0,0.04259518610467117,0.013170183466361944,0.025427359706655273,0.021739130434782608,0.0,5.750281450030362,0.9842344851836118,1.0
