item_id,dataset,is_correct,h0_total_per_step,h0_n_per_step,h1_total_per_step,h1_n_per_step,h0_pi_0_0,h1_pi_0_0,h0_pi_0_1,h1_pi_0_1,h0_pi_0_2,h1_pi_0_2,h0_pi_0_3,h1_pi_0_3,h0_pi_1_0,h1_pi_1_0,h0_pi_1_1,h1_pi_1_1,h0_pi_1_2,h1_pi_1_2,h0_pi_1_3,h1_pi_1_3,h0_pi_2_0,h1_pi_2_0,h0_pi_2_1,h1_pi_2_1,h0_pi_2_2,h1_pi_2_2,h0_pi_2_3,h1_pi_2_3,h0_pi_3_0,h1_pi_3_0,h0_pi_3_1,h1_pi_3_1,h0_pi_3_2,h1_pi_3_2,h0_pi_3_3,h1_pi_3_3
gsm8k_0010,gsm8k_qwen7b,1,0.5671391657420567,0.8571428571428571,0.0014926365443638393,0.14285714285714285,0.0045974962413311005,7.328315468613491e-36,0.010418936610221863,0.0,0.0033628433011472225,0.0,0.017304696142673492,0.0,6.384977046863458e-14,5.814838831253409e-15,1.4469760838738827e-13,1.9904058881017615e-25,4.670298097363655e-14,0.0,2.403266387979164e-13,0.0,1.2315023805486797e-35,6.407803448382765e-05,2.7908548995080585e-35,2.1933763585637233e-15,9.00783674319708e-36,1.0426896407718296e-36,4.6352996673317895e-35,0.0,0.0,9.806603884499054e-06,0.0,3.3567778056833994e-16,0.0,1.5957486928438946e-37,0.0,0.0
gsm8k_0011,gsm8k_qwen7b,0,0.8417700290679931,0.8,0.0,0.0,0.009706161916255951,0.0,6.890222721267492e-06,0.0,0.027532145380973816,0.0,0.0019305830355733633,0.0,1.3479863926468827e-13,0.0,9.569102596954752e-17,0.0,3.8236487543905073e-13,0.0,2.6811828446457117e-14,0.0,2.599928329023744e-35,0.0,1.8456405384028127e-38,0.0,7.374862146348206e-35,0.0,5.1713310462647066e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0012,gsm8k_qwen7b,0,0.7197186090052128,0.875,0.0,0.0,0.0031945365481078625,0.0,0.020814547315239906,0.0,0.025282032787799835,0.0,0.001933842315338552,0.0,4.4365542733711474e-14,0.0,2.8907125716563786e-13,0.0,3.5111543121753297e-13,0.0,2.6857092193092492e-14,0.0,8.557003378190854e-36,0.0,5.575460967474417e-35,0.0,6.772138323429247e-35,0.0,5.1800615168506325e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0013,gsm8k_qwen7b,1,0.2913975401358171,0.9818181818181818,0.007864606922323053,0.21818181818181817,0.11821804195642471,0.003299344563856721,0.02915942668914795,1.6188370359927068e-13,0.025223948061466217,1.2927621953144218e-34,0.002015883568674326,0.0,1.6418056150713234e-12,0.0005436144419945776,4.049645005183705e-13,1.2551570893748476e-11,3.5030878480120375e-13,4.626446342915482e-30,2.799647686802572e-14,0.0,3.1666316300790242e-34,0.021320953965187073,7.810751867228048e-35,6.68130495373731e-10,6.756580242436381e-35,3.1976267829734748e-28,5.399820271832637e-36,0.0,0.0,2.756924723235077e-11,0.0,8.135543112260768e-19,0.0,4.1863856641952655e-37,0.0,0.0
gsm8k_0014,gsm8k_qwen7b,0,0.8157187146799905,0.8571428571428571,0.0,0.0,0.006128502078354359,0.0,0.0004393758426886052,0.0,0.021347377449274063,0.0,0.030169054865837097,0.0,8.511228966620946e-14,0.0,6.102027046085874e-15,0.0,2.9647118093834024e-13,0.0,4.189861348494195e-13,0.0,1.6416032591777307e-35,0.0,1.1769284733018407e-36,0.0,5.71818767780021e-35,0.0,8.08119420206076e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0015,gsm8k_qwen7b,0,0.8054115648070971,0.8333333333333334,0.0,0.0,0.005803061183542013,0.0,0.027689974755048752,0.0,4.465936854103347e-06,0.0,0.003895785892382264,0.0,8.059258962229629e-14,0.0,3.84556834076219e-13,0.0,6.202267730860586e-17,0.0,5.41044565106983e-14,0.0,1.5544294189004968e-35,0.0,7.417139190976388e-35,0.0,1.1962622947128135e-38,0.0,1.04353958546342e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0016,gsm8k_qwen7b,0,0.5836936049163342,0.9,0.016439855098724365,0.1,0.009035712108016014,3.499216107843983e-12,0.047013264149427414,2.417298855385152e-18,2.445182417432079e-06,2.3191447433517916e-35,0.017526965588331223,0.0,1.2548745679727413e-13,0.015494868159294128,6.529175529228215e-13,1.0704033215347408e-08,3.3958553398327315e-17,1.0269398043440536e-25,2.4341349790825417e-13,0.0,2.4203391375260586e-35,0.0009528904338367283,1.2593146744643496e-34,6.58267718112171e-10,6.549757304057447e-39,6.315388525234116e-27,4.694837767434717e-35,0.0,0.0,8.138343379196153e-16,0.0,5.622061472393797e-22,0.0,5.393778556688119e-39,0.0,0.0
gsm8k_0017,gsm8k_qwen7b,0,0.7984690368175507,0.8571428571428571,0.0,0.0,0.004622752778232098,0.0,0.009780759923160076,0.0,0.04173725098371506,0.0,0.02223505638539791,0.0,6.420053697648795e-14,0.0,1.3583463509807964e-13,0.0,5.796445680210371e-13,0.0,3.087992101608039e-13,0.0,1.238267643263306e-35,0.0,2.619910298058095e-35,0.0,1.1179893738099276e-34,0.0,5.955964126649524e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0018,gsm8k_qwen7b,1,0.6329585526670728,0.8571428571428571,0.0,0.0,0.009752204641699791,0.0,0.01918759196996689,0.0,7.826022496715268e-09,0.0,0.0019304541638121009,0.0,1.3543806104843875e-13,0.0,2.664761857354425e-13,0.0,1.0868737073701093e-19,0.0,2.6810039512872516e-14,0.0,2.6122615491718365e-35,0.0,5.139659064287775e-35,0.0,2.0963425026299263e-41,0.0,5.1709859456893004e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0019,gsm8k_qwen7b,1,0.7260276292051587,0.8571428571428571,0.0,0.0,5.918389797443524e-05,0.0,0.03894483298063278,0.0,0.00021853166981600225,0.0,0.008982417173683643,0.0,8.219426137467663e-16,0.0,5.408636863032945e-13,0.0,3.03495547242889e-15,0.0,1.2474731263169975e-13,0.0,1.5853217991266693e-37,0.0,1.043190739721686e-34,0.0,5.853669858915802e-37,0.0,2.4060635966342243e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0020,gsm8k_qwen7b,0,0.6261095946485346,0.9090909090909091,0.0,0.0,0.008841706439852715,0.0,0.02544403076171875,0.0,0.03997371718287468,0.0,0.02459966577589512,0.0,1.2279311953095756e-13,0.0,3.5336528625071195e-13,0.0,5.551527662052413e-13,0.0,3.4163877239354323e-13,0.0,2.3683720131235808e-35,0.0,6.815532891251302e-35,0.0,1.0707508017074396e-34,0.0,6.589357561454146e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0021,gsm8k_qwen7b,0,0.716572055593133,0.875,0.0,0.0,0.007286389824002981,0.0,0.015130318701267242,0.0,0.00026759732281789184,0.0,0.005421997047960758,0.0,1.0119296622434354e-13,0.0,2.1012900620898112e-13,0.0,3.7163765378360296e-15,0.0,7.530038875422362e-14,0.0,1.9517592803521144e-35,0.0,4.052863166471907e-35,0.0,7.1679604684480425e-37,0.0,1.4523561303294052e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0022,gsm8k_qwen7b,1,0.6896536605698722,0.8571428571428571,0.0,0.0,0.015759363770484924,0.0,1.4629441693614353e-06,0.0,2.8161530281067826e-05,0.0,0.018937740474939346,0.0,2.1886515494916325e-13,0.0,2.031728630614382e-17,0.0,3.9110573728230963e-16,0.0,2.630062779975656e-13,0.0,4.221361499892962e-35,0.0,3.918697524321207e-39,0.0,7.543451396013626e-38,0.0,5.072732798518937e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0023,gsm8k_qwen7b,1,0.4268811875581741,0.9866666666666667,0.011153553326924642,0.16,0.15884247422218323,0.031958628445863724,0.03973042964935303,3.6012834936371974e-09,0.14457456767559052,6.000812905907738e-27,0.025467338040471077,0.0,2.2059955858549918e-12,0.00020712014520540833,5.517739585549075e-13,9.799440772728651e-12,2.0078435442050235e-12,1.6311100931332068e-29,3.536889748093075e-13,0.0,4.254813842106582e-34,0.0027194323483854532,1.064233810516958e-34,1.538730297692692e-12,3.872628027053121e-34,4.783144818015689e-30,6.821775409102641e-35,0.0,0.0,0.1664499193429947,0.0,6.503311311689686e-08,0.0,3.632436255834984e-25,0.0,0.0
gsm8k_0024,gsm8k_qwen7b,1,0.9267123738924662,0.6666666666666666,0.0,0.0,4.797375004272908e-05,0.0,0.003255456918850541,0.0,3.0948299478694707e-12,0.0,0.0019304541638121009,0.0,6.662567404315642e-16,0.0,4.5211603287142327e-14,0.0,4.2980827674589916e-23,0.0,2.6810039512872516e-14,0.0,1.2850425958809758e-37,0.0,8.720187162750653e-36,0.0,8.407790785948902e-45,0.0,5.1709859456893004e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0025,gsm8k_qwen7b,1,0.7263708747923374,0.875,0.0,0.0,0.004284178372472525,0.0,0.03104862943291664,0.0,0.06221291050314903,0.0,0.0019304706947878003,0.0,5.949843346958125e-14,0.0,4.3120162388637917e-13,0.0,8.64009439081187e-13,0.0,2.6810268211768275e-14,0.0,1.1475760012578513e-35,0.0,8.316801037313341e-35,0.0,1.6664580483368177e-34,0.0,5.171030069775345e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0026,gsm8k_qwen7b,1,0.6452174715888805,0.9743589743589743,0.00833385189374288,0.1794871794871795,0.05977468192577362,0.0010258685797452927,0.036268413066864014,5.103462276260032e-14,0.165482759475708,3.5259739394350367e-35,0.0021647964604198933,0.0,8.301475284099025e-13,0.00016923059592954814,5.036936579633222e-13,1.034307950837374e-14,2.2982154374018293e-12,2.989293613578097e-34,3.006457048918519e-14,0.0,1.6011469393566583e-34,0.040730733424425125,9.714991300572099e-35,5.08353803496675e-10,4.432683126952784e-34,9.720252086904339e-29,5.798703803338396e-36,0.0,0.0,1.9269282347522676e-07,0.0,2.350686046978371e-15,0.0,4.493727558781443e-34,0.0,0.0
gsm8k_0027,gsm8k_qwen7b,0,0.7917661837169102,0.8571428571428571,0.0,0.0,4.901791683664669e-08,0.0,0.033213745802640915,0.0,0.03027746081352234,0.0,0.0030942491721361876,0.0,6.80758063602566e-19,0.0,4.61270615887549e-13,0.0,4.2049165798613286e-13,0.0,4.297275968227765e-14,0.0,1.3130166610723536e-40,0.0,8.89675654484733e-35,0.0,8.110233159917768e-35,0.0,8.288370202632455e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0028,gsm8k_qwen7b,1,0.656363570690155,0.8,0.0,0.0,1.329851215814415e-07,0.0,0.019260860979557037,0.0,0.00017390619905199856,0.0,0.03894799202680588,0.0,1.846889787424457e-18,0.0,2.674937365793745e-13,0.0,2.4151996761312845e-15,0.0,5.409075422811715e-13,0.0,3.5621987872061877e-40,0.0,5.15928545776044e-35,0.0,4.65831563363384e-37,0.0,1.0432753431725216e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0029,gsm8k_qwen7b,1,0.618178761431149,0.8571428571428571,0.0,0.0,0.005950065795332193,0.0,0.02761782892048359,0.0,0.015688639134168625,0.0,0.0019304546294733882,0.0,8.263418297066796e-14,0.0,3.835548415334622e-13,0.0,2.1788294909605432e-13,0.0,2.68100445950702e-14,0.0,1.5938067577374904e-35,0.0,7.397814132725492e-35,0.0,4.2024169849792703e-35,0.0,5.170987021886521e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0030,gsm8k_qwen7b,1,0.6122624344295926,0.8888888888888888,0.005474971400366889,0.1111111111111111,0.018019169569015503,1.3637330198434938e-07,0.00900290533900261,1.7590831178358812e-17,6.116030598635191e-11,3.151238865534877e-38,0.0019304541638121009,0.0,2.502491757653408e-13,0.002320760628208518,1.250318479393414e-13,2.993555923980207e-13,8.493908966762166e-22,5.362686043687895e-34,2.6810039512872516e-14,0.0,4.826681971465788e-35,5.484908083275286e-10,2.411551628487441e-35,7.074998563788222e-20,1.639519203260036e-43,1.267418409043224e-40,5.1709859456893004e-36,0.0,0.0,1.800305771160734e-27,0.0,2.322219707860355e-37,0.0,0.0,0.0,0.0
gsm8k_0031,gsm8k_qwen7b,1,0.4843633770942688,0.9,0.0,0.0,0.006025178357958794,0.0,0.01426713727414608,0.0,0.05917351320385933,0.0,0.039569657295942307,0.0,8.367732776213416e-14,0.0,1.9814118607571624e-13,0.0,8.217984127402433e-13,0.0,5.495412068109995e-13,0.0,1.6139264800160788e-35,0.0,3.821648076837156e-35,0.0,1.5850435851053545e-34,0.0,1.0599275293077396e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0032,gsm8k_qwen7b,1,0.7119203746318817,0.8,0.0,0.0,0.004452933091670275,0.0,0.0011531948111951351,0.0,0.006715179421007633,0.0,0.0019304541638121009,0.0,6.184208554320739e-14,0.0,1.6015504149106442e-14,0.0,9.326003511112013e-14,0.0,2.6810039512872516e-14,0.0,1.1927791543823675e-35,0.0,3.088989869474805e-36,0.0,1.798752877668099e-35,0.0,5.1709859456893004e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0033,gsm8k_qwen7b,1,0.44370863905974794,0.9285714285714286,0.0,0.0,0.016234995797276497,0.0,0.03766702860593796,0.0,0.02514556050300598,0.0,0.0019316270481795073,0.0,2.2547069734261266e-13,0.0,5.231176277743776e-13,0.0,3.4922013739981106e-13,0.0,2.6826327956448216e-14,0.0,4.348766031656645e-35,0.0,1.0089629615373816e-34,0.0,6.735582630211707e-35,0.0,5.174127724108643e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0034,gsm8k_qwen7b,1,0.8986753106117249,0.8,0.0,0.0,2.1677006856180014e-09,0.0,0.014597260393202305,0.0,0.0077464585192501545,0.0,0.01550202164798975,0.0,3.010490558291786e-20,0.0,2.0272592469745138e-13,0.0,1.0758237291470796e-13,0.0,2.1529121801283635e-13,0.0,5.806980836162042e-42,0.0,3.910075902115835e-35,0.0,2.0749950545620758e-35,0.0,4.1524292025049227e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0035,gsm8k_qwen7b,0,0.799000883102417,0.8,0.0,0.0,3.653043460853352e-16,0.0,0.00036253544385544956,0.0,0.009015943855047226,0.0,0.02225503697991371,0.0,5.0733262595916554e-27,0.0,5.0348714116638625e-15,0.0,1.2521292325467365e-13,0.0,3.0907668460179727e-13,0.0,0.0,0.0,9.711007326081154e-37,0.0,2.415043960214774e-35,0.0,5.961316414159982e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0036,gsm8k_qwen7b,0,1.1930570602416992,0.6666666666666666,0.0,0.0,2.673677469931751e-42,0.0,3.2723120275990578e-18,0.0,5.56348059035372e-05,0.0,0.01506685372442007,0.0,0.0,0.0,4.544568741521951e-29,0.0,7.726530253922097e-16,0.0,2.0924763115791334e-13,0.0,0.0,0.0,0.0,0.0,1.4902544602944365e-37,0.0,4.035863268189361e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0037,gsm8k_qwen7b,0,0.8397702276706696,0.8,0.0,0.0,0.0030052161309868097,0.0,0.005310769192874432,0.0,2.1427642646343337e-11,0.0,0.005381408147513866,0.0,4.173627453840298e-14,0.0,7.375566493271132e-14,0.0,2.9758592464838666e-22,0.0,7.473669171595768e-14,0.0,8.04988274615273e-36,0.0,1.4225622559953862e-35,0.0,5.74532370373175e-44,0.0,1.4414838120350383e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0038,gsm8k_qwen7b,1,0.5715578259872411,0.9850746268656716,0.016241058929642633,0.23880597014925373,0.12113376706838608,0.0007638302049599588,0.02844938077032566,1.4114109186946777e-12,0.12670688331127167,1.0161652604242629e-31,0.10163069516420364,0.0,1.6822987230699638e-12,0.004968097899109125,3.9510341070907173e-13,2.4163421263878604e-11,1.7596982898604452e-12,1.8857195740297877e-30,1.4114413847757246e-12,0.0,3.2447333573753283e-34,0.02046464942395687,7.620556536881892e-35,2.262629840432684e-11,3.3940181552761336e-34,1.736831835712829e-30,2.7223174947534987e-34,0.0,0.0,0.20053137838840485,0.0,1.1569474622774578e-07,0.0,9.80917375636572e-25,0.0,0.0
gsm8k_0039,gsm8k_qwen7b,1,0.46406753587846955,0.9833333333333333,0.01902424345413844,0.13333333333333333,0.10979636013507843,0.0024250054266303778,0.06073853373527527,2.773153614295948e-13,0.061892133206129074,4.419327949924008e-34,0.011876281350851059,0.0,1.5248455709909736e-12,2.17695310311683e-06,8.435333594819516e-13,5.144017656277811e-09,8.595543981443354e-13,3.9071374392188797e-22,1.6493712862511445e-13,0.0,2.941045998961573e-34,0.08886899799108505,1.6269648819802947e-34,0.0003634836757555604,1.6578654601387952e-34,2.7401175045264244e-17,3.1812246348016396e-35,2.888916914052043e-41,0.0,0.1290387511253357,0.0,1.6873314052645583e-06,0.0,6.3174457177381316e-21,0.0,0.0
gsm8k_0040,gsm8k_qwen7b,1,0.8660481174786886,0.6666666666666666,0.0,0.0,7.447606549249031e-06,0.0,0.0075186798349022865,0.0,1.05442293785174e-10,0.0,0.0019304541638121009,0.0,1.0343194096049636e-16,0.0,1.0441900301231058e-13,0.0,1.4643766599927347e-21,0.0,2.6810039512872516e-14,0.0,1.994943424712611e-38,0.0,2.0139814163232221e-35,0.0,2.8306228979361305e-43,0.0,5.1709859456893004e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0041,gsm8k_qwen7b,1,1.0313501596450805,0.8,0.0,0.0,1.0400146997942283e-13,0.0,0.00252010440453887,0.0,0.0017535514198243618,0.0,0.03906026855111122,0.0,1.4443665507438352e-24,0.0,3.4999069343632366e-14,0.0,2.43532255315591e-14,0.0,5.424668418456402e-13,0.0,0.0,0.0,6.750444913828214e-36,0.0,4.697127699880713e-36,0.0,1.0462827260829555e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0042,gsm8k_qwen7b,1,0.8281044512987137,0.75,0.0,0.0,4.59294611232508e-08,0.0,0.01754266396164894,0.0,0.000965310144238174,0.0,0.0019304541638121009,0.0,6.378658020107593e-19,0.0,2.43631530965141e-13,0.0,1.3406173415310418e-14,0.0,2.6810039512872516e-14,0.0,1.2302839997386164e-40,0.0,4.6990429722009767e-35,0.0,2.5857155663031113e-36,0.0,5.1709859456893004e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0043,gsm8k_qwen7b,0,0.6762409247457981,0.875,0.0,0.0,0.004558639135211706,0.0,0.005060950759798288,0.0,0.02318967506289482,0.0,0.0019304541638121009,0.0,6.331012916607065e-14,0.0,7.028620442823055e-14,0.0,3.220569156411196e-13,0.0,2.6810039512872516e-14,0.0,1.2210939750028733e-35,0.0,1.355645173776164e-35,0.0,6.211672604067387e-35,0.0,5.1709859456893004e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0044,gsm8k_qwen7b,1,0.8173071997506278,0.8571428571428571,0.0,0.0,5.438924972622772e-07,0.0,0.03460725024342537,0.0,0.016602035611867905,0.0,0.014748849906027317,0.0,7.553547828857619e-18,0.0,4.806235704563067e-13,0.0,2.3056814161918904e-13,0.0,2.0483120137092942e-13,0.0,1.4568907770015112e-39,0.0,9.270026510756294e-35,0.0,4.4470828179559865e-35,0.0,3.9506815407139417e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0045,gsm8k_qwen7b,1,0.762172152598699,0.8333333333333334,0.0,0.0,0.011575502343475819,0.0,1.9935718853503204e-07,0.0,0.01843413896858692,0.0,0.006909254472702742,0.0,1.6075992804748945e-13,0.0,2.7686613981550674e-18,0.0,2.560122795182418e-13,0.0,9.595533460686478e-14,0.0,3.100656780050383e-35,0.0,5.34005417486437e-40,0.0,4.937836212184315e-35,0.0,1.8507383691698084e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0046,gsm8k_qwen7b,1,0.450457058169625,0.9090909090909091,0.0,0.0,0.022979144006967545,0.0,0.0210648775100708,0.0,0.0283544659614563,0.0,0.0019305316964164376,0.0,3.19133066327415e-13,0.0,2.9254783274687557e-13,0.0,3.9378523770776386e-13,0.0,2.681111524471553e-14,0.0,6.155278721764169e-35,0.0,5.642515802937876e-35,0.0,7.595131879770552e-35,0.0,5.1711936517528765e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
