item_id,dataset,is_correct,h0_total_per_step,h0_n_per_step,h1_total_per_step,h1_n_per_step,h0_pi_0_0,h1_pi_0_0,h0_pi_0_1,h1_pi_0_1,h0_pi_0_2,h1_pi_0_2,h0_pi_0_3,h1_pi_0_3,h0_pi_1_0,h1_pi_1_0,h0_pi_1_1,h1_pi_1_1,h0_pi_1_2,h1_pi_1_2,h0_pi_1_3,h1_pi_1_3,h0_pi_2_0,h1_pi_2_0,h0_pi_2_1,h1_pi_2_1,h0_pi_2_2,h1_pi_2_2,h0_pi_2_3,h1_pi_2_3,h0_pi_3_0,h1_pi_3_0,h0_pi_3_1,h1_pi_3_1,h0_pi_3_2,h1_pi_3_2,h0_pi_3_3,h1_pi_3_3
gsm8k_0010,gsm8k_llama8b,0,0.8731191058953603,0.8333333333333334,0.0,0.0,1.7436242337118268e-13,0.0,0.003347973106428981,0.0,0.04225996136665344,0.0,0.0019406435312703252,0.0,2.4215357523968626e-24,0.0,4.6496464176700586e-14,0.0,5.869039520871311e-13,0.0,2.6951549919238503e-14,0.0,0.0,0.0,8.968003814203365e-36,0.0,1.1319909579372855e-34,0.0,5.198279742133381e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0011,gsm8k_llama8b,0,0.8120721280574799,0.8,0.0,0.0,0.010125269182026386,0.0,0.004859522450715303,0.0,8.365399844478816e-05,0.0,0.0019304541638121009,0.0,1.406191786276767e-13,0.0,6.748877308783777e-14,0.0,1.1617820260036442e-15,0.0,2.6810039512872516e-14,0.0,2.712192057330229e-35,0.0,1.301689667388903e-35,0.0,2.2407870030860027e-37,0.0,5.1709859456893004e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0012,gsm8k_llama8b,0,0.5876317322254181,0.9166666666666666,0.0037549038728078208,0.08333333333333333,0.007811905350536108,8.178106493872059e-15,0.0413115918636322,2.2242339486072617e-24,0.004129251465201378,8.407790785948902e-45,0.002585979411378503,0.0,1.0849130025348402e-13,0.0002969951892737299,5.737330640957772e-13,8.077502696660771e-14,5.734681392949303e-14,3.051003623165161e-34,3.591393607743458e-14,0.0,2.0925258768067853e-35,0.00014979041588958353,1.1065875377844322e-34,4.0739123635972693e-14,1.1060765449947943e-35,1.5387828314482088e-34,6.926899645047656e-36,0.0,0.0,1.0491958889622603e-15,0.0,2.8535418685943413e-25,0.0,1.401298464324817e-45,0.0,0.0
gsm8k_0013,gsm8k_llama8b,1,0.7057899422943592,0.875,0.0,0.0,0.011478682048618793,0.0,0.010600668378174305,0.0,0.0032209446653723717,0.0,0.00426965719088912,0.0,1.5941530051317293e-13,0.0,1.4722146841460865e-13,0.0,4.473229783547722e-14,0.0,5.929675831297179e-14,0.0,3.074722435935366e-35,0.0,2.8395340261621547e-35,0.0,8.627741821500988e-36,0.0,1.143686122277228e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0014,gsm8k_llama8b,0,0.5730208680033684,0.875,0.0009623616933822632,0.125,0.016957269981503487,8.432717821553123e-14,0.01522158831357956,1.7325742200607767e-24,8.153618225037462e-09,0.0,0.0019304541638121009,0.0,2.3550161386970414e-13,6.016107727191411e-05,2.1139656052136108e-13,1.236060992126334e-15,1.1323700627772036e-19,3.5269729464099905e-37,2.6810039512872516e-14,0.0,4.542237019356387e-35,5.96075949488295e-07,4.0773109234928663e-35,1.2246892042325306e-17,2.18406378649666e-41,3.494524479170085e-39,5.1709859456893004e-36,0.0,0.0,8.202109050339295e-20,0.0,1.685193779474427e-30,0.0,0.0,0.0,0.0
gsm8k_0015,gsm8k_llama8b,0,0.4483388513326645,0.9285714285714286,0.0,0.0,0.021312618628144264,0.0,0.0017504097195342183,0.0,7.563442494529227e-08,0.0,0.040341638028621674,0.0,2.9598843992104107e-13,0.0,2.4309591476314243e-14,0.0,1.0504066745838848e-18,0.0,5.602624484138397e-13,0.0,5.708876706433491e-35,0.0,4.6887121963480164e-36,0.0,2.025969293751534e-40,0.0,1.0806060131832643e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0016,gsm8k_llama8b,0,0.7595738507807255,0.875,0.0,0.0,0.0035521662794053555,0.0,0.00414805905893445,0.0,0.03292152285575867,0.0,0.030576804652810097,0.0,4.9332286438394726e-14,0.0,5.760800500910837e-14,0.0,4.572122845256099e-13,0.0,4.246489227963113e-13,0.0,9.514963832418527e-36,0.0,1.1111142959309111e-35,0.0,8.818481133668918e-35,0.0,8.190415879557012e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0017,gsm8k_llama8b,0,0.7735924820105234,0.8333333333333334,0.0,0.0,0.0009398810798302293,0.0,0.01686604879796505,0.0,2.1662110327724804e-08,0.0,0.02562340907752514,0.0,1.3053015733446947e-14,0.0,2.3423475073620914e-13,0.0,3.0084215081611524e-19,0.0,3.558564575824319e-13,0.0,2.5176003537181934e-36,0.0,4.517802176702075e-35,0.0,5.80235655122977e-41,0.0,6.863580648869312e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0018,gsm8k_llama8b,1,0.8233814239501953,0.8333333333333334,0.0,0.0,0.005443002562969923,0.0,0.016272639855742455,0.0,3.214358366676606e-05,0.0,0.02792719565331936,0.0,7.559211367752158e-14,0.0,2.2599349963018517e-13,0.0,4.464082801805265e-16,0.0,3.8785131790258776e-13,0.0,1.4579827763846352e-35,0.0,4.358849282148867e-35,0.0,8.610099047840405e-38,0.0,7.480681892683655e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0019,gsm8k_llama8b,1,0.7559854139884313,0.8333333333333334,0.0,0.0,8.030562457861379e-05,0.0,0.0038459377828985453,0.0,0.02623959444463253,0.0,0.011866012588143349,0.0,1.1152800230785015e-15,0.0,5.341216970664378e-14,0.0,3.6441403822480567e-13,0.0,1.6479451538185114e-13,0.0,2.1510962783055685e-37,0.0,1.0301871348009363e-35,0.0,7.028634864198516e-35,0.0,3.178474161691708e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0020,gsm8k_llama8b,0,0.5333442822098732,0.9,0.009918075799942017,0.1,0.0012156759621575475,1.2919971841074813e-42,0.029707176610827446,0.0,0.026029542088508606,0.0,0.018510520458221436,0.0,1.6883240275657532e-14,3.002599242323333e-18,4.1257158822118056e-13,1.6590208292579696e-24,3.6149682964940755e-13,1.2730796548390963e-41,2.570730900288559e-13,0.0,3.256354680236641e-36,9.69408210949041e-05,7.957473995608565e-35,5.3562543289586984e-11,6.972369551589919e-35,4.110111686877245e-28,4.958296586756464e-35,0.0,0.0,0.04346643015742302,0.0,2.4016431510176517e-08,0.0,1.8428964176559352e-25,0.0,0.0
gsm8k_0021,gsm8k_llama8b,0,0.738075339794159,0.8,0.0,0.0,3.677476378971534e-11,0.0,0.007944472134113312,0.0,0.014192193746566772,0.0,0.03786952793598175,0.0,5.107258671146745e-22,0.0,1.1033238396258166e-13,0.0,1.9710039264771162e-13,0.0,5.259298855794792e-13,0.0,9.80908925027372e-44,0.0,2.1280356498188628e-35,0.0,3.80157341134887e-35,0.0,1.0143871103235831e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0022,gsm8k_llama8b,1,0.730721482208797,0.8571428571428571,0.0,0.0,0.0005078470567241311,0.0,0.011047792620956898,0.0,0.02467724308371544,0.0,0.007100981194525957,0.0,7.0529519724527034e-15,0.0,1.5343112793730213e-13,0.0,3.427161711973964e-13,0.0,9.861801994600836e-14,0.0,1.360337949693217e-36,0.0,2.9593027234062264e-35,0.0,6.610137638347295e-35,0.0,1.9020949310157983e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0023,gsm8k_llama8b,0,0.6922862976789474,0.8333333333333334,0.0,0.0,0.017614169046282768,0.0,5.466467882797588e-07,0.0,8.270843682112172e-05,0.0,0.012965979054570198,0.0,2.446245788399748e-13,0.0,7.591800796285134e-18,0.0,1.1486501565850056e-15,0.0,1.8007078846690033e-13,0.0,4.7181961258825023e-35,0.0,1.4642686134161814e-39,0.0,2.2154587014991474e-37,0.0,3.47311514976205e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0024,gsm8k_llama8b,0,0.6544115642706553,0.8888888888888888,0.0,0.0,0.004943363834172487,0.0,0.022265637293457985,0.0,0.0003835997777059674,0.0,0.03695029020309448,0.0,6.865316556350573e-14,0.0,3.092238921517665e-13,0.0,5.3274120276900275e-15,0.0,5.131635676287882e-13,0.0,1.3241477509884141e-35,0.0,5.964155852906816e-35,0.0,1.0275245870039276e-36,0.0,9.897641770937025e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0025,gsm8k_llama8b,1,0.38315768937269845,0.9333333333333333,0.0,0.0,0.028759611770510674,0.0,0.01636340655386448,0.0,2.8203186275277403e-07,0.0,0.0019304541638121009,0.0,3.9941186751220326e-13,0.0,2.272540608385526e-13,0.0,3.9168428890942514e-18,0.0,2.6810039512872516e-14,0.0,7.703655607496003e-35,0.0,4.3831624427707697e-35,0.0,7.554610215944738e-40,0.0,5.1709859456893004e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0026,gsm8k_llama8b,0,0.6101724547999245,0.8571428571428571,0.0,0.0,0.007034629117697477,0.0,0.0295702014118433,0.0,0.0032197418622672558,0.0,0.0019304541638121009,0.0,9.769652941455861e-14,0.0,4.106692741943918e-13,0.0,4.4715594345757365e-14,0.0,2.6810039512872516e-14,0.0,1.8843217491570093e-35,0.0,7.920782845034193e-35,0.0,8.624519687022507e-36,0.0,5.1709859456893004e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0027,gsm8k_llama8b,0,0.8381527811288834,0.8333333333333334,0.0,0.0,0.00044171613990329206,0.0,0.011053514666855335,0.0,0.009577878750860691,0.0,0.03572230413556099,0.0,6.1345289708214425e-15,0.0,1.5351058640401816e-13,0.0,1.3301703759727862e-13,0.0,4.961093385061344e-13,0.0,1.1831972324287425e-36,0.0,2.960835228248363e-35,0.0,2.5655657822488274e-35,0.0,9.568708834629438e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0028,gsm8k_llama8b,0,0.7971129318078359,0.8333333333333334,0.0,0.0,3.9447286326321773e-07,0.0,0.024365311488509178,0.0,0.0017008694121614099,0.0,0.03917492553591728,0.0,5.478416783348396e-18,0.0,3.3838405168185037e-13,0.0,2.362157880051157e-14,0.0,5.440592095763697e-13,0.0,1.0566491070241283e-39,0.0,6.526582260111649e-35,0.0,4.5560116980617535e-36,0.0,1.0493540494575893e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0029,gsm8k_llama8b,0,0.5490582459384487,0.9523809523809523,0.00437863100142706,0.09523809523809523,0.024688173085451126,0.0006886479677632451,0.0018163296626880765,1.6936370925493827e-13,0.022796649485826492,5.784707801087289e-34,0.07002860307693481,0.0,3.4286793239649005e-13,4.148507650825195e-05,2.5225085014497425e-14,1.0202697349893496e-14,3.165986082239586e-13,3.4847857194081776e-35,9.725533095875094e-13,0.0,6.61306432081548e-35,3.7374457370099867e-13,4.86528817912098e-36,1.3280229739148201e-22,6.106395261131121e-35,6.558076813040144e-43,1.8758119850970843e-34,0.0,0.0,0.0010516991605982184,0.0,3.7370987923147914e-13,0.0,1.8442323523211176e-33,0.0,0.0
gsm8k_0030,gsm8k_llama8b,0,0.46134640953757544,0.9090909090909091,0.0,0.0,0.0196907427161932,0.0,0.022769300267100334,0.0,0.010353686287999153,0.0,0.0019304541638121009,0.0,2.7346397715732884e-13,0.0,3.162187850978826e-13,0.0,1.4379140510657057e-13,0.0,2.6810039512872516e-14,0.0,5.274435690505541e-35,0.0,6.099069084425117e-35,0.0,2.7733765956877143e-35,0.0,5.1709859456893004e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0031,gsm8k_llama8b,1,0.5406822025775909,0.9,0.0,0.0,0.006485106889158487,0.0,0.05775042250752449,0.0,0.0002898488019127399,0.0,0.0019304541638121009,0.0,9.006480321737884e-14,0.0,8.02034653968331e-13,0.0,4.025403803147552e-15,0.0,2.6810039512872516e-14,0.0,1.7371248025627633e-35,0.0,1.5469242777713551e-34,0.0,7.763997052950869e-37,0.0,5.1709859456893004e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0032,gsm8k_llama8b,0,0.6491048123155322,0.8571428571428571,0.0,0.0,0.006332112941890955,0.0,0.00392549205571413,0.0,0.008421167731285095,0.0,0.0021832326892763376,0.0,8.794003123358679e-14,0.0,5.451700898985619e-14,0.0,1.1695269861063118e-13,0.0,3.032061499661301e-14,0.0,1.696143068909297e-35,0.0,1.051496772473103e-35,0.0,2.2557250151135985e-35,0.0,5.848087982664949e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0033,gsm8k_llama8b,1,0.45678388556608784,0.9230769230769231,0.0,0.0,0.014903283677995205,0.0,0.026336176320910454,0.0,0.0347096212208271,0.0,0.0019310683710500598,0.0,2.0697597010854024e-13,0.0,3.657553860475504e-13,0.0,4.820452847650869e-13,0.0,2.6818569134651367e-14,0.0,3.992048265986458e-35,0.0,7.054506071409924e-35,0.0,9.297447441965368e-35,0.0,5.172631092507193e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0034,gsm8k_llama8b,1,1.0127330273389816,0.75,0.0,0.0,2.659393242422674e-22,0.0,6.84976100728818e-07,0.0,0.024502264335751534,0.0,0.019810253754258156,0.0,3.6933503530378403e-33,0.0,9.512909570966065e-18,0.0,3.402860675530417e-13,0.0,2.7512367384296965e-13,0.0,0.0,0.0,1.834802755949878e-39,0.0,6.563267096995661e-35,0.0,5.306447248578813e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0035,gsm8k_llama8b,1,0.6610591461261114,0.8888888888888888,0.007331106397840712,0.1111111111111111,0.00597763154655695,2.255154868180398e-06,0.039206333458423615,1.566593576935696e-15,0.026064015924930573,1.5113821040482894e-35,0.0019304788438603282,0.0,8.301700120524544e-14,0.005813890136778355,5.444954383204692e-13,4.038748068618814e-12,3.6197558622372283e-13,3.896410536923461e-32,2.6810381714183207e-14,0.0,1.601190331628593e-35,2.0815900392268105e-10,1.0501954921911369e-34,1.4460228631375042e-19,6.981603610728605e-35,1.3950612848601073e-39,5.171051952452164e-36,0.0,0.0,1.0350504837114663e-28,0.0,7.190209276529698e-38,0.0,0.0,0.0,0.0
gsm8k_0036,gsm8k_llama8b,0,0.9607506990432739,0.8,0.0,0.0,4.449942222025565e-15,0.0,0.0006700098165310919,0.0,0.0022254919167608023,0.0,0.013052535243332386,0.0,6.18005466063719e-26,0.0,9.305058419205488e-15,0.0,3.090750718510657e-14,0.0,1.8127288407311648e-13,0.0,0.0,0.0,1.7947131202878866e-36,0.0,5.961284558722252e-36,0.0,3.496300455696762e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0037,gsm8k_llama8b,0,1.031878113746643,0.75,0.0,0.0,0.0,0.0,1.1021066907146708e-20,0.0,4.668891506298678e-06,0.0,0.05531752482056618,0.0,0.0,0.0,1.5305995568116274e-31,0.0,6.484130517204765e-17,0.0,7.682466858852099e-13,0.0,0.0,0.0,0.0,0.0,1.2506266495452198e-38,0.0,1.4817556286046108e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0038,gsm8k_llama8b,0,0.7106685663263003,0.8333333333333334,0.0,0.0,0.008562764152884483,0.0,0.006360048893839121,0.0,0.0003332430496811867,0.0,0.0019304541638121009,0.0,1.1891918385350392e-13,0.0,8.832799942848357e-14,0.0,4.628060545338935e-15,0.0,2.6810039512872516e-14,0.0,2.2936536489987e-35,0.0,1.7036262269165458e-35,0.0,8.926371662823008e-37,0.0,5.1709859456893004e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0039,gsm8k_llama8b,1,0.40176873095333576,0.95,0.006922280788421631,0.1,0.03707978129386902,8.70388987550541e-08,0.006863821297883987,5.890862685247443e-16,4.849322067457251e-06,5.578201683062882e-35,0.029182353988289833,0.0,5.149618253520727e-13,0.029464170336723328,9.532436282379611e-14,1.9084080149500693e-10,6.734711318015659e-17,1.80621293533791e-29,4.052829035913752e-13,0.0,9.932325741948495e-35,1.730252989773362e-07,1.8385685875062843e-35,8.61243936647741e-16,1.2989572934499363e-38,8.122623490265034e-35,7.816893366033614e-35,0.0,0.0,2.861010123252443e-23,0.0,5.5129926859709e-32,0.0,0.0,0.0,0.0
gsm8k_0040,gsm8k_llama8b,1,0.7795192956924438,0.8,0.0,0.0,1.6135075501338856e-19,0.0,1.454925222788006e-05,0.0,0.034765806049108505,0.0,0.013256950303912163,0.0,2.2408302108030284e-30,0.0,2.0205919340681111e-16,0.0,4.828255308585161e-13,0.0,1.8411178614660684e-13,0.0,0.0,0.0,3.8972164596421863e-38,0.0,9.312496409926408e-35,0.0,3.551055935351337e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0041,gsm8k_llama8b,1,0.6988013938069344,0.9,0.022601103782653807,0.1,0.011692499741911888,0.0,0.04810282588005066,0.0,0.02752080373466015,0.0,0.06507191061973572,0.0,1.623847540807577e-13,1.0466807176686673e-22,6.680493831734413e-13,7.985520884046712e-28,3.822073679684429e-13,8.407790785948902e-44,9.037150368318425e-13,0.0,3.131995930100223e-35,9.87841531241429e-07,1.2885001099377294e-34,7.536614561598487e-12,7.371824113340929e-35,7.985520884046712e-28,1.7430402425548175e-34,0.0,0.0,0.12947867810726166,0.0,9.87841531241429e-07,0.0,1.0466807176686673e-22,0.0,0.0
gsm8k_0042,gsm8k_llama8b,1,0.6427031060059866,0.8333333333333334,0.0,0.0,0.0014747637324035168,0.0,0.007537762634456158,0.0,0.02281731553375721,0.0,0.005089787766337395,0.0,2.04814362355938e-14,0.0,1.0468401590458393e-13,0.0,3.168855965390155e-13,0.0,7.068668838195596e-14,0.0,3.950356959632208e-36,0.0,2.0190929226421908e-35,0.0,6.111930645662044e-35,0.0,1.3633693999608275e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0043,gsm8k_llama8b,0,0.731637064899717,0.8571428571428571,0.0,0.0,2.0738212697324343e-05,0.0,0.03401357680559158,0.0,0.04115631803870201,0.0,0.001930462894961238,0.0,2.880111602802818e-16,0.0,4.723786466154234e-13,0.0,5.715766401848121e-13,0.0,2.6810159791551026e-14,0.0,5.555014480330568e-38,0.0,9.111002443693563e-35,0.0,1.1024283081634367e-34,0.0,5.171009263295747e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0044,gsm8k_llama8b,0,0.7121554519981146,0.875,0.0,0.0,0.0036256075836718082,0.0,0.016268601641058922,0.0,0.04244289547204971,0.0,0.0020835064351558685,0.0,5.035223269150152e-14,0.0,2.259374328253405e-13,0.0,5.894445630379164e-13,0.0,2.8935621260162137e-14,0.0,9.711686944625964e-36,0.0,4.3577679191816067e-35,0.0,1.1368910704235355e-34,0.0,5.5809575371589165e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0045,gsm8k_llama8b,1,0.6071083918213844,0.9,0.0,0.0,0.010447629727423191,0.0,0.007128176745027304,0.0,0.0511222705245018,0.0,0.001930462778545916,0.0,1.4509609334335816e-13,0.0,9.899571532532084e-14,0.0,7.099831790188804e-13,0.0,2.6810158097485132e-14,0.0,2.798540669578706e-35,0.0,1.9093796382555682e-35,0.0,1.369379975787183e-34,0.0,5.17100890456334e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0046,gsm8k_llama8b,0,0.5567061603069305,0.9,0.0,0.0,0.02610855922102928,0.0,0.004762462805956602,0.0,1.256310333541677e-10,0.0,0.02031085267663002,0.0,3.6259420487828875e-13,0.0,6.614081840810443e-14,0.0,1.7447567583700076e-21,0.0,2.820759576437071e-13,0.0,6.99353418962323e-35,0.0,1.2756908949336128e-35,0.0,3.363116314379561e-43,0.0,5.440539700350202e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0047,gsm8k_llama8b,0,0.665003647406896,0.8888888888888888,0.0,0.0,0.008899039588868618,0.0,0.007848030887544155,0.0,0.024595724418759346,0.0,0.004651679191738367,0.0,1.2358935760643092e-13,0.0,1.0899300803253811e-13,0.0,3.4158404728888703e-13,0.0,6.460225421018456e-14,0.0,2.383729634447489e-35,0.0,2.1022024682425827e-35,0.0,6.58830202722018e-35,0.0,1.246015976265711e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0048,gsm8k_llama8b,1,1.1904747009277343,0.8,0.0,0.0,1.7360449319424323e-22,0.0,5.591977583208063e-07,0.0,0.031772978603839874,0.0,0.01697290688753128,0.0,2.411009443197561e-33,0.0,7.766107603684758e-18,0.0,4.412613395336773e-13,0.0,2.35718779564853e-13,0.0,0.0,0.0,1.497887164873798e-39,0.0,8.510827055792988e-35,0.0,4.546425578938968e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
