item_id,dataset,is_correct,total_tokens,total_episodes,prop_forward,prop_verification,prop_backtrack,prop_restart,prop_hesitation,prop_subgoal,prop_conclusion,backtrack_count,verification_count,restart_count,vf_ratio,bt_position_mean,first_conclusion_pos,v_clustering,max_forward_run,transition_entropy,cycle_count,wait_ratio,question_mark_count,negation_count,repetition_rate_4gram,semantic_recurrence_rate,max_semantic_cycle_span,progress_repetition,termination_recycle,revision_ineffectiveness
math500_0012,math500,1,1123.0,118.0,0.8813559322033898,0.0084745762711864,0.0169491525423728,0.0084745762711864,0.0084745762711864,0.0423728813559322,0.0338983050847457,2.0,1.0,1.0,0.0096153846153846,0.7264957264957265,0.7692307692307693,0.0,42.0,0.634710366611,26.0,0.0026714158504007,0.0,3.0,0.175,0.03551429413498379,0.9491525423728814,0.7153488902582062,0.27968883514404297,0.12061411142349243
math500_0013,math500,1,119.0,9.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0086206896551723,0.0,0.0,0.5582874082028866,0.39674288034439087,0.0
math500_0014,math500,1,644.0,60.0,0.8333333333333334,0.0166666666666666,0.05,0.0166666666666666,0.05,0.0166666666666666,0.0166666666666666,3.0,1.0,1.0,0.02,0.3559322033898305,1.0,0.0,18.0,0.4464604031327717,18.0,0.0062111801242236,2.0,0.0,0.0624024960998439,0.03331385154880187,0.9833333333333333,0.6760341355861244,0.32316553592681885,0.06163396298264464
math500_0015,math500,1,1304.0,138.0,0.8405797101449275,0.0072463768115942,0.0869565217391304,0.0072463768115942,0.0217391304347826,0.0217391304347826,0.0144927536231884,12.0,1.0,1.0,0.0086206896551724,0.6076642335766423,0.9927007299270072,0.0,18.0,0.5883010823176092,65.0,0.0115030674846625,2.0,3.0,0.0799385088393543,0.03671103477887505,0.7246376811594203,0.7159282525824586,0.2589476406574249,0.19597918478151163
math500_0016,math500,1,1487.0,117.0,0.7777777777777778,0.0512820512820512,0.0512820512820512,0.0683760683760683,0.0341880341880341,0.0085470085470085,0.0085470085470085,6.0,6.0,8.0,0.0659340659340659,0.4324712643678161,1.0,0.6685771943856652,17.0,0.6985809497500179,36.0,0.0080699394754539,4.0,5.0,0.1300539083557951,0.017841079460269867,0.9829059829059829,0.6892198057010256,0.3201553225517273,0.24563079637785754
math500_0017,math500,1,6189.0,364.0,0.7362637362637363,0.0164835164835164,0.1181318681318681,0.0549450549450549,0.0659340659340659,0.0054945054945054,0.0027472527472527,43.0,6.0,20.0,0.0223880597014925,0.5218784034851688,1.0,0.6572569301421693,17.0,1.1812593305285206,224.0,0.008886734529003,21.0,63.0,0.3003556417717427,0.031566290732538846,0.978021978021978,0.7793014698531017,0.30958178639411926,0.316260835983687
math500_0018,math500,0,5230.0,332.0,0.6445783132530121,0.0,0.2469879518072289,0.0271084337349397,0.072289156626506,0.0060240963855421,0.003012048192771,82.0,0.0,9.0,0.0,0.5337852774298136,1.0,0.0,15.0,1.1774145374740868,243.0,0.017208413001912,17.0,48.0,0.2986416682609527,0.05652293326009338,0.9608433734939759,0.7873958368585909,0.3576107621192932,0.4499491600779794
math500_0019,math500,1,2784.0,225.0,0.8755555555555555,0.0266666666666666,0.0577777777777777,0.0,0.0133333333333333,0.0222222222222222,0.0044444444444444,13.0,6.0,0.0,0.0304568527918781,0.4763049450549451,1.0,0.7837806236264215,46.0,0.7241837128531466,68.0,0.007183908045977,10.0,6.0,0.1639697950377562,0.014053491351697629,0.9155555555555556,0.7234111948803599,0.2893449068069458,0.46068579560289014
math500_0020,math500,1,719.0,57.0,0.7192982456140351,0.0175438596491228,0.0526315789473684,0.1052631578947368,0.0701754385964912,0.0,0.0350877192982456,3.0,1.0,6.0,0.024390243902439,0.5178571428571429,0.3214285714285714,0.0,16.0,0.6738208747140638,12.0,0.0069541029207232,1.0,4.0,0.0488826815642458,0.11688311688311688,0.8245614035087719,0.6628766868795668,0.39514780044555664,0.311973936855793
math500_0021,math500,1,9068.0,841.0,0.6979785969084423,0.0178359096313912,0.2437574316290131,0.0095124851367419,0.0237812128418549,0.0023781212841854,0.0047562425683709,205.0,15.0,8.0,0.0255536626916524,0.6019976771196284,0.7785714285714286,1.088044001987119,26.0,1.2510864597521263,634.0,0.0244816938685487,49.0,121.0,0.2300055157198014,0.01855667177478858,0.9940546967895363,0.8239865885692693,0.2618888318538666,0.3681676191099884
math500_0022,math500,1,929.0,101.0,0.9207920792079208,0.0198019801980198,0.0198019801980198,0.0,0.0099009900990099,0.0198019801980198,0.0099009900990099,2.0,2.0,0.0,0.021505376344086,0.6599999999999999,1.0,0.0,50.0,0.4811006171891715,40.0,0.0032292787944025,0.0,4.0,0.1155507559395248,0.04101010101010101,0.8811881188118812,0.7373808425664902,0.3028961420059204,0.3960332026084264
math500_0023,math500,0,1074.0,97.0,0.8247422680412371,0.0515463917525773,0.0206185567010309,0.0206185567010309,0.0309278350515463,0.0309278350515463,0.0206185567010309,2.0,5.0,2.0,0.0625,0.5677083333333334,0.9895833333333334,0.8757993579022737,15.0,0.3839900198952489,23.0,0.0055865921787709,3.0,1.0,0.0634920634920634,0.019736842105263157,0.8969072164948454,0.6537618242048968,0.28822657465934753,0.3425940712913871
math500_0024,math500,1,1908.0,201.0,0.8805970149253731,0.0199004975124378,0.0298507462686567,0.0199004975124378,0.0398009950248756,0.0049751243781094,0.0049751243781094,6.0,4.0,4.0,0.0225988700564971,0.6141666666666666,1.0,0.3891079010733217,25.0,0.4108206270913055,66.0,0.0078616352201257,12.0,12.0,0.1181102362204724,0.028542713567839197,0.9900497512437811,0.7363505323231221,0.270862877368927,0.4845486022531986
math500_0025,math500,0,1409.0,110.0,0.8272727272727273,0.0272727272727272,0.0181818181818181,0.0,0.0636363636363636,0.0181818181818181,0.0454545454545454,2.0,3.0,0.0,0.0329670329670329,0.9311926605504588,0.908256880733945,0.4455445544554455,47.0,0.997007501823591,26.0,0.0042583392476933,0.0,2.0,0.185633001422475,0.018008834522595992,0.8545454545454545,0.6961226459216634,0.19003944098949432,0.34394486496845883
math500_0026,math500,0,8033.0,572.0,0.7657342657342657,0.0104895104895104,0.1783216783216783,0.0104895104895104,0.0174825174825174,0.0069930069930069,0.0104895104895104,102.0,6.0,6.0,0.0136986301369863,0.5165344596682806,0.7793345008756567,0.7200062093384089,24.0,1.0853781275782313,450.0,0.0144404332129963,17.0,97.0,0.3316313823163138,0.031062770762282237,0.9283216783216783,0.820793090998187,0.30208268761634827,0.3456819149665534
math500_0027,math500,1,647.0,39.0,0.6666666666666666,0.0512820512820512,0.0256410256410256,0.0,0.2051282051282051,0.0256410256410256,0.0256410256410256,1.0,2.0,0.0,0.0769230769230769,0.6578947368421053,1.0,0.0,7.0,0.698523235400178,3.0,0.0139103554868624,1.0,3.0,0.0232919254658384,0.01991465149359886,0.9743589743589743,0.6215891093015671,0.3111751973628998,0.37642163038253784
math500_0028,math500,1,506.0,44.0,0.8181818181818182,0.0227272727272727,0.0681818181818181,0.0454545454545454,0.0227272727272727,0.0,0.0227272727272727,3.0,1.0,2.0,0.0277777777777777,0.3565891472868217,1.0,0.0,11.0,0.2248942427281121,6.0,0.0079051383399209,2.0,2.0,0.0298210735586481,0.08970099667774087,0.9090909090909091,0.6465473500795142,0.3134012222290039,0.4671057164669037
math500_0029,math500,1,486.0,36.0,0.75,0.0,0.0277777777777777,0.0555555555555555,0.0833333333333333,0.0555555555555555,0.0277777777777777,1.0,0.0,2.0,0.0,0.7714285714285715,1.0,0.0,9.0,0.5030848318579412,9.0,0.0061728395061728,0.0,1.0,0.0848861283643892,0.01680672268907563,0.8888888888888888,0.5824684066431862,0.26696881651878357,0.38012629747390747
math500_0030,math500,1,1474.0,135.0,0.8148148148148148,0.0074074074074074,0.0888888888888888,0.0444444444444444,0.0296296296296296,0.0074074074074074,0.0074074074074074,12.0,1.0,6.0,0.009090909090909,0.4434079601990049,1.0,0.0,19.0,0.7458451161219278,64.0,0.0101763907734057,5.0,13.0,0.0774983004758668,0.04702053641566603,0.9111111111111111,0.7318513105387119,0.3637846112251282,0.4982970441476657
math500_0031,math500,0,681.0,57.0,0.8070175438596491,0.0701754385964912,0.0175438596491228,0.0526315789473684,0.0175438596491228,0.0175438596491228,0.0175438596491228,1.0,4.0,3.0,0.0869565217391304,0.8035714285714286,1.0,0.8560373823613078,14.0,0.5622998978605124,8.0,0.0044052863436123,0.0,3.0,0.0176991150442478,0.06038961038961039,0.9122807017543859,0.6918228260640586,0.32627439498901367,0.5108374580740929
math500_0032,math500,1,7540.0,516.0,0.5891472868217055,0.0077519379844961,0.3352713178294573,0.0348837209302325,0.0251937984496124,0.0,0.0077519379844961,173.0,4.0,18.0,0.0131578947368421,0.5360906897132274,0.8718446601941747,1.1261882349270027,17.0,1.2828782479901817,382.0,0.0249336870026525,33.0,94.0,0.3372694706116492,0.0209058970193797,0.9941860465116279,0.7837666161430692,0.28791236877441406,0.34759641550429
math500_0033,math500,0,705.0,66.0,0.7878787878787878,0.0606060606060606,0.0303030303030303,0.0,0.0757575757575757,0.0303030303030303,0.0151515151515151,2.0,4.0,0.0,0.0769230769230769,0.5769230769230769,1.0,0.532340255455183,19.0,0.4912507288228642,14.0,0.0056737588652482,4.0,1.0,0.0313390313390313,0.027884615384615386,0.696969696969697,0.6535236819432332,0.33986738324165344,0.3938957452774048
math500_0034,math500,1,1395.0,143.0,0.8321678321678322,0.0069930069930069,0.0559440559440559,0.0349650349650349,0.0419580419580419,0.0209790209790209,0.0069930069930069,8.0,1.0,5.0,0.0084033613445378,0.5845070422535211,1.0,0.0,38.0,0.9409720620381584,59.0,0.0078853046594982,1.0,4.0,0.0660919540229885,0.018279892118669462,0.8461538461538461,0.6989455355436239,0.27612167596817017,0.26350361332297323
math500_0035,math500,1,1139.0,101.0,0.8514851485148515,0.0198019801980198,0.0099009900990099,0.0495049504950495,0.0495049504950495,0.0099009900990099,0.0099009900990099,1.0,2.0,5.0,0.0232558139534883,0.26,1.0,0.0,36.0,0.6179751707601023,23.0,0.0043898156277436,1.0,2.0,0.0818661971830986,0.018585858585858588,0.7722772277227723,0.6836886619031429,0.30913442373275757,0.3035553842782974
math500_0036,math500,0,1929.0,227.0,0.8810572687224669,0.013215859030837,0.039647577092511,0.0088105726872246,0.0352422907488986,0.0176211453744493,0.0044052863436123,9.0,3.0,2.0,0.015,0.4370698131760078,1.0,0.2352941176470588,41.0,0.6634475191221586,69.0,0.0072576464489372,5.0,1.0,0.0950155763239875,0.018485742379547688,0.8678414096916299,0.7412503918847151,0.29505571722984314,0.29478109784593637
math500_0037,math500,1,656.0,41.0,0.8536585365853658,0.048780487804878,0.0,0.024390243902439,0.048780487804878,0.0,0.024390243902439,0.0,2.0,1.0,0.0571428571428571,0.0,1.0,0.0,13.0,0.2474532623883873,8.0,0.0045731707317073,5.0,3.0,0.0398162327718223,0.06923076923076923,0.9512195121951219,0.6848960502073169,0.4124089479446411,0.22261877357959747
math500_0038,math500,1,863.0,73.0,0.7123287671232876,0.0547945205479452,0.0958904109589041,0.0410958904109589,0.0547945205479452,0.0136986301369863,0.0273972602739726,7.0,4.0,3.0,0.0769230769230769,0.5515873015873016,0.9722222222222222,0.4647325374459451,6.0,0.5508695092772763,25.0,0.0139049826187717,9.0,5.0,0.0616279069767441,0.06259780907668232,0.9726027397260274,0.6836454986284177,0.3248802423477173,0.29748112298548224
math500_0039,math500,1,1287.0,116.0,0.8275862068965517,0.0517241379310344,0.0258620689655172,0.0086206896551724,0.043103448275862,0.0172413793103448,0.0258620689655172,3.0,6.0,1.0,0.0625,0.4956521739130434,0.3391304347826087,0.8371673804448835,26.0,0.7290611281025118,35.0,0.0046620046620046,3.0,7.0,0.0334890965732087,0.020289855072463767,0.75,0.6904748804057421,0.3086530566215515,0.11866595689207315
math500_0040,math500,1,512.0,40.0,0.8,0.025,0.025,0.0,0.1,0.025,0.025,1.0,1.0,0.0,0.03125,0.717948717948718,1.0,0.0,9.0,0.3866530952395258,11.0,0.0078125,2.0,2.0,0.0628683693516699,0.09986504723346828,0.975,0.650200142310216,0.3162277340888977,0.11238660663366318
math500_0041,math500,1,10771.0,1004.0,0.6613545816733067,0.0079681274900398,0.2639442231075697,0.0219123505976095,0.0388446215139442,0.0019920318725099,0.0039840637450199,265.0,8.0,22.0,0.0120481927710843,0.5370981395436333,0.9680957128614156,0.650098529842194,16.0,0.966503386983893,803.0,0.0262742549438306,13.0,268.0,0.4146545319465081,0.029504301466856914,0.9731075697211156,0.8604831247630409,0.3009321987628937,0.36799134235229164
math500_0042,math500,1,716.0,75.0,0.8933333333333333,0.0,0.0133333333333333,0.0,0.0533333333333333,0.0266666666666666,0.0133333333333333,1.0,0.0,0.0,0.0,0.4189189189189189,1.0,0.0,16.0,0.1642333582991031,2.0,0.0069832402234636,8.0,9.0,0.0434782608695651,0.05109218807848945,0.72,0.6846959745964488,0.3193120062351227,0.44584275782108307
math500_0043,math500,0,4472.0,506.0,0.8241106719367589,0.0138339920948616,0.0592885375494071,0.0355731225296442,0.0573122529644268,0.0079051383399209,0.0019762845849802,30.0,7.0,18.0,0.0167865707434052,0.3962376237623762,1.0,0.6819005982736237,43.0,1.3021971638294856,229.0,0.0098389982110912,6.0,36.0,0.1067352875363616,0.011386138613861386,0.9387351778656127,0.7486671712876547,0.24094469845294952,0.2617762075426678
math500_0044,math500,1,930.0,94.0,0.776595744680851,0.0212765957446808,0.0957446808510638,0.0319148936170212,0.0319148936170212,0.0,0.0425531914893617,9.0,2.0,3.0,0.0273972602739726,0.5412186379928315,0.4193548387096774,0.0,14.0,0.985733680344258,44.0,0.0139784946236559,6.0,3.0,0.0841423948220064,0.029686769518466573,0.9893617021276596,0.7063691181841717,0.3010503053665161,0.4142220947477553
math500_0045,math500,1,1046.0,94.0,0.8085106382978723,0.0425531914893617,0.0212765957446808,0.0531914893617021,0.0425531914893617,0.0106382978723404,0.0212765957446808,2.0,4.0,5.0,0.0526315789473684,0.510752688172043,0.989247311827957,0.5778494913055441,11.0,0.3937722174646381,34.0,0.0047801147227533,1.0,3.0,0.0862895493767976,0.04978962131837307,0.9148936170212766,0.7047315412952053,0.33812329173088074,0.22192898839712144
math500_0046,math500,1,1027.0,64.0,0.828125,0.03125,0.015625,0.03125,0.046875,0.03125,0.015625,1.0,2.0,2.0,0.0377358490566037,0.9523809523809524,1.0,0.0,25.0,0.4471188278864419,15.0,0.0038948393378773,7.0,5.0,0.19921875,0.03379416282642089,0.875,0.6954647879751902,0.2885913550853729,0.3231462786595027
math500_0047,math500,1,496.0,38.0,0.8421052631578947,0.0263157894736842,0.0263157894736842,0.0,0.0526315789473684,0.0263157894736842,0.0263157894736842,1.0,1.0,0.0,0.03125,0.4054054054054054,1.0,0.0,18.0,0.1587128886399192,6.0,0.0060483870967741,0.0,1.0,0.0872210953346855,0.05105105105105105,0.7368421052631579,0.6547367363362699,0.2549249529838562,0.2519325017929077
math500_0048,math500,0,395.0,38.0,0.7105263157894737,0.0526315789473684,0.0263157894736842,0.0263157894736842,0.131578947368421,0.0,0.0526315789473684,1.0,2.0,1.0,0.074074074074074,0.3783783783783784,0.972972972972973,0.0,9.0,0.4607120693951756,4.0,0.0050632911392405,4.0,2.0,0.0127551020408163,0.04054054054054054,0.9736842105263158,0.6332156887731036,0.32953664660453796,0.17777494713664055
math500_0049,math500,1,974.0,101.0,0.8118811881188119,0.0594059405940594,0.0198019801980198,0.0099009900990099,0.0693069306930693,0.0198019801980198,0.0099009900990099,2.0,6.0,1.0,0.073170731707317,0.4599999999999999,1.0,0.6774191471455586,24.0,0.6175357692741107,18.0,0.0061601642710472,1.0,3.0,0.0720906282183315,0.038181818181818185,0.8811881188118812,0.706661578118801,0.34669339656829834,0.2816219702363014
math500_0050,math500,1,1675.0,140.0,0.8071428571428572,0.0714285714285714,0.0714285714285714,0.0,0.0214285714285714,0.0071428571428571,0.0214285714285714,10.0,10.0,0.0,0.0884955752212389,0.5841726618705035,0.7697841726618705,0.868753295086179,18.0,0.7651872706579352,55.0,0.008955223880597,9.0,20.0,0.1106459330143541,0.027942863100823688,0.9714285714285714,0.7335497476428533,0.2893558740615845,0.3762948560443791
math500_0051,math500,1,1302.0,105.0,0.9142857142857144,0.019047619047619,0.0,0.019047619047619,0.019047619047619,0.019047619047619,0.0095238095238095,0.0,2.0,2.0,0.0208333333333333,0.0,1.0,0.0,39.0,0.3079502598192116,32.0,0.0015360983102918,0.0,3.0,0.2602001539645882,0.03902165795369679,0.9523809523809523,0.7521495983864253,0.3233853578567505,0.33957865461707115
math500_0052,math500,1,798.0,76.0,0.7763157894736842,0.0263157894736842,0.0131578947368421,0.0394736842105263,0.1184210526315789,0.0131578947368421,0.0131578947368421,1.0,2.0,3.0,0.0338983050847457,0.4266666666666667,1.0,0.0,12.0,0.3793933282069598,25.0,0.012531328320802,3.0,3.0,0.0578616352201257,0.04576576576576576,0.881578947368421,0.7218552929162979,0.3347056210041046,0.1497137372692426
math500_0053,math500,0,455.0,36.0,0.7222222222222222,0.0277777777777777,0.0555555555555555,0.0,0.0277777777777777,0.1111111111111111,0.0555555555555555,2.0,1.0,0.0,0.0384615384615384,0.5571428571428572,0.9714285714285714,0.0,14.0,0.4878924006903534,7.0,0.0065934065934065,2.0,0.0,0.0398230088495574,0.10084033613445378,0.9722222222222222,0.6696440451046718,0.3745591938495636,0.028367970138788223
math500_0054,math500,1,86.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0120481927710843,0.0,0.0,0.5848168194293976,0.3451085686683655,0.0
math500_0055,math500,1,825.0,66.0,0.8636363636363636,0.0,0.0151515151515151,0.0454545454545454,0.0454545454545454,0.0151515151515151,0.0151515151515151,1.0,0.0,3.0,0.0,0.3846153846153846,1.0,0.0,32.0,0.2850449447601636,8.0,0.0024242424242424,5.0,1.0,0.2055961070559611,0.025961538461538463,0.9393939393939394,0.635031400506313,0.25623106956481934,0.1801969806353251
math500_0056,math500,1,591.0,48.0,0.8125,0.0416666666666666,0.0208333333333333,0.0,0.0625,0.0416666666666666,0.0208333333333333,1.0,2.0,0.0,0.0512820512820512,0.3404255319148936,1.0,0.0,16.0,0.5331819869807243,3.0,0.0033840947546531,0.0,3.0,0.0204081632653061,0.012950971322849213,0.7083333333333334,0.59397051816291,0.29706674814224243,0.1625768542289734
math500_0057,math500,1,2200.0,172.0,0.9069767441860463,0.0,0.0232558139534883,0.0348837209302325,0.0232558139534883,0.005813953488372,0.005813953488372,4.0,0.0,6.0,0.0,0.3728070175438596,1.0,0.0,45.0,0.3745490734727513,38.0,0.0022727272727272,1.0,2.0,0.1005917159763313,0.04946680426556588,0.9941860465116279,0.7502915844408392,0.27337124943733215,0.3150493161021067
math500_0058,math500,1,1538.0,139.0,0.7194244604316546,0.0359712230215827,0.0575539568345323,0.1007194244604316,0.0359712230215827,0.0287769784172661,0.0215827338129496,8.0,5.0,14.0,0.05,0.4737318840579709,0.3840579710144927,0.66332495807108,16.0,1.2350338954536977,69.0,0.0084525357607282,4.0,3.0,0.1022801302931596,0.12038506294298107,0.9928057553956835,0.7277530927373015,0.3712620139122009,0.26708364428486675
math500_0059,math500,1,693.0,58.0,0.896551724137931,0.0344827586206896,0.0172413793103448,0.0,0.0172413793103448,0.0172413793103448,0.0172413793103448,1.0,2.0,0.0,0.0384615384615384,0.5263157894736842,1.0,0.0,18.0,0.1551500590950546,16.0,0.0072150072150072,1.0,2.0,0.1130434782608695,0.05012531328320802,0.9655172413793104,0.6586576240104541,0.3122949004173279,0.7564820051193237
math500_0060,math500,0,1612.0,148.0,0.9324324324324323,0.0067567567567567,0.0067567567567567,0.0202702702702702,0.0202702702702702,0.0067567567567567,0.0067567567567567,1.0,1.0,3.0,0.0072463768115942,0.8095238095238095,1.0,0.0,83.0,0.2226120615138899,78.0,0.0018610421836228,1.0,2.0,0.1050341827221876,0.038113875687261205,0.9797297297297297,0.7573120214653258,0.32652750611305237,0.17552953958511353
math500_0061,math500,1,671.0,54.0,0.7777777777777778,0.0555555555555555,0.074074074074074,0.0,0.0555555555555555,0.0185185185185185,0.0185185185185185,4.0,3.0,0.0,0.0714285714285714,0.6132075471698113,1.0,0.6666666666666666,16.0,0.7587351843907035,18.0,0.0104321907600596,2.0,3.0,0.0943113772455089,0.019593613933236574,0.8333333333333334,0.6418115181742974,0.22931772470474243,0.25716042146086693
math500_0062,math500,1,2547.0,187.0,0.8181818181818182,0.0267379679144385,0.0641711229946524,0.0106951871657754,0.0374331550802139,0.0374331550802139,0.0053475935828877,12.0,5.0,2.0,0.0326797385620915,0.6662186379928315,1.0,0.5773502691896257,25.0,0.7947164799405577,79.0,0.0054966627404789,5.0,8.0,0.1607704402515722,0.012089508863702412,0.946524064171123,0.7021347290125265,0.19131800532341003,0.3010164693530117
math500_0063,math500,1,1421.0,148.0,0.9121621621621622,0.027027027027027,0.0202702702702702,0.0,0.027027027027027,0.0,0.0135135135135135,3.0,4.0,0.0,0.0296296296296296,0.5374149659863946,0.5102040816326531,0.6901270460714563,59.0,0.2966886121616033,33.0,0.0035186488388458,3.0,6.0,0.0733427362482369,0.03764793588668344,0.9662162162162162,0.7491090167947367,0.3238106369972229,0.23253914713859558
math500_0064,math500,0,1107.0,98.0,0.8979591836734694,0.010204081632653,0.0204081632653061,0.0,0.0408163265306122,0.0204081632653061,0.010204081632653,2.0,1.0,0.0,0.0113636363636363,0.4793814432989691,1.0,0.0,65.0,0.4065957550146081,9.0,0.003613369467028,0.0,1.0,0.1358695652173913,0.040378006872852236,0.8571428571428571,0.719196691561836,0.27014991641044617,0.43312206119298935
math500_0065,math500,1,856.0,65.0,0.8153846153846154,0.0461538461538461,0.0461538461538461,0.0153846153846153,0.0461538461538461,0.0,0.0307692307692307,3.0,3.0,1.0,0.0566037735849056,0.4479166666666667,0.984375,0.625,19.0,0.3377682510698753,13.0,0.0070093457943925,10.0,15.0,0.0926143024618991,0.07490079365079365,0.9846153846153847,0.6875372233334929,0.3534502387046814,0.4568518300851186
