item_id,dataset,is_correct,h0_total_per_step,h0_n_per_step,h1_total_per_step,h1_n_per_step,h0_pi_0_0,h1_pi_0_0,h0_pi_0_1,h1_pi_0_1,h0_pi_0_2,h1_pi_0_2,h0_pi_0_3,h1_pi_0_3,h0_pi_1_0,h1_pi_1_0,h0_pi_1_1,h1_pi_1_1,h0_pi_1_2,h1_pi_1_2,h0_pi_1_3,h1_pi_1_3,h0_pi_2_0,h1_pi_2_0,h0_pi_2_1,h1_pi_2_1,h0_pi_2_2,h1_pi_2_2,h0_pi_2_3,h1_pi_2_3,h0_pi_3_0,h1_pi_3_0,h0_pi_3_1,h1_pi_3_1,h0_pi_3_2,h1_pi_3_2,h0_pi_3_3,h1_pi_3_3
math500_0010,math500_deepseek_r1,1,0.3063582495029131,0.9928057553956835,0.01790943168264499,0.2589928057553957,0.19481441378593445,0.02302907407283783,0.07704398036003113,7.648571880014554e-12,0.10800996422767639,9.205077031592905e-32,0.001930904807522893,0.0,2.705571877648083e-12,0.024598626419901848,1.069982427312488e-12,2.3546802285778767e-09,1.5000362063588568e-12,3.626523250312287e-25,2.681629739228683e-14,0.0,5.218370234895458e-34,0.2060224711894989,2.063728647194821e-34,1.5888055031609838e-06,2.8931948840997113e-34,2.3759003620222715e-22,5.1721930802384084e-36,0.0,0.0,0.002319565275683999,0.0,5.95099178268832e-11,0.0,2.3423235215276015e-29,0.0,0.0
math500_0011,math500_deepseek_r1,0,0.2401995165230826,0.9954128440366973,0.0158636624659967,0.30275229357798167,0.31173208355903625,0.06366513669490814,0.11852801591157913,1.2079973132905764e-10,0.12868650257587433,5.528541020278888e-30,0.060529861599206924,0.0,4.329317720291881e-12,2.5418639779672958e-05,1.6461103313769598e-12,2.1791560729836866e-14,1.7871907296088119e-12,5.647621098881417e-33,8.406353412850065e-13,0.0,8.350175548943968e-34,0.04878615215420723,3.1749347068754086e-34,1.1211211585759884e-06,3.447044200346498e-34,1.4344995263463016e-20,1.6213751997122684e-34,2.802596928649634e-45,0.0,0.3426673710346222,0.0,0.000116914146929048,0.0,2.754431823667624e-18,0.0,1.0888089067803829e-42
math500_0012,math500_deepseek_r1,1,0.5648990359319292,0.9782608695652174,0.01829480606576671,0.1956521739130435,0.0897674560546875,4.8156249249586836e-05,0.04114406928420067,1.9796018868741515e-14,0.15111026167869568,1.1301627427975203e-34,0.0771849974989891,0.0,1.2466853721235238e-12,0.0011184595059603453,5.714065288639492e-13,4.600505631828511e-13,2.098610781681165e-12,2.4563381216700008e-32,1.0719410385370831e-12,0.0,2.40454394876155e-34,0.06863170862197876,1.1021001110590421e-34,1.4218218211681233e-06,4.047694951734061e-34,1.7347341000777996e-19,2.0675060707405394e-34,2.956739759725364e-43,0.0,0.020431190729141235,0.0,0.0001599783863639459,0.0,1.9632069739039594e-17,0.0,3.3458803432683657e-41
math500_0013,math500_deepseek_r1,1,0.5709827141119883,0.9615384615384616,0.015268409481415382,0.2692307692307692,0.04548744857311249,0.0027394788339734077,0.05466235801577568,4.609192801735551e-13,0.02146732062101364,1.0770123524653578e-33,0.037294093519449234,0.0,6.317271467222441e-13,0.0003194039745721966,7.591477359930598e-13,1.3677193058669879e-12,2.9813694915614697e-13,2.7643588696988065e-29,5.179382855761971e-13,0.0,1.2184437460767164e-34,0.11363357305526733,1.4642062096719293e-34,1.6423210524862952e-07,5.750316326131083e-35,3.3382380754114075e-24,9.989733258540557e-35,0.0,0.0,0.001867897342890501,0.0,5.328301818860459e-13,0.0,5.599194813531672e-30,0.0,0.0
math500_0014,math500_deepseek_r1,1,0.33112028532808546,0.9868421052631579,0.013407741722307707,0.23684210526315788,0.1504577398300171,0.007952802814543247,0.013304692693054676,6.836957215650141e-13,0.09522451460361481,9.212200453890491e-34,0.0537593737244606,0.0,2.089548586242662e-12,1.300226358580403e-05,1.8477482998519035e-13,4.373879730623642e-13,1.3224727302835193e-12,4.74291940133055e-31,7.46607203144789e-13,0.0,4.030216360927791e-34,0.04189252108335495,3.563843741205412e-35,3.6434009871300077e-06,2.5507191967624458e-34,8.786628863122561e-19,1.4400184618994674e-34,2.9441280735464407e-42,0.0,0.10971194505691528,0.0,0.00020967498130630702,0.0,5.0576833588921805e-17,0.0,1.6947163497697905e-40
math500_0015,math500_deepseek_r1,1,0.4695069810315486,0.967741935483871,0.025153619627798756,0.1935483870967742,0.07094552367925644,0.00019723149307537824,0.0171783659607172,1.131957551238523e-14,0.08368699252605438,9.068919545043977e-36,0.031592220067977905,0.0,9.852874809437862e-13,5.467673690873198e-05,2.3857218284240034e-13,3.27190496918206e-10,1.1622402259353626e-12,3.2190875382106943e-24,4.3875100492855867e-13,0.0,1.9003730441614285e-34,0.11800969392061234,4.6014605828849737e-35,7.249628833960742e-05,2.2416707116717274e-34,7.136451103964493e-19,8.462409660302942e-35,9.668959403841238e-44,0.0,0.04939441755414009,0.0,5.603001045528799e-05,0.0,8.867900392281662e-19,0.0,1.9478048654114957e-43
math500_0016,math500_deepseek_r1,1,0.7056180406361818,0.9375,0.012089602649211884,0.125,0.020081305876374245,5.74532370373175e-43,0.06628401577472687,0.0,0.0015475309919565916,0.0,0.06155562400817871,0.0,2.7888805089089364e-13,3.904815941481672e-19,9.205486850225042e-13,2.5177312384425012e-27,2.1492022774633433e-14,2.6624670822171524e-44,8.548810531000539e-13,0.0,5.379052965813172e-35,8.251233339251485e-06,1.7755081082496243e-34,3.49825160159134e-12,4.145273854171069e-36,3.669810157075053e-29,1.6488516913965182e-34,0.0,0.0,0.0907861664891243,0.0,6.822611453571881e-08,0.0,7.15771315326668e-25,0.0,0.0
math500_0017,math500_deepseek_r1,1,0.27387573776926794,0.995475113122172,0.020955905722816606,0.3665158371040724,0.3694869875907898,0.06405173242092133,0.10512622445821762,2.0469745690143704e-11,0.16043755412101746,1.4644765889846528e-31,0.047374315559864044,0.0,5.131414390624478e-12,5.1402261306066066e-05,1.4599870791498493e-12,6.001353580753488e-11,2.2281475709623466e-12,1.7272772039714923e-27,6.579317711301325e-13,0.0,9.897215195057371e-34,0.3373023569583893,2.8159495228050806e-34,7.572281901957467e-06,4.297538469984165e-34,1.2628733140439291e-19,1.2689858705647477e-34,3.6433760072445244e-44,0.0,0.29451239109039307,0.0,5.941823110333644e-05,0.0,1.0841767366816684e-18,0.0,3.0127916982983567e-43
math500_0018,math500_deepseek_r1,0,0.193057691130889,0.99609375,0.012293486390262842,0.34375,0.3116401135921478,0.0873396247625351,0.03565560281276703,2.061757292670663e-10,0.06390219181776047,1.6160621103466356e-29,0.0022979704663157463,0.0,4.328043999579645e-12,0.0005718261236324906,4.951829961699628e-13,1.0970196105686281e-13,8.874700020006232e-13,6.113293449858148e-29,3.19140838701739e-14,0.0,8.347709765872126e-34,0.13628892600536346,9.550842238851901e-35,1.3259765182738192e-05,1.711707693181264e-34,2.435380958952076e-20,6.155428384924314e-36,0.0,0.0,0.0010362915927544236,0.0,8.451652178109725e-08,0.0,1.3907986314861357e-22,0.0,0.0
math500_0019,math500_deepseek_r1,1,0.3635047439293101,0.993103448275862,0.023943919560004925,0.35172413793103446,0.2871587574481964,0.05163810774683952,0.07641761749982834,5.959509968844756e-11,0.20401138067245483,1.3759019376657296e-30,0.02964423969388008,0.0,3.988044269820357e-12,0.0022124117240309715,1.0612835480219851e-12,3.177344455249087e-12,2.8332986998225174e-12,1.727405278312794e-27,4.1169753153477706e-13,0.0,7.691939120101796e-34,0.2641356289386749,2.0469507612242367e-34,2.2525835447595455e-05,5.464724463469039e-34,4.216408092764435e-20,7.940615868373213e-35,1.401298464324817e-45,0.0,0.09979613125324249,0.0,5.614537440123968e-05,0.0,1.0637771186076154e-18,0.0,2.802596928649634e-43
