item_id,dataset,is_correct,total_tokens,total_episodes,prop_forward,prop_verification,prop_backtrack,prop_restart,prop_hesitation,prop_subgoal,prop_conclusion,backtrack_count,verification_count,restart_count,vf_ratio,bt_position_mean,first_conclusion_pos,v_clustering,max_forward_run,transition_entropy,cycle_count,wait_ratio,question_mark_count,negation_count,repetition_rate_4gram
arc_0022,arc_challenge,0,894.0,58.0,0.7241379310344828,0.017241379310344827,0.08620689655172414,0.05172413793103448,0.06896551724137931,0.017241379310344827,0.034482758620689655,5.0,1.0,3.0,0.023809523809523808,0.6596491228070176,0.9473684210526315,0.0,23.0,0.8587991281531578,17.0,0.006711409395973154,1.0,13.0,0.10662177328843991
arc_0023,arc_challenge,0,187.0,14.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.04347826086956519
arc_0024,arc_challenge,1,405.0,32.0,0.96875,0.0,0.03125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6774193548387096,1.0,0.0,21.0,0.10542115015926606,4.0,0.0024691358024691358,1.0,5.0,0.027363184079602032
arc_0025,arc_challenge,1,303.0,26.0,0.8461538461538461,0.0,0.07692307692307693,0.0,0.038461538461538464,0.0,0.038461538461538464,2.0,0.0,0.0,0.0,0.56,1.0,0.0,8.0,0.31892190278877147,2.0,0.009900990099009901,5.0,5.0,0.020000000000000018
arc_0026,arc_challenge,1,384.0,26.0,0.9230769230769231,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.17106172624575844,0.0,0.0026041666666666665,0.0,8.0,0.013123359580052507
arc_0027,arc_challenge,1,162.0,15.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301883
arc_0028,arc_challenge,1,1126.0,91.0,0.8241758241758241,0.01098901098901099,0.06593406593406594,0.02197802197802198,0.054945054945054944,0.01098901098901099,0.01098901098901099,6.0,1.0,2.0,0.013333333333333334,0.7370370370370369,1.0,0.0,13.0,0.31060701708548527,33.0,0.006216696269982238,4.0,17.0,0.06233303650934996
arc_0029,arc_challenge,1,334.0,28.0,0.9285714285714286,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.23408332027616627,0.0,0.0029940119760479044,1.0,5.0,0.01812688821752262
arc_0030,arc_challenge,1,471.0,30.0,0.9333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.27586206896551724,1.0,0.0,21.0,0.15167355325982138,3.0,0.006369426751592357,1.0,8.0,0.023504273504273532
arc_0031,arc_challenge,1,600.0,38.0,0.8421052631578947,0.0,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.02631578947368421,1.0,0.0,1.0,0.0,0.8648648648648649,1.0,0.0,14.0,0.22367854580207253,3.0,0.0016666666666666668,0.0,8.0,0.051926298157453976
arc_0032,arc_challenge,1,415.0,30.0,0.9,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,1.0,1.0,0.0,0.037037037037037035,0.6896551724137931,1.0,0.0,11.0,0.17470680463804905,2.0,0.007228915662650603,3.0,17.0,0.029126213592232997
arc_0033,arc_challenge,0,325.0,19.0,0.8947368421052632,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.11243002220567129,0.0,0.003076923076923077,0.0,3.0,0.0
arc_0034,arc_challenge,1,287.0,25.0,0.92,0.0,0.04,0.0,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.7916666666666666,1.0,0.0,19.0,0.25659258936863766,4.0,0.003484320557491289,3.0,2.0,0.0035211267605633756
arc_0035,arc_challenge,1,837.0,64.0,0.703125,0.0,0.078125,0.03125,0.140625,0.015625,0.03125,5.0,0.0,2.0,0.0,0.7238095238095239,0.9206349206349206,0.0,11.0,0.8310357002552747,14.0,0.007168458781362007,2.0,20.0,0.049160671462829764
arc_0036,arc_challenge,1,1341.0,103.0,0.8349514563106796,0.009708737864077669,0.04854368932038835,0.019417475728155338,0.06796116504854369,0.0,0.019417475728155338,5.0,1.0,2.0,0.011627906976744186,0.7549019607843137,0.9607843137254902,0.0,24.0,0.466405846950134,54.0,0.007457121551081283,7.0,22.0,0.18385650224215244
arc_0037,arc_challenge,1,552.0,45.0,0.8,0.022222222222222223,0.08888888888888889,0.0,0.022222222222222223,0.044444444444444446,0.022222222222222223,4.0,1.0,0.0,0.027777777777777776,0.4204545454545454,1.0,0.0,13.0,0.513783131617001,16.0,0.007246376811594203,5.0,6.0,0.10928961748633881
arc_0038,arc_challenge,0,333.0,28.0,0.9285714285714286,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,0.37037037037037035,1.0,0.0,17.0,0.16072639673409095,1.0,0.003003003003003003,3.0,6.0,0.00303030303030305
arc_0039,arc_challenge,1,406.0,30.0,0.8333333333333334,0.0,0.06666666666666667,0.0,0.06666666666666667,0.03333333333333333,0.0,2.0,0.0,0.0,0.0,0.7586206896551724,1.0,0.0,10.0,0.2565784284662087,2.0,0.0049261083743842365,1.0,6.0,0.012406947890818865
arc_0040,arc_challenge,1,344.0,26.0,0.8846153846153846,0.0,0.07692307692307693,0.038461538461538464,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.64,1.0,0.0,12.0,0.4798323289738378,1.0,0.0029069767441860465,2.0,6.0,0.035190615835777095
arc_0041,arc_challenge,0,581.0,52.0,0.8461538461538461,0.038461538461538464,0.057692307692307696,0.0,0.038461538461538464,0.0,0.019230769230769232,3.0,2.0,0.0,0.045454545454545456,0.37254901960784315,1.0,0.0,18.0,0.6886293318612635,14.0,0.008605851979345954,6.0,12.0,0.05363321799307963
arc_0042,arc_challenge,1,364.0,29.0,0.896551724137931,0.0,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,1.0,0.0,0.0,0.0,0.6785714285714286,1.0,0.0,15.0,0.21318545512463438,2.0,0.008241758241758242,1.0,1.0,0.008310249307479256
arc_0043,arc_challenge,0,550.0,32.0,0.90625,0.0,0.03125,0.0,0.03125,0.0,0.03125,1.0,0.0,0.0,0.0,0.7419354838709677,1.0,0.0,19.0,0.21459788720725506,0.0,0.005454545454545455,2.0,5.0,0.038391224862888484
arc_0044,arc_challenge,0,407.0,28.0,0.8928571428571429,0.0,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571,2.0,0.0,0.0,0.0,0.8148148148148149,1.0,0.0,21.0,0.3197781826869516,5.0,0.004914004914004914,4.0,4.0,0.03960396039603964
arc_0045,arc_challenge,1,937.0,72.0,0.7777777777777778,0.0,0.08333333333333333,0.05555555555555555,0.05555555555555555,0.0,0.027777777777777776,6.0,0.0,4.0,0.0,0.5164319248826291,0.9014084507042254,0.0,11.0,0.5584643425068487,26.0,0.008537886872998933,5.0,22.0,0.0813704496788008
arc_0046,arc_challenge,0,273.0,21.0,0.8095238095238095,0.0,0.047619047619047616,0.0,0.09523809523809523,0.047619047619047616,0.0,1.0,0.0,0.0,0.0,0.35,1.0,0.0,10.0,0.1671411107998991,0.0,0.007326007326007326,3.0,5.0,0.0
arc_0047,arc_challenge,1,238.0,15.0,0.7333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,1.0,1.0,0.0,0.09090909090909091,0.5714285714285714,1.0,0.0,6.0,0.18438561897747247,0.0,0.004201680672268907,1.0,5.0,0.012765957446808529
arc_0048,arc_challenge,0,422.0,28.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.23408332027616627,0.0,0.0,0.0,9.0,0.009546539379474916
arc_0049,arc_challenge,0,303.0,27.0,0.8888888888888888,0.0,0.0,0.0,0.07407407407407407,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.5043950595790917,0.0,0.0033003300330033004,1.0,4.0,0.0
arc_0050,arc_challenge,1,753.0,66.0,0.8636363636363636,0.015151515151515152,0.07575757575757576,0.0,0.015151515151515152,0.015151515151515152,0.015151515151515152,5.0,1.0,0.0,0.017543859649122806,0.6984615384615385,1.0,0.0,21.0,0.35393409719440944,17.0,0.01195219123505976,1.0,12.0,0.07599999999999996
arc_0051,arc_challenge,0,383.0,29.0,0.896551724137931,0.0,0.0,0.0,0.06896551724137931,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.31095207081455967,0.0,0.0026109660574412533,3.0,9.0,0.02631578947368418
arc_0052,arc_challenge,1,425.0,31.0,0.8709677419354839,0.0,0.03225806451612903,0.0,0.0967741935483871,0.0,0.0,1.0,0.0,0.0,0.0,0.8333333333333334,1.0,0.0,18.0,0.478080921353979,1.0,0.004705882352941176,3.0,4.0,0.011848341232227444
arc_0053,arc_challenge,1,362.0,28.0,0.7857142857142857,0.0,0.10714285714285714,0.0,0.07142857142857142,0.0,0.03571428571428571,3.0,0.0,0.0,0.0,0.4444444444444444,1.0,0.0,12.0,0.7063731410418904,9.0,0.011049723756906077,1.0,9.0,0.08356545961002781
arc_0054,arc_challenge,0,408.0,29.0,0.896551724137931,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.2329424061840654,0.0,0.0,2.0,4.0,0.0
arc_0055,arc_challenge,1,284.0,25.0,0.92,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.25659258936863766,0.0,0.0,0.0,4.0,0.02491103202846978
arc_0056,arc_challenge,1,507.0,32.0,0.90625,0.0,0.03125,0.03125,0.03125,0.0,0.0,1.0,0.0,1.0,0.0,0.7741935483870968,1.0,0.0,20.0,0.16526368815397138,0.0,0.0039447731755424065,1.0,4.0,0.015873015873015928
arc_0057,arc_challenge,1,968.0,67.0,0.835820895522388,0.0,0.029850746268656716,0.04477611940298507,0.05970149253731343,0.0,0.029850746268656716,2.0,0.0,3.0,0.0,0.5757575757575757,0.7424242424242424,0.0,20.0,0.368035091507099,26.0,0.006198347107438017,2.0,8.0,0.1533678756476684
arc_0058,arc_challenge,1,551.0,34.0,0.8529411764705882,0.0,0.029411764705882353,0.0,0.08823529411764706,0.029411764705882353,0.0,1.0,0.0,0.0,0.0,0.8484848484848485,1.0,0.0,11.0,0.23043861898337636,4.0,0.003629764065335753,0.0,2.0,0.027372262773722622
arc_0059,arc_challenge,1,312.0,25.0,0.96,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.37540453074433655
arc_0060,arc_challenge,1,364.0,33.0,0.8787878787878788,0.030303030303030304,0.0,0.0,0.06060606060606061,0.0,0.030303030303030304,0.0,1.0,0.0,0.034482758620689655,0.0,1.0,0.0,15.0,0.26189705878541925,0.0,0.005494505494505495,1.0,5.0,0.0
arc_0061,arc_challenge,1,388.0,30.0,0.8333333333333334,0.0,0.0,0.0,0.13333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.7876960895065801,0.0,0.002577319587628866,2.0,8.0,0.036363636363636376
arc_0062,arc_challenge,1,473.0,33.0,0.9393939393939394,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0.17667966751071068,0.0,0.004228329809725159,1.0,5.0,0.03191489361702127
arc_0063,arc_challenge,1,240.0,18.0,0.8888888888888888,0.05555555555555555,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,1.0,0.0,0.0625,0.0,1.0,0.0,11.0,0.3342822215997982,0.0,0.0,1.0,6.0,0.0
arc_0064,arc_challenge,1,589.0,39.0,0.8205128205128205,0.0,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.02564102564102564,1.0,0.0,1.0,0.0,0.6052631578947368,1.0,0.0,14.0,0.2446794234591776,3.0,0.003395585738539898,0.0,4.0,0.0426621160409556
arc_0065,arc_challenge,1,268.0,23.0,0.8695652173913043,0.0,0.0,0.0,0.08695652173913043,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.7844977967946406,0.0,0.0037313432835820895,3.0,7.0,0.0
arc_0066,arc_challenge,0,2084.0,145.0,0.8482758620689655,0.0,0.041379310344827586,0.04827586206896552,0.06206896551724138,0.0,0.0,6.0,0.0,7.0,0.0,0.5439814814814815,1.0,0.0,11.0,0.5917124613226541,99.0,0.003838771593090211,3.0,28.0,0.4007688611244594
arc_0067,arc_challenge,1,1934.0,121.0,0.7520661157024794,0.0,0.0743801652892562,0.05785123966942149,0.0743801652892562,0.0,0.04132231404958678,9.0,0.0,7.0,0.0,0.5342592592592593,0.6,0.0,11.0,1.1938752286394245,45.0,0.005170630816959669,1.0,39.0,0.14552045572242367
arc_0068,arc_challenge,0,498.0,33.0,0.7575757575757576,0.0,0.030303030303030304,0.0,0.18181818181818182,0.0,0.030303030303030304,1.0,0.0,0.0,0.0,0.65625,1.0,0.0,10.0,0.7410873238604241,2.0,0.004016064257028112,2.0,8.0,0.024242424242424288
arc_0069,arc_challenge,1,1683.0,121.0,0.8099173553719008,0.008264462809917356,0.049586776859504134,0.03305785123966942,0.09917355371900827,0.0,0.0,6.0,1.0,4.0,0.01020408163265306,0.6888888888888888,1.0,0.0,12.0,0.5963617912022396,74.0,0.0071301247771836,13.0,17.0,0.17321428571428577
arc_0070,arc_challenge,1,327.0,27.0,0.9259259259259259,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.24108959510113642,0.0,0.0,3.0,5.0,0.0
arc_0071,arc_challenge,1,339.0,23.0,0.9565217391304348,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.13809771382396954,0.0,0.0,0.0,10.0,0.008928571428571397
arc_0072,arc_challenge,0,1057.0,71.0,0.7605633802816901,0.0,0.07042253521126761,0.07042253521126761,0.08450704225352113,0.0,0.014084507042253521,5.0,0.0,5.0,0.0,0.702857142857143,1.0,0.0,18.0,1.1107879514889163,18.0,0.005676442762535478,4.0,15.0,0.07874762808349145
arc_0073,arc_challenge,1,389.0,27.0,0.8148148148148148,0.0,0.0,0.0,0.14814814814814814,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.8214108368180993,0.0,0.005141388174807198,3.0,6.0,0.02849740932642486
arc_0074,arc_challenge,0,303.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,2.0,0.01666666666666672
arc_0075,arc_challenge,0,371.0,33.0,0.8787878787878788,0.030303030303030304,0.06060606060606061,0.0,0.0,0.0,0.030303030303030304,2.0,1.0,0.0,0.034482758620689655,0.546875,1.0,0.0,12.0,0.26189705878541925,9.0,0.005390835579514825,4.0,12.0,0.02717391304347827
arc_0076,arc_challenge,1,460.0,33.0,0.9090909090909091,0.0,0.0,0.0,0.06060606060606061,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.2804125884973651,0.0,0.006521739130434782,0.0,8.0,0.0481400437636762
arc_0077,arc_challenge,1,1113.0,70.0,0.6857142857142857,0.0,0.05714285714285714,0.07142857142857142,0.15714285714285714,0.014285714285714285,0.014285714285714285,4.0,0.0,5.0,0.0,0.5833333333333334,0.9565217391304348,0.0,6.0,0.6248737457589052,26.0,0.005390835579514825,1.0,20.0,0.10450450450450455
arc_0078,arc_challenge,0,438.0,31.0,0.8709677419354839,0.0,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,1.0,0.0,0.0,0.0,0.7333333333333333,1.0,0.0,17.0,0.16984131982505465,1.0,0.00684931506849315,0.0,10.0,0.025287356321839094
arc_0079,arc_challenge,0,759.0,48.0,0.7708333333333334,0.0,0.041666666666666664,0.0,0.16666666666666666,0.0,0.020833333333333332,2.0,0.0,0.0,0.0,0.7021276595744681,0.9787234042553191,0.0,10.0,0.44751294217883636,13.0,0.006587615283267457,0.0,6.0,0.03703703703703709
arc_0080,arc_challenge,1,364.0,26.0,0.9615384615384616,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.12494114641659272,0.0,0.0027472527472527475,0.0,3.0,0.03324099722991691
arc_0081,arc_challenge,0,420.0,27.0,0.9259259259259259,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.20690842515181687,0.0,0.0,2.0,8.0,0.00959232613908878
arc_0082,arc_challenge,1,307.0,28.0,0.8214285714285714,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.03571428571428571,2.0,0.0,0.0,0.0,0.611111111111111,1.0,0.0,9.0,0.36207644874419814,2.0,0.013029315960912053,3.0,3.0,0.016447368421052655
arc_0083,arc_challenge,1,453.0,36.0,0.8333333333333334,0.027777777777777776,0.027777777777777776,0.0,0.08333333333333333,0.027777777777777776,0.0,1.0,1.0,0.0,0.03333333333333333,0.7142857142857143,1.0,0.0,7.0,0.36357269328833497,4.0,0.004415011037527594,1.0,12.0,0.026666666666666616
arc_0084,arc_challenge,1,426.0,31.0,0.9354838709677419,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,1.0,0.0,0.0,0.0,0.43333333333333335,1.0,0.0,15.0,0.1475536326898157,4.0,0.007042253521126761,3.0,1.0,0.03309692671394804
arc_0085,arc_challenge,1,400.0,25.0,0.88,0.04,0.04,0.0,0.04,0.0,0.0,1.0,1.0,0.0,0.045454545454545456,0.3333333333333333,1.0,0.0,15.0,0.13723860860626003,4.0,0.0025,0.0,3.0,0.04785894206549124
arc_0086,arc_challenge,1,1322.0,60.0,0.7833333333333333,0.0,0.08333333333333333,0.05,0.03333333333333333,0.016666666666666666,0.03333333333333333,5.0,0.0,3.0,0.0,0.6372881355932204,0.9491525423728814,0.0,21.0,0.35448947055607044,30.0,0.0037821482602118004,3.0,3.0,0.19787717968157692
arc_0087,arc_challenge,1,444.0,26.0,0.8846153846153846,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.25512120422556595,0.0,0.0022522522522522522,0.0,6.0,0.0226757369614512
arc_0088,arc_challenge,0,78.0,6.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
arc_0089,arc_challenge,1,441.0,28.0,0.8571428571428571,0.0,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,1.0,0.0,0.0,0.0,0.5185185185185185,1.0,0.0,12.0,0.24583893874542184,1.0,0.0045351473922902496,1.0,13.0,0.029680365296803624
arc_0090,arc_challenge,0,439.0,28.0,0.8928571428571429,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,1.0,1.0,0.0,0.04,0.7037037037037037,1.0,0.0,19.0,0.23985212179130108,3.0,0.004555808656036446,0.0,6.0,0.022935779816513735
arc_0091,arc_challenge,0,501.0,32.0,0.9375,0.0,0.0,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.210013000844044,0.0,0.0,0.0,10.0,0.034136546184738936
arc_0092,arc_challenge,1,97.0,10.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.010638297872340385
arc_0093,arc_challenge,1,570.0,35.0,0.9428571428571428,0.02857142857142857,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,1.0,0.0,0.030303030303030304,0.0,1.0,0.0,26.0,0.13326335553900462,0.0,0.0,0.0,10.0,0.01940035273368612
arc_0094,arc_challenge,1,267.0,22.0,0.8636363636363636,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,1.0,1.0,0.0,0.05263157894736842,0.6190476190476191,1.0,0.0,8.0,0.1535923614716892,0.0,0.00749063670411985,0.0,8.0,0.0
arc_0095,arc_challenge,0,777.0,55.0,0.8545454545454545,0.0,0.09090909090909091,0.0,0.01818181818181818,0.0,0.03636363636363636,5.0,0.0,0.0,0.0,0.5888888888888888,0.6481481481481481,0.0,10.0,0.21981568627013012,21.0,0.009009009009009009,3.0,7.0,0.11111111111111116
